global_post_id,sample_group,source_dataset,fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,tweet_id,tweet_url,created_at,text,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,account_role,account_index,collection_method,max_posts_cap,source_folder,is_duplicate_removed,is_empty_text,is_retweet,is_reply,is_quote,language_hint,classification_status
fortune_top100_ranked::1024351752773091330,fortune_top100_ranked,fortune_x_2025_ranked,76,Galaxy Digital,@galaxydigital,@galaxydigital,https://x.com/galaxydigital,1024351752773091330,https://x.com/galaxydigital/status/1024351752773091330,Tue Jul 31 17:51:04 +0000 2018,"Kate Frost of @Childrenfirstbc shared some of her grant-writing tips for our Writing for Nonprofits blog series! Thanks, Kate! https://t.co/zOlSryITqY",0,1,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/076_galaxy_digital/accounts/01_primary_galaxydigital,true,false,false,false,false,en,pending
fortune_top100_ranked::1895553169255448583,fortune_top100_ranked,fortune_x_2025_ranked,36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,1895553169255448583,https://x.com/GoldmanSachs/status/1895553169255448583,Fri Feb 28 19:14:27 +0000 2025,"Gold prices have set a series of record highs over the past year, and Goldman Sachs Research forecasts the precious metal will climb higher in 2025. Read more about how tariffs, geopolitical risks, and potential rate cuts could affect prices: https://t.co/vmtpQJ0yLm",13,14,35,4,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/036_goldman_sachs_group/accounts/01_primary_goldmansachs,true,false,false,false,false,en,pending
fortune_top100_ranked::1846900377586639111,fortune_top100_ranked,fortune_x_2025_ranked,2,Walmart,@walmart,@walmart,https://x.com/walmart,1846900377586639111,https://x.com/walmart/status/1846900377586639111,Thu Oct 17 13:05:38 +0000 2024,"Jack Skellington inflatable:
https://t.co/5jGYFJTegR",5,4,16,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/002_walmart/accounts/01_primary_walmart,true,false,false,false,false,en,pending
fortune_top100_ranked::1787497570337452038,fortune_top100_ranked,fortune_x_2025_ranked,81,United Airlines Holdings,@united,@united,https://x.com/united,1787497570337452038,https://x.com/united/status/1787497570337452038,Mon May 06 15:00:05 +0000 2024,"If there's something we can depend on through the years, it's this rockin' view. 

#MountainMonday https://t.co/srNGb6RZmF",12,35,484,5,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/081_united_airlines_holdings/accounts/01_primary_united,true,false,false,false,false,en,pending
fortune_top100_ranked::1963995546600767703,fortune_top100_ranked,fortune_x_2025_ranked,48,UPS,@ups,@ups,https://x.com/ups,1963995546600767703,https://x.com/ups/status/1963995546600767703,Fri Sep 05 16:00:02 +0000 2025,Scientific proof that UPS deliveries bring joy. 🧠 https://t.co/PNWE6FHuAV,110,9,54,5,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/048_ups/accounts/01_primary_ups,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::936253250961059842,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/936253250961059842,936253250961059842,https://x.com/MoonPie/status/936253250961059842,Thu Nov 30 15:19:04 +0000 2017,It’s as good a day as any to stick a MoonPie in the microwave light a couple candles and scream into a soft pillow,373,11492,32431,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1322283313646678016,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1322283313646678016,1322283313646678016,https://x.com/MoonPie/status/1322283313646678016,Fri Oct 30 21:04:43 +0000 2020,Legend has it that eating two MoonPies during a full moon will double your chances of eating a MoonPie,36,85,1427,23,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1658118410671206400,fortune_top100_ranked,fortune_x_2025_ranked,74,TD Synnex,@tdsynnex,@tdsynnex,https://x.com/tdsynnex,1658118410671206400,https://x.com/tdsynnex/status/1658118410671206400,Mon May 15 14:33:30 +0000 2023,"Helping to bring safety and comfort to communities in LAC 💚

Recently, our @TDSYNNEXBrasil team partnered with Litro de Luz to build and install 30 lampposts to 7 streets of Bongaba, Magé in Rio de Janeiro using renewable materials ♻️💡 https://t.co/r8PNZMEAXK",0,1,6,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/074_td_synnex/accounts/01_primary_tdsynnex,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1883139791291559987,fortune_top100_ranked,fortune_x_2025_ranked,83,Cisco Systems,@Cisco,@Cisco,https://x.com/Cisco,1883139791291559987,https://x.com/Cisco/status/1883139791291559987,Sat Jan 25 13:08:07 +0000 2025,"Facing political shifts and the #AI revolution, Cisco CEO, @ChuckRobbins shares how leaders can stay ahead by fostering trust, embracing #Innovation, and executing with clarity—ensuring businesses thrive. Learn more via @semafor. https://t.co/47LuheEkw9 https://t.co/qlcMPIVy1e",2,5,16,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/083_cisco_systems/accounts/01_primary_cisco,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1909547317243293826,fortune_top100_ranked,fortune_x_2025_ranked,17,Meta Platforms,@Meta,@Meta,https://x.com/Meta,1909547317243293826,https://x.com/Meta/status/1909547317243293826,Tue Apr 08 10:02:12 +0000 2025,"Today, we’re beginning to expand Teen Accounts to @facebook and @messenger and rolling out additional features on @instagram to help keep teens safe.

https://t.co/k3Kdzwp0bD",444,110,211,13,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/017_meta_platforms/accounts/01_primary_meta,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::973970907030007809,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/973970907030007809,973970907030007809,https://x.com/MoonPie/status/973970907030007809,Wed Mar 14 17:15:34 +0000 2018,Today is national pi day and I still have to work that’s pretty messed up,108,1367,11436,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1868743844931797186,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1868743844931797186,1868743844931797186,https://x.com/Wendys/status/1868743844931797186,Mon Dec 16 19:43:46 +0000 2024,Frosty Key Tag: It’s like the best investment of your life except it’s free frosty treats but same vibes.,54,39,241,4,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1643095786601734145,fortune_top100_ranked,fortune_x_2025_ranked,98,Coca-Cola,@cocacola,@cocacola,https://x.com/cocacola,1643095786601734145,https://x.com/cocacola/status/1643095786601734145,Tue Apr 04 03:38:57 +0000 2023,"*Taps mic super hard*
Thank you for following our tournament journey! We laughed. We cried. We enjoyed an ice-cold Coke Zero. #takeataste ✨🏀 https://t.co/6EQEyInN1E",44,34,166,6,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/098_coca_cola/accounts/01_primary_cocacola,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::973731129810440192,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/973731129810440192,973731129810440192,https://x.com/MoonPie/status/973731129810440192,Wed Mar 14 01:22:47 +0000 2018,I accept this important responsibility https://t.co/Qqvhfalhou,47,370,3932,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1783201437113082357,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1783201437113082357,1783201437113082357,https://x.com/Wendys/status/1783201437113082357,Wed Apr 24 18:28:47 +0000 2024,"Congrats 👑@reggiebush
Can we get our burger back now https://t.co/nSSLMRUv7m",53,94,746,3,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1445785547864039432,fortune_top100_ranked,fortune_x_2025_ranked,42,Target,@target,@target,https://x.com/target,1445785547864039432,https://x.com/target/status/1445785547864039432,Wed Oct 06 16:18:30 +0000 2021,so you’re telling me those mashed potatoes are monsters,22,23,252,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/042_target/accounts/01_primary_target,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1775028456780115984,fortune_top100_ranked,fortune_x_2025_ranked,35,AT&T,@ATT,@ATT,https://x.com/ATT,1775028456780115984,https://x.com/ATT/status/1775028456780115984,Tue Apr 02 05:12:17 +0000 2024,"And then there were FOUR!

The 2024 Cleveland #WFinalFour https://t.co/SHbZEQ8MQM",18,291,1328,42,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/035_at_t/accounts/01_primary_att,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1667214757135302680,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1667214757135302680,1667214757135302680,https://x.com/MoonPie/status/1667214757135302680,Fri Jun 09 16:59:08 +0000 2023,When I say I got that dog in me this is what I mean https://t.co/owIxvX2q7E,102,148,1325,60,true,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1570426440428187650,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1570426440428187650,1570426440428187650,https://x.com/Wendys/status/1570426440428187650,Thu Sep 15 14:56:55 +0000 2022,You shouldn’t have said anything … https://t.co/iRUrFOCaNs,112,37,1104,9,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1825310472368791724,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1825310472368791724,1825310472368791724,https://x.com/Wendys/status/1825310472368791724,Sun Aug 18 23:15:03 +0000 2024,Unhappy Hour means you can get a $1 Honey Buddy w purchase in the app. Also means monday morning but forget that part.,25,41,394,4,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::923211133229690880,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/923211133229690880,923211133229690880,https://x.com/MoonPie/status/923211133229690880,Wed Oct 25 15:34:21 +0000 2017,Finally gonna ask the employees in the MoonPie bakery if I can be allowed to lick the bowl today :),11,106,1000,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1962516058088132827,fortune_top100_ranked,fortune_x_2025_ranked,32,State Farm Insurance,@StateFarm,@StateFarm,https://x.com/StateFarm,1962516058088132827,https://x.com/StateFarm/status/1962516058088132827,Mon Sep 01 14:01:04 +0000 2025,Thank you to all our hardworking neighbors. Your contributions help make our communities better. Happy Labor Day! https://t.co/1oJsOUlsAb,12,0,15,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/032_state_farm_insurance/accounts/01_primary_statefarm,true,false,false,false,false,en,pending
fortune_top100_ranked::2011113871767974397,fortune_top100_ranked,fortune_x_2025_ranked,73,Pfizer,@pfizer,@pfizer,https://x.com/pfizer,2011113871767974397,https://x.com/pfizer/status/2011113871767974397,Tue Jan 13 16:31:26 +0000 2026,"Tempted by a new fad diet? Don’t be. Science shows that diets aren’t effective in the long term, but healthy habits work wonders. Read on to learn three simple habits that can boost your health, all year long.

https://t.co/ziXCMounqv https://t.co/HSv9HqY399",26,5,17,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/073_pfizer/accounts/01_primary_pfizer,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1159179342896926721,fortune_top100_ranked,fortune_x_2025_ranked,78,Prudential Financial,@Prudential,@Prudential,https://x.com/Prudential,1159179342896926721,https://x.com/Prudential/status/1159179342896926721,Wed Aug 07 19:07:46 +0000 2019,Find out if your investing persona matches the retirement investing approach for your age.,6,10,135,2,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/078_prudential_financial/accounts/01_primary_prudential,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1258049583374053379,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1258049583374053379,1258049583374053379,https://x.com/Wendys/status/1258049583374053379,Wed May 06 15:02:48 +0000 2020,"We’re back, code hunters. Continue to scour the web for a taste of true treasure: codes for Wendy's gift cards. Can you find one? Give it a go.  https://t.co/H9bM7rWONS https://t.co/fc4pz032X1",122,25,503,0,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2058336500509818907,fortune_top100_ranked,fortune_x_2025_ranked,43,Tesla,@tesla,@tesla,https://x.com/tesla,2058336500509818907,https://x.com/tesla/status/2058336500509818907,Sat May 23 23:57:18 +0000 2026,RT @nikkharris: fsd saved my model s today 🥹 https://t.co/8MnEcIGhQ0,0,467,0,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/043_tesla/accounts/01_primary_tesla,true,false,true,false,false,mixed,pending
benchmark_aggressive_wendys::1662098257575649282,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1662098257575649282,1662098257575649282,https://x.com/Wendys/status/1662098257575649282,Fri May 26 14:07:59 +0000 2023,"Pretty fair trade in our opinion. 

Starting today through 6/1 you can celebrate National Hamburger Day with a 1¢ Junior Bacon Cheeseburger with any purchase in the Wendy’s app. One use per person.",159,63,970,22,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::2049238568720113695,fortune_top100_ranked,fortune_x_2025_ranked,70,Broadcom,@broadcom,@broadcom,https://x.com/broadcom,2049238568720113695,https://x.com/broadcom/status/2049238568720113695,Tue Apr 28 21:25:22 +0000 2026,"At Broadcom, innovation is a constant. What does it look like in practice?

For our general managers, it’s solving complex problems and delivering advantage that lasts at scale.

Hear from our leaders. 🔽 https://t.co/cbM7OEuGtY",3,1,10,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/070_broadcom/accounts/01_primary_broadcom,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2057123580039647732,fortune_top100_ranked,fortune_x_2025_ranked,41,Dell Technologies,@Dell,@Dell,https://x.com/Dell,2057123580039647732,https://x.com/Dell/status/2057123580039647732,Wed May 20 15:37:35 +0000 2026,"Scaling AI requires infrastructure that can keep pace with ambition.
@SamsungDSGlobal is working with Dell to power high-performance, secure AI at scale. #DellTechWorld 

📰 https://t.co/rAJMtMJWiA https://t.co/5Jxll6or1G",1,38,87,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/041_dell_technologies/accounts/01_primary_dell,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1766524353326301679,fortune_top100_ranked,fortune_x_2025_ranked,1,Amazon,@amazon,@amazon,https://x.com/amazon,1766524353326301679,https://x.com/amazon/status/1766524353326301679,Sat Mar 09 18:00:00 +0000 2024,Daylight Saving Time: One more hour to shop epic deals 😎,81,37,125,12,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/001_amazon/accounts/01_primary_amazon,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2023774436956967349,fortune_top100_ranked,fortune_x_2025_ranked,26,Fannie Mae,@fanniemae,@fanniemae,https://x.com/fanniemae,2023774436956967349,https://x.com/fanniemae/status/2023774436956967349,Tue Feb 17 15:00:00 +0000 2026,"Our funding helped ~1.5 million households buy, refinance, or rent a home in 2025. Learn more about how we served homeowners and renters across the United States: https://t.co/VIczskXRGg https://t.co/HgUOsVxdkm",2,4,11,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/026_fannie_mae/accounts/01_primary_fanniemae,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1334599727401332738,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1334599727401332738,1334599727401332738,https://x.com/MoonPie/status/1334599727401332738,Thu Dec 03 20:45:45 +0000 2020,Can someone check on @MoonPie? It's been three days.,22,14,501,5,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1838669985264070754,fortune_top100_ranked,fortune_x_2025_ranked,84,HP,@hp,@hp,https://x.com/hp,1838669985264070754,https://x.com/hp/status/1838669985264070754,Tue Sep 24 20:00:59 +0000 2024,"The new HP OmniBook Ultra Flip offers style, performance, and flexibility for the perfect AI creation experience. https://t.co/Ta208AovaQ #HPImagine https://t.co/rerIvYk0D3",16,14,57,3,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/084_hp/accounts/01_primary_hp,true,false,false,false,false,en,pending
fortune_top100_ranked::1935406794832244783,fortune_top100_ranked,fortune_x_2025_ranked,99,Nike,@nike,@nike,https://x.com/nike,1935406794832244783,https://x.com/nike/status/1935406794832244783,Wed Jun 18 18:38:32 +0000 2025,"Be it her fellow elite runners, coaches, mentors, or family - she has the strength and support of one linked community around her.

Watch them pull together, June 26th: 
https://t.co/u5X5c21Lfs https://t.co/DIjCOKy1OA",7,9,61,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/099_nike/accounts/01_primary_nike,true,false,false,false,false,en,pending
fortune_top100_ranked::2014853563466346958,fortune_top100_ranked,fortune_x_2025_ranked,86,American Airlines Group,@AmericanAir,@AmericanAir,https://x.com/AmericanAir,2014853563466346958,https://x.com/AmericanAir/status/2014853563466346958,Sat Jan 24 00:11:38 +0000 2026,"Ahead of Winter Storm Fern, we have added extra flights in several markets to help more customers reach their destinations before the storm’s impacts are felt, and quickly get to Dallas Fort Worth (DFW) after the storm passes.

We are adding more than 3,200 extra seats to and from DFW on Friday, Jan. 23 and Sunday, Jan. 25.

Learn more: https://t.co/VoguJ6LQDJ",62,33,161,2,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/086_american_airlines_group/accounts/01_primary_americanair,true,false,false,false,false,mixed,pending
benchmark_aggressive_wendys::1625171069064839168,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1625171069064839168,1625171069064839168,https://x.com/Wendys/status/1625171069064839168,Mon Feb 13 16:32:31 +0000 2023,.@Wendys https://t.co/BJXFKYHQZo,228,392,4173,191,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,und,pending
fortune_top100_ranked::1990843921639870513,fortune_top100_ranked,fortune_x_2025_ranked,30,Marathon Petroleum,@MarathonPetroCo,@MarathonPetroCo,https://x.com/MarathonPetroCo,1990843921639870513,https://x.com/MarathonPetroCo/status/1990843921639870513,Tue Nov 18 18:05:53 +0000 2025,🔗 Learn more about our approach in our latest Sustainability Report: https://t.co/xpLJUdghbJ https://t.co/x58IlnzIWP,0,1,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/030_marathon_petroleum/accounts/01_primary_marathonpetroco,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1678056423064760322,fortune_top100_ranked,fortune_x_2025_ranked,72,Publix Super Markets,@Publix,@Publix,https://x.com/Publix,1678056423064760322,https://x.com/Publix/status/1678056423064760322,Sun Jul 09 15:00:02 +0000 2023,"How many bites does it take to finish a Publix Bakery Sugar Cookie? #NationalSugarCookieDay 

📸: Brandon L. https://t.co/gWWJkvDlWQ",15,4,91,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/072_publix_super_markets/accounts/01_primary_publix,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1991250132042432740,fortune_top100_ranked,fortune_x_2025_ranked,11,Microsoft,@microsoft,@microsoft,https://x.com/microsoft,1991250132042432740,https://x.com/microsoft/status/1991250132042432740,Wed Nov 19 21:00:01 +0000 2025,Day 1 was electric. ⚡️🔋 #MSIgnite https://t.co/1RhSYxHc1H,72,62,433,5,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/011_microsoft/accounts/01_primary_microsoft,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2046620005811237327,fortune_top100_ranked,fortune_x_2025_ranked,26,Fannie Mae,@fanniemae,@fanniemae,https://x.com/fanniemae,2046620005811237327,https://x.com/fanniemae/status/2046620005811237327,Tue Apr 21 16:00:08 +0000 2026,Supporting more affordable rental homes means using technology to modernize lending. Developing time-saving tools is just one we’re making a positive impact in communities. https://t.co/q7POznUZlY https://t.co/kW2fWfQ8jt,0,0,1,1,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/026_fannie_mae/accounts/01_primary_fanniemae,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1348674573622013954,fortune_top100_ranked,fortune_x_2025_ranked,87,Tyson Foods,@tysonfoods,@tysonfoods,https://x.com/tysonfoods,1348674573622013954,https://x.com/tysonfoods/status/1348674573622013954,Mon Jan 11 16:54:10 +0000 2021,"RT @foodtechinvest: ARTICLE: It was a privilege for #FutureFoodTech to hear from 17 investors and accelerators, sharing their insights, opt…",0,5,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/087_tyson_foods/accounts/01_primary_tysonfoods,true,false,true,false,false,mixed,pending
benchmark_self_defeating_moonpie::936640403792687104,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/936640403792687104,936640403792687104,https://x.com/MoonPie/status/936640403792687104,Fri Dec 01 16:57:28 +0000 2017,It’s 2017 you love who you love https://t.co/FQYdr2OqKG,13,211,2000,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1724556186312114596,fortune_top100_ranked,fortune_x_2025_ranked,64,Allstate,@allstate,@allstate,https://x.com/allstate,1724556186312114596,https://x.com/allstate/status/1724556186312114596,Tue Nov 14 22:33:30 +0000 2023,"Sam and I discuss the stiff competition for the @Allstate @WeAreAFCA #GoodWorksTeam captain, but the winner will be up to you! Head to https://t.co/QPJAS4uFUK to vote. #Sponsored https://t.co/d19PFCch9o",12,8,52,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/064_allstate/accounts/01_primary_allstate,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1574473925165449216,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1574473925165449216,1574473925165449216,https://x.com/Wendys/status/1574473925165449216,Mon Sep 26 19:00:10 +0000 2022,Sci-fi is when you have this Wendy; fantasy is when you have that Wendy https://t.co/NwLaLK2Cs3,113,122,1698,27,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1293204516872101891,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1293204516872101891,1293204516872101891,https://x.com/Wendys/status/1293204516872101891,Tue Aug 11 15:15:58 +0000 2020,Where are the podcast lovers at? We’re dropping something fun for you tomorrow.,216,69,2918,33,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1159601620285456385,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1159601620285456385,1159601620285456385,https://x.com/MoonPie/status/1159601620285456385,Thu Aug 08 23:05:45 +0000 2019,Choose your fighter https://t.co/qyTnHHF8Qb,106,311,1840,63,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1758258198459433080,fortune_top100_ranked,fortune_x_2025_ranked,37,Comcast,@comcast,@comcast,https://x.com/comcast,1758258198459433080,https://x.com/comcast/status/1758258198459433080,Thu Feb 15 22:33:16 +0000 2024,Artist Rochelle Dickerson uses the Internet to connect with other artists and show her creative process. Learn how her new painting – created in partnership with Comcast – honors the rich heritage of the Black community. #BlackHistoryMonth https://t.co/93yB8M4HGK https://t.co/bjfAAtbTuH,3,2,5,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/037_comcast/accounts/01_primary_comcast,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::1306011173595295744,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1306011173595295744,1306011173595295744,https://x.com/MoonPie/status/1306011173595295744,Tue Sep 15 23:25:02 +0000 2020,Please forgive me https://t.co/B8zJzfRUs2,506,336,6103,243,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::2065456896413176316,fortune_top100_ranked,fortune_x_2025_ranked,85,Charter Communications,@CharterNewsroom,@CharterNewsroom,https://x.com/CharterNewsroom,2065456896413176316,https://x.com/CharterNewsroom/status/2065456896413176316,Fri Jun 12 15:31:13 +0000 2026,"Watch the livery come to life.

@CarsonHocevar is ready for San Diego in this military-inspired @GetSpectrum No. 77. https://t.co/3TpvTpmIq6",12,45,482,5,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/085_charter_communications/accounts/01_primary_charternewsroom,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1806124723254022149,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1806124723254022149,1806124723254022149,https://x.com/Wendys/status/1806124723254022149,Thu Jun 27 00:37:44 +0000 2024,🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀,19,41,314,0,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,art,pending
fortune_top100_ranked::1496154859023839239,fortune_top100_ranked,fortune_x_2025_ranked,100,Massachusetts Mutual Life,@massmutual,@massmutual,https://x.com/massmutual,1496154859023839239,https://x.com/massmutual/status/1496154859023839239,Tue Feb 22 16:08:10 +0000 2022,"In honor of #BlackHistoryMonth and continuing throughout this year, we want to talk about building generational wealth. Billy Dee is here to help. https://t.co/EmOCKdGBij https://t.co/32IbeU03mp",0,0,3,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/100_massachusetts_mutual_life/accounts/01_primary_massmutual,true,false,false,false,false,en,pending
