후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,로그_총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_점수,웬디스_유머_유형,웬디스_유형_점수,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,불확실성_점수
B00653,wendys_transfer_aggressive_b2,36,Goldman Sachs Group,@GoldmanSachs,1.84141E+18,https://x.com/GoldmanSachs/status/1841408472190996648,Wed Oct 02 09:22:46 +0000 2024,A Goldman Sachs executive argues that AI should be used in corporate boardrooms. https://t.co/znz9VjIVmR,0,,coder2,pending,47,3.871201011,1,0.602806,aggressive,0.477958,ambiguous,ambiguous_or_review,0,0.794388
B00722,wendys_transfer_aggressive_b2,16,Nvidia,@nvidia,2.06095E+18,https://x.com/nvidia/status/2060946059061326029,Sun May 31 04:46:45 +0000 2026,"Don't just watch the GTC Taipei keynote. Catch the excitement for what leads up to it, live from Taipei Music Center.

GTC Live Keynote Pregame | Monday, 9 a.m. Taipei Time

Jensen Huang Keynote | Monday, 11 a.m. Taipei Time

#NVIDIAGTC https://t.co/jGPnKfvDqL",0,,coder2,pending,1217,7.104965448,1,0.633907,aggressive,0.362717,ambiguous,ambiguous_or_review,0,0.732186
B00456,wendys_transfer_aggressive_b2,92,Uber Technologies,@Uber,1.85202E+18,https://x.com/Uber/status/1852024645903364111,Thu Oct 31 16:27:39 +0000 2024,Video Credit: TheNunSalem (TikTok),0,,coder2,pending,16,2.833213344,1,0.539126,aggressive,0.337457,non_humor,not_applicable,1,0.921748
B00848,high_engagement_posts_b2,61,Lockheed Martin,@lockheedmartin,1.91797E+18,https://x.com/lockheedmartin/status/1917973052224110846,Thu May 01 16:03:04 +0000 2025,The F-16: A symbol of peace through strength. https://t.co/T5czvnMGSu,1,3,coder2,pending,5857,8.675563527,0,0.406328,non_humorous,0,ambiguous,ambiguous_or_review,0,0.812656
B01298,humor_presence_uncertain_b2,59,MetLife,@metlife,1.38519E+18,https://x.com/metlife/status/1385186654105767939,Thu Apr 22 11:00:08 +0000 2021,"We are committed to supporting a healthy climate this #EarthDay, and every day. Join us by taking the @EnergyStar Climate Pledge to make your #EnergyChoicesCount https://t.co/eGScpwLO3H https://t.co/SotPYF7S1Z",0,,coder2,pending,14,2.708050201,0,0.38845,non_humorous,0,non_humor,not_applicable,0,0.7769
B00744,low_engagement_posts_b2,25,Home Depot,@HDCares,7.46069E+17,https://x.com/HDCares/status/746068943178174464,Thu Jun 23 19:54:32 +0000 2016,@andreamc1111 Please send add’l details/contact info to TeamSocial@homedepot.com so we can address. –TeamCare,0,,coder2,pending,0,0,1,0.53103,affiliative,0.395823,non_humor,not_applicable,1,0.93794
B00934,low_engagement_posts_b2,25,Home Depot,@HDCares,8.47547E+17,https://x.com/HDCares/status/847547238167568384,Thu Mar 30 20:33:02 +0000 2017,@gfreemaui We would be happy to help w/ this. Pls send add’l details/contact info/tweet to TeamSocial@homedepot.com.,0,,coder2,pending,0,0,1,0.529705,affiliative,0.372129,non_humor,not_applicable,1,0.94059
B00346,random_fortune_sample_b2,37,Comcast,@comcast,1.97783E+18,https://x.com/comcast/status/1977826270206648548,Mon Oct 13 19:58:23 +0000 2025,"Our robust sports portfolio and cutting-edge network come together to deliver the biggest live events to America, now and into the future. 🏈 ⚽ 
Learn more: https://t.co/m5zhcpvEza",0,,coder2,pending,8,2.197224577,0,0.476122,non_humorous,0,ambiguous,ambiguous_or_review,0,0.952244
B00664,wendys_transfer_aggressive_b2,9,Exxon Mobil,@exxonmobil,1.57044E+18,https://x.com/exxonmobil/status/1570442300534177792,Thu Sep 15 15:59:56 +0000 2022,"It's 90% of the atoms in the universe and can work with existing natural gas infrastructure. Hydrogen is the low-emission fuel source that could play an important role in the #energytransition. 

Here are 8 key things to know:
https://t.co/3vMxV0RCWg https://t.co/bXLH1A1WUf",0,,coder2,pending,35,3.583518938,1,0.595717,aggressive,0.373269,humor,affiliative,0,0.808566
B00188,classifier_disagreement_b2,25,Home Depot,@HDCares,8.53021E+17,https://x.com/HDCares/status/853021427284443137,Fri Apr 14 23:05:31 +0000 2017,@mltcjl76 This isn’t what we like to hear. Pls send add’l details/contact info/tweet to TeamSocial@homedepot.com so we can address.,0,,coder2,pending,0,0,1,0.523495,affiliative,0.457608,non_humor,not_applicable,1,0.95301
B00251,random_fortune_sample_b2,44,Walt Disney,@Disney,1.8221E+18,https://x.com/Disney/status/1822102168146473467,Sat Aug 10 02:46:24 +0000 2024,"Just announced at #D23: Inspired by the world of Inside Out, #DreamProductions is a brand-new @DisneyPlus series focused on the movie studio where Riley’s dreams are made. Coming in 2025! https://t.co/DmBx7Jcc9o",0,,coder2,pending,4225,8.349011198,1,0.578719,aggressive,0.379745,humor,affiliative,0,0.842562
B00840,random_fortune_sample_b2,41,Dell Technologies,@Dell,1.97809E+18,https://x.com/Dell/status/1978090010990534855,Tue Oct 14 13:26:24 +0000 2025,"As a dedicated AI appliance, Dell Pro Max with GB10 keeps your models secure and your data local. Trusted by teams in healthcare, government, finance, and beyond. Build securely. Scale smart. Learn more: https://t.co/PYTrxR4BCD https://t.co/XrNELa15Ka",0,,coder2,pending,83,4.430816799,0,0.463774,non_humorous,0,non_humor,not_applicable,0,0.927548
B01073,low_engagement_posts_b2,89,Enterprise Products Partners,@EProd_Careers,1.67768E+18,https://x.com/EProd_Careers/status/1677680393120780288,Sat Jul 08 14:05:50 +0000 2023,Think you would excel as our next 000DOF? Consider Enterprise Products as YOUR pipeline for career success! Apply today. https://t.co/BlVDy7hL7b,1,2,coder2,pending,0,0,1,0.596873,affiliative,0.332755,non_humor,not_applicable,1,0.806254
B00020,random_fortune_sample_b2,54,Procter & Gamble,@ProcterGamble,1.70893E+18,https://x.com/ProcterGamble/status/1708933626136527329,Mon Oct 02 19:55:01 +0000 2023,"Oh look, we reinvented the square for a perfect tear. 🤩〰️
 
NEW Charmin Ultra Soft Smooth Tear is available now! https://t.co/5Ogm7U3RMx",1,3,coder2,pending,55,4.025351691,0,0.43059,non_humorous,0,non_humor,not_applicable,0,0.86118
B00595,random_fortune_sample_b2,45,Johnson & Johnson,@JNJNews,1.34179E+18,https://x.com/JNJNews/status/1341790739236306945,Wed Dec 23 17:00:16 +0000 2020,"This month, #JNJ fulfilled its $50 million commitment to support healthcare workers globally &amp; organizations like @MaskedHeroesSA. Meet a health worker who benefitted from this campaign as he reflects on the critical support that helped change his life: https://t.co/3rU4R9YDM7",0,,coder2,pending,18,2.944438979,1,0.513321,aggressive,0.361963,ambiguous,ambiguous_or_review,0,0.973358
B00715,random_fortune_sample_b2,95,Liberty Mutual Insurance Group,@LibertyMutual,1.03741E+18,https://x.com/LibertyMutual/status/1037410925479911427,Wed Sep 05 18:43:33 +0000 2018,RT @eTuesdays: @StacieinAtlanta @LibertyMutual A3 Home/Renter’s insurance is a must. Accident happens and there’s hurricanes here in the Ca…,0,,coder2,pending,6,1.945910149,0,0.447724,non_humorous,0,ambiguous,ambiguous_or_review,0,0.895448
B00858,classifier_disagreement_b2,57,Albertsons,@albertsons,1.36606E+18,https://x.com/albertsons/status/1366055565370286093,Sun Feb 28 16:00:01 +0000 2021,"This week in #BlackHistoryMonth, we are proud to feature Ebony Robinson, a leading Store Director at Albertsons Companies, who shares what this month means to her. She says she is driven each day to set a positive example for her children, paving the way for next generations. https://t.co/SWP0YcpVrA",0,,coder2,pending,19,2.995732274,1,0.562109,aggressive,0.343127,non_humor,not_applicable,1,0.875782
B00323,type_uncertain_b2,50,FedEx,@fedex,1.65775E+18,https://x.com/fedex/status/1657753986731061248,Sun May 14 14:25:24 +0000 2023,"This weekend in Darlington, we’re throwing it back 50 years to 1973. Get a behind-the-scenes look at the special edition #11 Federal Express scheme @dennyhamlin is running this weekend. https://t.co/Ja4DcOxTvB",0,,coder2,pending,82,4.418840608,1,0.537035,affiliative,0.313319,ambiguous,ambiguous_or_review,0,0.92593
B01116,random_fortune_sample_b2,61,Lockheed Martin,@lockheedmartin,1.86405E+18,https://x.com/lockheedmartin/status/1864052199967293724,Tue Dec 03 21:00:51 +0000 2024,"Before the F-22 Raptor's maiden flight, aviation artist Keith Ferris was commissioned to bring it to life in a piece titled, “The Edge."" Years later, the Raptor continues to secure that edge in every mission, providing unmatched capabilities and safeguarding skies worldwide. ✈️ https://t.co/bK2tM9uiR0",0,,coder2,pending,1866,7.532088144,1,0.646045,affiliative,0.308788,ambiguous,ambiguous_or_review,0,0.70791
B01076,random_fortune_sample_b2,72,Publix Super Markets,@Publix,1.52154E+18,https://x.com/Publix/status/1521535055260180483,Tue May 03 17:00:00 +0000 2022,Tell us: what’s your favorite taco topping? Let’s guac about it. 🌮,1,2,coder2,pending,69,4.248495242,1,0.670347,affiliative,0.457166,non_humor,not_applicable,1,0.659306
B00945,classifier_disagreement_b2,65,Caterpillar,@CaterpillarInc,1.52785E+18,https://x.com/CaterpillarInc/status/1527846833627840513,Sat May 21 03:00:45 +0000 2022,"What makes a Cat machine a Cat machine? One Caterpillar team knows for sure – after all, it’s their job to infuse Cat DNA into every product they touch. https://t.co/YMEmoG42en https://t.co/TR2T2mglo5",1,3,coder2,pending,37,3.63758616,1,0.507815,aggressive,0.383657,non_humor,not_applicable,1,0.98437
B00605,wendys_transfer_aggressive_b2,93,USAA,@usaa,1.83207E+18,https://x.com/usaa/status/1832066285720473930,Fri Sep 06 14:40:15 +0000 2024,@USAA @RobGronkowski What’s the definition?,1,1,coder2,pending,14,2.708050201,1,0.506481,aggressive,0.330169,non_humor,not_applicable,1,0.987038
B01336,classifier_disagreement_b2,93,USAA,@usaa,1.5947E+18,https://x.com/usaa/status/1594699802637631490,Mon Nov 21 14:30:35 +0000 2022,"While spending time with family during the holiday week, don’t forget to discuss your Medicare Options for 2023. Review your options before the Medicare Annual Enrollment Period is over on https://t.co/iNeJdyRSk9 or call to speak to a Licensed Insurance Agent (TTY users dial 711) https://t.co/lueSKOrw6O",0,,coder2,pending,15,2.772588722,0,0.498306,non_humorous,0,humor,affiliative,1,0.996612
B00716,classifier_disagreement_b2,55,Sysco,@sysco,1.94767E+18,https://x.com/sysco/status/1947673149790994571,Tue Jul 22 15:00:39 +0000 2025,"Last week, Seaweedish™ Meatballs (part of our new Custting Edge Solutions rollout!) were served at the United Nations Headquarters in NYC, spotlighted at the UN Conference on Trade and Development. Thank you to our incredible partners at North Coast Seafoods. 🌍 https://t.co/iWAbcJaA0b",1,2,coder2,pending,9,2.302585093,1,0.549318,affiliative,0.336841,non_humor,not_applicable,1,0.901364
B01253,random_fortune_sample_b2,49,RTX,@RTX_News,1.54904E+18,https://x.com/RTX_News/status/1549036274211643393,Mon Jul 18 14:20:02 +0000 2022,"NEWS: To help enable customers achieve net zero CO2 emissions by 2050, our @CollinsAero &amp; @prattandwhitney businesses launched a new hybrid-electric technology demonstrator program w/ ground testing targeted to commence in late 2022. #FIA2022

Learn more: https://t.co/cEa898jv4w https://t.co/Zotk9yB8HD",0,,coder2,pending,815,6.704414355,0,0.269976,non_humorous,0,non_humor,not_applicable,0,0.539952
B00469,classifier_disagreement_b2,23,General Motors,@GM,1.58488E+18,https://x.com/GM/status/1584878239243472899,Tue Oct 25 12:03:12 +0000 2022,"Q3 was a quarter of milestones:
✅ Record Chevy Bolt EV &amp; EUV sales
✅ Revealed multiple, all-new EV models
✅ Announced $1.2B+ in U.S. #mfg investments https://t.co/BitUmG7Bcj",0,,coder2,pending,290,5.673323267,1,0.542341,aggressive,0.351739,non_humor,not_applicable,1,0.915318
B01400,classifier_disagreement_b2,17,Meta Platforms,@Meta,1.80813E+18,https://x.com/Meta/status/1808132845463843219,Tue Jul 02 13:37:18 +0000 2024,Protect your account with email 📧,0,,coder2,pending,267,5.590986981,1,0.570552,aggressive,0.414357,non_humor,not_applicable,1,0.858896
B00154,random_fortune_sample_b2,9,Exxon Mobil,@exxonmobil,1.51719E+18,https://x.com/exxonmobil/status/1517186564404789248,Thu Apr 21 17:00:39 +0000 2022,"Our Strathcona facility will produce renewable diesel with carbon capture and storage technology, which could help reduce up to 3 million tons of CO₂ emissions a year. That’s equal to planting 3.5 million acres of forest. Learn more: https://t.co/F6OMTSzsO5 https://t.co/S9Xv0k8K6u",0,,coder2,pending,154,5.043425117,0,0.440741,non_humorous,0,ambiguous,ambiguous_or_review,0,0.881482
B01262,random_fortune_sample_b2,23,General Motors,@GM,1.88283E+18,https://x.com/GM/status/1882828724057641198,Fri Jan 24 16:32:03 +0000 2025,"As the devastating wildfires continue in LA, our thoughts are with those impacted. Our OnStar Crisis Assist Services program is available free of charge to customers in the area and mobile EV charging units will be deployed for greater charging access. 
https://t.co/Q5a5ZkYoyM",0,,coder2,pending,659,6.492239835,1,0.506473,affiliative,0.362574,humor,self_enhancing,0,0.987054
B00961,high_engagement_posts_b2,16,Nvidia,@nvidia,2.05387E+18,https://x.com/nvidia/status/2053867732706177437,Mon May 11 16:00:01 +0000 2026,"The next chapter of space computing is here 🛰️

Together with our ecosystem, we're advancing AI from Earth to space across: 

✔️ Earth orbit and infrared imagery
✔️ Radio frequency and synthetic aperture radar
✔️ Autonomous space operations

🧵 Here’s a look at commercial space companies scheduling deployments of NVIDIA Jetson Orin, IGX Thor, and testing of the Vera Rubin Space-1 module.

Learn more ➡️ https://t.co/uyo6ptI69O",1,3,coder2,pending,1562,7.35436233,1,0.605474,affiliative,0.38351,ambiguous,ambiguous_or_review,0,0.789052
B00279,random_fortune_sample_b2,79,TJX,@tjmaxx,9.13752E+17,https://x.com/tjmaxx/status/913752106657550336,Fri Sep 29 13:07:33 +0000 2017,Booties are back in bloom. (And so are the savings.) https://t.co/MTLawUWvoY https://t.co/FCG5kVZQfK,1,2,coder2,pending,25,3.258096538,0,0.369484,non_humorous,0,non_humor,not_applicable,0,0.738968
B00357,type_uncertain_b2,91,General Dynamics,@generaldynamics,2.05019E+18,https://x.com/generaldynamics/status/2050185402728784071,Fri May 01 12:07:45 +0000 2026,RT @jetaviation: We are there for your take-off and landing. Our roots lie in business jet maintenance and our dedicated aircraft maintenan…,0,,coder2,pending,1,0.693147181,1,0.538155,affiliative,0.405516,ambiguous,ambiguous_or_review,0,0.92369
B01294,random_fortune_sample_b2,10,Cencora,@CencoraGlobal,1.63135E+18,https://x.com/CencoraGlobal/status/1631354469001617420,Thu Mar 02 18:03:09 +0000 2023,"How do you ensure your commercialization path forward is strategically sound every step of the way? The right partner can connect you with experience, expertise, and a strategy specifically designed for emerging biopharma. 

Learn from our experts. https://t.co/nt2z5Erspm https://t.co/atDvBbCcld",0,,coder2,pending,3,1.386294361,1,0.549164,affiliative,0.503088,ambiguous,ambiguous_or_review,0,0.901672
B00426,random_fortune_sample_b2,8,McKesson,@mckesson,1.95791E+18,https://x.com/mckesson/status/1957912614907846938,Tue Aug 19 21:08:38 +0000 2025,"McKesson Accelerate, the premier community oncology conference, is this November! Join us for over 50 sessions from industry leaders on elevating the patient experience, integrating the latest tech and more. Learn how to register: https://t.co/RQzzd6H4Ru. #McKessonAccelerate https://t.co/SpJZlv90DB",0,,coder2,pending,10,2.397895273,0,0.361895,non_humorous,0,non_humor,not_applicable,0,0.72379
B00498,wendys_transfer_aggressive_b2,89,Enterprise Products Partners,@EProd_Careers,1.68094E+18,https://x.com/EProd_Careers/status/1680935046180659200,Mon Jul 17 13:38:39 +0000 2023,"If you’re ready to start a new career in Houston, TX, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/jMAtjIW4qN",1,3,coder2,pending,0,0,1,0.592221,aggressive,0.307171,non_humor,not_applicable,1,0.815558
B01460,wendys_transfer_aggressive_b2,11,Microsoft,@microsoft,2.06197E+18,https://x.com/microsoft/status/2061965582527058378,Wed Jun 03 00:17:58 +0000 2026,"Today at #MSBuild we shared an early look at Project Solara, a new platform for agent-first devices.

We’re exploring how agents can take shape in devices designed for a specific scenario, customer, or place—bringing intelligence into workflows and environments where traditional computing has not naturally fit before.

Project Solara is the platform that lets builders realize this vision for their customers—choosing where their agents should live, what form they should take, and what new work they can unlock.

It’s still early, but the opportunity is exciting! Read more at https://t.co/C7XIYFOwd3.",0,,coder2,pending,126,4.844187086,1,0.744416,aggressive,0.405863,non_humor,not_applicable,1,0.511168
B01451,classifier_disagreement_b2,75,ConocoPhillips,@conocophillips,1.51858E+18,https://x.com/conocophillips/status/1518578853521723392,Mon Apr 25 13:13:07 +0000 2022,"“The people in the field are the champions,” said #ConocoPhillips' Delaware Central Production superintendent during Winter Storm Uri. Read about the coordinated effort that earned the team a 2022 SPIRIT of Performance Award. https://t.co/0MQmakW3Yf https://t.co/M8FBydsR8a",0,,coder2,pending,11,2.48490665,0,0.436741,non_humorous,0,humor,affiliative,1,0.873482
B00113,firm_balanced_sample_b2,60,HCA Healthcare,@hcahealthcare,1.88293E+18,https://x.com/hcahealthcare/status/1882925608851914911,Fri Jan 24 22:57:02 +0000 2025,"One family recently made a 9,000-mile journey from Singapore to find hope and expert care at @HCAHealthOne. Pediatric patient Finn was born with a rare congenital lung defect and needed specialized care. Learn about Finn’s life-changing procedure: https://t.co/IdRmbesqUM. https://t.co/IkGShyPnFw",0,,coder2,pending,6,1.945910149,0,0.439985,non_humorous,0,ambiguous,ambiguous_or_review,0,0.87997
B00775,wendys_transfer_aggressive_b2,88,Intel,@intel,2.06129E+18,https://x.com/intel/status/2061289131414630474,Mon Jun 01 03:30:00 +0000 2026,"Increase performance per watt and enhance efficiency in 5G telco and cloud-native applications. 

Today, Intel launches #IntelXeon 6+, the first data center CPU built on Intel 18A to help AI go to work.

Read the press release: https://t.co/6lb57CMKbz",0,,coder2,pending,439,6.086774727,1,0.536867,aggressive,0.307857,ambiguous,ambiguous_or_review,0,0.926266
B01380,random_fortune_sample_b2,24,Citigroup,@Citi,1.97165E+18,https://x.com/Citi/status/1971650986079916143,Fri Sep 26 19:00:01 +0000 2025,"Web3 meets Wall Street! Our new Citi Institute GPS report, ""Stablecoins 2030,"" uncovers how digital assets are reshaping global finance. We're forecasting stablecoin issuance to reach $4.0 trillion by 2030!

https://t.co/MgtrOtahi8 https://t.co/7RwarE0zSc",1,2,coder2,pending,139,4.941642423,0,0.368152,non_humorous,0,ambiguous,ambiguous_or_review,0,0.736304
B00606,wendys_transfer_aggressive_b2,98,Coca-Cola,@cocacola,1.51608E+18,https://x.com/cocacola/status/1516076586566623233,Mon Apr 18 15:30:00 +0000 2022,... - .- .-. .-.. .. --. .... - #CocaColaStarlight #RealMagic #CocaColaCreations,1,3,coder2,pending,217,5.384495063,1,0.525364,aggressive,0.337457,ambiguous,ambiguous_or_review,0,0.949272
B00493,random_fortune_sample_b2,46,PepsiCo,@pepsico,1.37012E+18,https://x.com/pepsico/status/1370121390104399884,Thu Mar 11 21:16:09 +0000 2021,"Everyone doesn’t have someone in their ear saying “you can do it.” April and the other women in our Women of Color employee resource group are working to change that within our walls, and in our communities: https://t.co/H6WcKigiVl https://t.co/TqGaT321DG",1,1,coder2,pending,13,2.63905733,1,0.556679,affiliative,0.420255,humor,self_enhancing,0,0.886642
B00686,random_fortune_sample_b2,49,RTX,@RTX_News,1.71029E+18,https://x.com/RTX_News/status/1710293840819613850,Fri Oct 06 14:00:02 +0000 2023,📢 Our solid-state circuit breaker is transforming the future of hybrid-electric aircraft. ✈ This successful demonstration marks a significant milestone in showcasing the advantages of sustainable air travel. https://t.co/D9izlPfoBi https://t.co/s9OlPdpPMr,1,3,coder2,pending,26,3.295836866,0,0.259372,non_humorous,0,ambiguous,ambiguous_or_review,0,0.518744
B00083,humor_presence_uncertain_b2,29,Phillips 66,@Phillips66co,1.3643E+18,https://x.com/Phillips66co/status/1364301319821881344,Tue Feb 23 19:49:16 +0000 2021,"RT @chevronphillips: This Ox year, we're wishing our friends near and far good fortune, happiness and safety. Gong Xi Fa Cai! https://t.co/…",1,2,coder2,pending,2,1.098612289,0,0.395487,non_humorous,0,non_humor,not_applicable,0,0.790974
B01128,classifier_disagreement_b2,25,Home Depot,@HDCares,8.1276E+17,https://x.com/HDCares/status/812759721170112512,Sat Dec 24 20:39:52 +0000 2016,@hey__suz So sorry! Please send add’l details/contact info to TeamSocial@homedepot.com so we can address.  -TeamCare,0,,coder2,pending,0,0,1,0.577016,affiliative,0.313727,non_humor,not_applicable,1,0.845968
B01195,high_engagement_posts_b2,16,Nvidia,@nvidia,2.06131E+18,https://x.com/nvidia/status/2061313474005737829,Mon Jun 01 05:06:44 +0000 2026,"NVIDIA RTX Spark: a 1-petaflop superchip, the full CUDA and RTX ecosystem, and Windows-native agents. A new beginning for personal computers. https://t.co/3OPOCNJBz5",0,,coder2,pending,5664,8.642062173,0,0.412315,non_humorous,0,humor,affiliative,1,0.82463
B00691,random_fortune_sample_b2,59,MetLife,@metlife,1.71216E+18,https://x.com/metlife/status/1712161832813686889,Wed Oct 11 17:42:46 +0000 2023,"Tejuan Manners, Executive Director at Lenovo, on the importance of establishing trust and empowering people in this AI age: ""With any technology, there will be the next shift, but there is one variable that is the same with all technologies: the human element."" #TTX2023",0,,coder2,pending,11,2.48490665,1,0.581543,affiliative,0.340084,humor,self_enhancing,0,0.836914
B00459,random_fortune_sample_b2,6,CVS Health,@cvshealth,1.43885E+18,https://x.com/cvshealth/status/1438850242682757123,Fri Sep 17 13:00:05 +0000 2021,Digital health records were supposed to make a clinician’s job easier. Are they ready to deliver on that promise? Read more in our #HealthTrendsReport2021 https://t.co/W9oElvtiex. https://t.co/fBGTinHjEy,1,2,coder2,pending,4,1.609437912,0,0.39389,non_humorous,0,non_humor,not_applicable,0,0.78778
B01281,firm_balanced_sample_b2,52,Lowe's,@lowes,1.79799E+18,https://x.com/lowes/status/1797991798981218659,Tue Jun 04 14:00:24 +0000 2024,A LIMITED drop of our 2024 Halloween assortment has set sail. 🌊 🏴‍☠️ Go under the sea with our exclusive Haunted Harbor collection available now: https://t.co/IwFtRQwdXZ https://t.co/fDynN7gJ1q,0,,coder2,pending,31,3.465735903,0,0.301375,non_humorous,0,ambiguous,ambiguous_or_review,0,0.60275
B01364,high_engagement_posts_b2,99,Nike,@nike,1.94446E+18,https://x.com/nike/status/1944463535297454119,Sun Jul 13 18:26:47 +0000 2025,"Champions hit back harder.

@janniksin rules the grass in London and makes it four Grand Slams. https://t.co/TXHGNjNzGJ",1,2,coder2,pending,20193,9.91314081,1,0.501446,affiliative,0.328235,ambiguous,ambiguous_or_review,0,0.997108
B00071,wendys_transfer_aggressive_b2,69,Nationwide,@nationwide,1.76405E+18,https://x.com/nationwide/status/1764050039138062397,Sat Mar 02 22:07:58 +0000 2024,What a game! Congrats @FSUBroncos! #CIAA #CIAAWeekend,1,2,coder2,pending,2,1.098612289,1,0.521622,aggressive,0.386276,non_humor,not_applicable,1,0.956756
B01015,type_uncertain_b2,43,Tesla,@tesla,2.05575E+18,https://x.com/tesla/status/2055748788359516210,Sat May 16 20:34:39 +0000 2026,"FSD literally saved my life and my wife’s tonight.

Watch carefully - a car suddenly races in and merges into our lane with almost zero gap at highway speed. On the footage it’s hard to tell just how close it was, but in that exact moment me and my wife both thought “there’s no way a human could react fast enough.”
FSD did. In milliseconds it calculated the distance to our front bumper and instantly slowed down perfectly, leaving safe room. Slow-mo shows exactly how razor-close it was.

This wasn’t a minor correction… this was a massive accident avoided because of Full Self-Driving. This is why we trust Full Self-Driving with our family.

Thank you, @Tesla  . This tech is next level.",0,,coder2,pending,1704,7.44132039,1,0.635024,affiliative,0.386281,non_humor,not_applicable,1,0.729952
B00369,random_fortune_sample_b2,17,Meta Platforms,@Meta,1.78279E+18,https://x.com/Meta/status/1782785408817827868,Tue Apr 23 14:55:38 +0000 2024,"Get ready for Meta Horizon OS ⭐ 

We're opening our operating system and teaming up with top electronics makers to create a new ecosystem of mixed reality devices. https://t.co/xmLfcHqhBL",0,,coder2,pending,186,5.231108617,1,0.558955,affiliative,0.519604,humor,self_enhancing,0,0.88209
B01293,random_fortune_sample_b2,39,Morgan Stanley,@morganstanley,1.57804E+18,https://x.com/morganstanley/status/1578038720783081473,Thu Oct 06 15:05:24 +0000 2022,"As globalization slows and companies begin to nearshore their supply chains, investors may be wondering what the costs and benefits are of bringing manufacturing back home. Read more about this episode: https://t.co/OtWbsSEy81 https://t.co/nPTVPWOut4",0,,coder2,pending,24,3.218875825,0,0.47142,non_humorous,0,ambiguous,ambiguous_or_review,0,0.94284
B00843,random_fortune_sample_b2,69,Nationwide,@nationwide,1.63609E+18,https://x.com/nationwide/status/1636086326167576576,Wed Mar 15 19:25:51 +0000 2023,Reply with a 🎶 and we'll sing a jingle for you.,1,2,coder2,pending,451,6.11368218,1,0.578783,affiliative,0.629561,ambiguous,ambiguous_or_review,0,0.842434
B01335,classifier_disagreement_b2,47,Boeing,@boeing,1.37735E+18,https://x.com/boeing/status/1377354179551748098,Wed Mar 31 20:16:41 +0000 2021,"""Travel will be back, and it will be robust.” President &amp; CEO Dave Calhoun shared his optimistic outlook for the industry’s future in a discussion on safety, trade &amp; aerospace leadership at the @USChamber #AviationSummit2021.

Watch the conversation here: https://t.co/RsN2RBDgS0 https://t.co/ayCLVSXAZ5",1,2,coder2,pending,146,4.990432587,1,0.605761,affiliative,0.340641,non_humor,not_applicable,1,0.788478
B00139,wendys_transfer_aggressive_b2,20,Bank of America,@bankofamerica,1.70196E+18,https://x.com/bankofamerica/status/1701955957754876205,Wed Sep 13 13:48:15 +0000 2023,"Take advantage of your meal plan, if possible, instead of eating out and getting food delivery services. ⬇️",0,,coder2,pending,3,1.386294361,1,0.57439,aggressive,0.323112,ambiguous,ambiguous_or_review,0,0.85122
B01064,high_engagement_posts_b2,44,Walt Disney,@Disney,1.94588E+18,https://x.com/Disney/status/1945876667672691078,Thu Jul 17 16:02:04 +0000 2025,"Experience Tron: Ares, filmed for IMAX, in theaters October 10. https://t.co/SqAELwjyUG",0,,coder2,pending,15159,9.626415659,0,0.36799,non_humorous,0,non_humor,not_applicable,0,0.73598
B00717,high_engagement_posts_b2,68,Merck,@merck,1.36686E+18,https://x.com/merck/status/1366863383094562818,Tue Mar 02 21:30:00 +0000 2021,"Today, President Biden announced a breakthrough collaboration between Johnson &amp; Johnson, Merck, and the federal government to ramp up vaccine production. Because of these efforts, we will have enough vaccines for every American by the end of May–two months earlier than expected.",0,,coder2,pending,43408,10.67842207,1,0.661344,affiliative,0.43145,ambiguous,ambiguous_or_review,0,0.677312
B01243,classifier_disagreement_b2,34,Humana,@humana,1.71914E+18,https://x.com/humana/status/1719142138976309331,Tue Oct 31 00:00:00 +0000 2023,"Join us in celebrating Carolyn Tandy, our chief diversity, equity and inclusion (DEI) officer, who has been recognized by @modrnhealthcr as a top diversity leader in the healthcare industry. 💚",0,,coder2,pending,5,1.791759469,1,0.621079,affiliative,0.327246,non_humor,not_applicable,1,0.757842
B00558,classifier_disagreement_b2,64,Allstate,@allstate,1.3168E+18,https://x.com/allstate/status/1316801009973329921,Thu Oct 15 18:00:00 +0000 2020,Arguments don’t have to drive us apart. Having better arguments can actually bring us together. Follow these 5 principles from the Better Arguments Project to turn arguments into tools for solving problems. Learn more at https://t.co/YStekDitAv #ArgueBetter,0,,coder2,pending,7,2.079441542,1,0.649156,affiliative,0.420667,non_humor,not_applicable,1,0.701688
B00307,classifier_disagreement_b2,29,Phillips 66,@Phillips66co,1.25623E+18,https://x.com/Phillips66co/status/1256233208150216711,Fri May 01 14:45:11 +0000 2020,". @Phillips66Co donated $20,000 to the @CoastalBendFB as part of the company's COVID-19 relief efforts, saying ""We live here, we work here, and we want to help the community thrive.” #OilandGasGivesBack

https://t.co/HS03jWE9gC",0,,coder2,pending,11,2.48490665,1,0.583244,affiliative,0.416621,non_humor,not_applicable,1,0.833512
