id,created_date,created_year,created_month,created_hour,year_quarter,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count,pred_humor_final_050,p_humor_final_tfidf_logreg,final_humor_label_available,final_humor_binary,pred_humor_type_group_model,is_aggressive_humor,is_other_humor,final_humor_type_group,text_length,hashtag_count,mention_count,quarter_total_posts,h3_quarter_filter_10,humor_proportion_quarter_loo,aggressive_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo,humor_proportion_quarter_loo_sq,aggressive_humor_proportion_quarter_loo_sq,other_humor_proportion_quarter_loo_sq,h1_full_sample_flag,h1_human_validation_flag,h2_model_humor_only_flag,h2_human_validation_flag,h3_analysis_flag,h2_aggressive_model_dummy,h2_aggressive_human_dummy
1314279488394596353,2020-10-08,2020,10,19,2020-Q4,5.955837,5.840642,5.777652,3.091042,3.663562,1.098612,1.098612,0,0.435382,1,0.0,non_humor,0,0,non_humor,151,0,1,56,1,0.636364,0.16363636,0.47272727,0.40495914049600007,0.026776858314049603,0.22347107180165288,1,1,0,0,1,NA,NA
1314250917953318912,2020-10-08,2020,10,17,2020-Q4,9.893488,9.858176,9.790879,7.126891,5.209486,5.398163,5.655992,1,0.535614,1,1.0,aggressive,1,0,aggressive,47,0,0,56,1,0.618182,0.14545455,0.47272727,0.38214898512400003,0.021157026115702495,0.22347107180165288,1,1,1,1,1,1.0,1.0
1313576456031797256,2020-10-06,2020,10,20,2020-Q4,5.971262,5.820083,5.783825,2.564949,3.951244,1.386294,0.693147,0,0.445277,1,0.0,non_humor,0,0,non_humor,163,0,1,56,1,0.636364,0.16363636,0.47272727,0.40495914049600007,0.026776858314049603,0.22347107180165288,1,1,0,0,1,NA,NA
1310646202082492417,2020-09-28,2020,9,18,2020-Q3,9.073145,9.039552,8.993055,5.950643,5.361292,3.951244,3.258097,1,0.627055,1,1.0,aggressive,1,0,aggressive,45,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,1,1,1.0,1.0
1310644972941701122,2020-09-28,2020,9,18,2020-Q3,3.931826,3.78419,3.78419,0.0,1.94591,0.693147,0.0,1,0.522529,0,NA,other_humor,0,1,non_humor,52,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1309849985589145601,2020-09-26,2020,9,13,2020-Q3,6.860664,6.758095,6.728629,3.258097,4.477337,1.791759,0.693147,0,0.494342,1,0.0,non_humor,0,0,non_humor,145,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1309543210793009152,2020-09-25,2020,9,17,2020-Q3,6.972606,6.747587,6.661855,4.26268,5.030438,3.951244,2.564949,1,0.561492,1,1.0,aggressive,1,0,aggressive,134,0,1,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,1,1,1.0,1.0
1308105339255107589,2020-09-21,2020,9,18,2020-Q3,10.290517,10.262175,10.208322,7.314553,6.434547,5.01728,3.951244,1,0.51637,1,0.0,aggressive,1,0,non_humor,30,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,0,1,1.0,NA
1306967559766409218,2020-09-18,2020,9,14,2020-Q3,8.971956,8.874868,8.849227,5.204007,6.45047,4.406719,2.833213,1,0.690068,0,NA,other_humor,0,1,non_humor,182,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1306035620494671874,2020-09-16,2020,9,1,2020-Q3,6.309918,6.192362,6.159095,2.833213,4.060443,1.098612,1.098612,0,0.385998,1,0.0,non_humor,0,0,non_humor,276,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1305922483883835392,2020-09-15,2020,9,17,2020-Q3,7.03966,6.930495,6.861711,4.234107,4.488636,3.135494,2.197225,1,0.649883,0,NA,other_humor,0,1,non_humor,117,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1305523569884094468,2020-09-14,2020,9,15,2020-Q3,7.173192,6.98379,6.926577,4.110874,5.17615,3.828641,1.609438,0,0.416489,0,NA,non_humor,0,0,non_humor,122,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1303726230966075392,2020-09-09,2020,9,16,2020-Q3,7.775696,7.615791,7.565275,4.615121,5.645447,3.970292,2.944439,1,0.552588,1,1.0,other_humor,0,1,other_humor,55,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1303348684541882368,2020-09-08,2020,9,15,2020-Q3,8.37563,8.288283,8.271804,4.189655,5.846439,2.772589,1.386294,1,0.692263,0,NA,other_humor,0,1,non_humor,82,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1301938615392636929,2020-09-04,2020,9,17,2020-Q3,7.252762,7.091742,7.024649,4.369448,5.129899,3.433987,2.564949,0,0.499357,0,NA,non_humor,0,0,non_humor,194,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1301868598751830016,2020-09-04,2020,9,13,2020-Q3,6.981006,6.870053,6.826545,3.73767,4.521789,2.995732,1.386294,1,0.515282,0,NA,other_humor,0,1,non_humor,143,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1301249157164945410,2020-09-02,2020,9,20,2020-Q3,9.680781,9.606294,9.577757,6.037871,6.834109,5.049856,4.204693,1,0.547294,0,NA,other_humor,0,1,non_humor,98,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1301144281281974274,2020-09-02,2020,9,13,2020-Q3,7.977625,7.902857,7.885705,3.850148,5.252273,2.890372,1.386294,1,0.67164,0,NA,other_humor,0,1,non_humor,113,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1300919000088670208,2020-09-01,2020,9,22,2020-Q3,6.746412,6.590301,6.546785,3.465736,4.691348,2.079442,2.197225,0,0.045542,0,NA,non_humor,0,0,non_humor,28,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1300451564763709440,2020-08-31,2020,8,15,2020-Q3,6.972606,6.795706,6.76273,3.401197,4.983607,3.178054,1.791759,1,0.618009,1,1.0,other_humor,0,1,other_humor,72,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1300224121142497280,2020-08-31,2020,8,0,2020-Q3,7.192182,7.144407,7.108244,3.828641,4.043051,1.609438,1.098612,1,0.544769,0,NA,other_humor,0,1,non_humor,104,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1300222228978573312,2020-08-31,2020,8,0,2020-Q3,5.09375,5.01728,4.844187,3.218876,2.302585,1.098612,0.693147,0,0.331274,0,NA,non_humor,0,0,non_humor,148,1,2,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1299728632114446338,2020-08-29,2020,8,15,2020-Q3,10.118155,10.039852,10.015297,6.322565,7.397562,5.278115,3.73767,1,0.597821,0,NA,other_humor,0,1,non_humor,68,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1299061951050518531,2020-08-27,2020,8,19,2020-Q3,6.986566,6.823286,6.787845,3.496508,4.955827,2.890372,1.791759,0,0.39746,1,0.0,non_humor,0,0,non_humor,178,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1298984742822412288,2020-08-27,2020,8,14,2020-Q3,6.952729,6.813445,6.767343,3.73767,4.744932,2.833213,1.94591,1,0.596485,1,1.0,other_humor,0,1,other_humor,54,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1298434773367640065,2020-08-26,2020,8,1,2020-Q3,10.321737,10.277324,10.189005,7.807103,6.57368,6.212606,4.682131,1,0.696073,0,NA,other_humor,0,1,non_humor,72,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1298343100125937665,2020-08-25,2020,8,19,2020-Q3,4.89784,4.812184,4.804021,0.693147,2.397895,0.693147,0.0,0,0.477646,0,NA,non_humor,0,0,non_humor,89,0,2,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1298099186785759232,2020-08-25,2020,8,3,2020-Q3,7.457609,7.361375,7.347944,3.091042,5.023881,1.94591,1.098612,1,0.727996,0,NA,other_humor,0,1,non_humor,139,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1297919369109012481,2020-08-24,2020,8,15,2020-Q3,8.820847,8.664751,8.646641,4.65396,6.792344,4.406719,2.197225,1,0.661458,1,1.0,other_humor,0,1,other_humor,106,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1296875748834320388,2020-08-21,2020,8,18,2020-Q3,9.787572,9.686015,9.651752,6.297109,7.249215,5.652489,3.433987,1,0.598132,1,1.0,other_humor,0,1,other_humor,19,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1296530892731682818,2020-08-20,2020,8,19,2020-Q3,6.725034,6.57368,6.530878,3.433987,4.634729,2.772589,0.0,0,0.351167,1,0.0,non_humor,0,0,non_humor,171,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1296241274668961798,2020-08-20,2020,8,0,2020-Q3,8.814182,8.755895,8.743691,4.356709,5.866468,2.70805,2.772589,1,0.658328,0,NA,other_humor,0,1,non_humor,138,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1296100179976822785,2020-08-19,2020,8,15,2020-Q3,11.534912,11.300709,11.252716,8.240385,9.866201,7.287561,6.424869,1,0.704439,1,1.0,other_humor,0,1,other_humor,88,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1295479727147364352,2020-08-17,2020,8,21,2020-Q3,9.804827,9.771498,9.623708,7.786967,5.525453,5.673323,4.007333,1,0.533314,0,NA,aggressive,1,0,non_humor,95,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,0,1,0,1,1.0,NA
1295466172066836480,2020-08-17,2020,8,21,2020-Q3,10.379939,10.359297,10.27997,7.786136,5.976351,5.303305,4.189655,0,0.49612,0,NA,non_humor,0,0,non_humor,51,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1294036401290321920,2020-08-13,2020,8,22,2020-Q3,7.926242,7.883069,7.851661,4.418841,4.615121,2.70805,1.386294,0,0.045542,0,NA,non_humor,0,0,non_humor,34,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1294005354607542274,2020-08-13,2020,8,20,2020-Q3,8.561401,8.540519,8.520587,4.624973,4.574711,2.079442,1.791759,1,0.641976,1,1.0,other_humor,0,1,other_humor,53,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1294001894227161089,2020-08-13,2020,8,20,2020-Q3,7.406711,7.319865,7.269617,4.317488,4.406719,3.806662,2.564949,0,0.428928,1,0.0,non_humor,0,0,non_humor,101,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1293925856734261250,2020-08-13,2020,8,15,2020-Q3,7.938446,7.85205,7.808729,4.70048,5.298317,2.833213,2.890372,1,0.672393,0,NA,other_humor,0,1,non_humor,207,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1293571318068240384,2020-08-12,2020,8,15,2020-Q3,8.689464,8.553332,8.480737,5.897154,5.932245,5.590987,4.736198,0,0.499594,0,NA,non_humor,0,0,non_humor,170,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1293256222922203138,2020-08-11,2020,8,18,2020-Q3,8.687105,8.650325,8.607399,5.484797,5.153292,3.258097,2.890372,1,0.698053,1,1.0,aggressive,1,0,aggressive,100,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,1,1,1.0,1.0
1293228415823347718,2020-08-11,2020,8,16,2020-Q3,7.764721,7.742402,7.724005,3.7612,3.7612,2.079442,1.386294,1,0.679534,0,NA,other_humor,0,1,non_humor,74,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1293204516872101891,2020-08-11,2020,8,15,2020-Q3,8.084254,8.003029,7.979681,4.248495,5.379897,3.526361,1.609438,1,0.6551,0,NA,other_humor,0,1,non_humor,79,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1292880058399567876,2020-08-10,2020,8,17,2020-Q3,7.21891,7.047517,6.992096,4.143135,5.141664,3.610918,2.302585,0,0.36049,1,0.0,non_humor,0,0,non_humor,111,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1291837518455779328,2020-08-07,2020,8,20,2020-Q3,9.226312,9.177714,9.130214,6.109248,5.897154,4.65396,2.772589,1,0.665386,1,1.0,other_humor,0,1,other_humor,55,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1291462568511406081,2020-08-06,2020,8,19,2020-Q3,10.128709,10.10977,10.039765,7.416378,5.624018,4.477337,4.682131,1,0.618978,1,1.0,aggressive,1,0,aggressive,36,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,1,1,1.0,1.0
1291458005813399555,2020-08-06,2020,8,19,2020-Q3,7.499423,7.488294,7.458763,3.970292,2.302585,1.609438,2.079442,0,0.445862,0,NA,non_humor,0,0,non_humor,79,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1291449766098935808,2020-08-06,2020,8,19,2020-Q3,7.823246,7.762596,7.720018,4.59512,4.634729,3.583519,2.397895,1,0.559628,0,NA,other_humor,0,1,non_humor,138,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1290387967127814145,2020-08-03,2020,8,20,2020-Q3,8.579041,8.525558,8.494743,5.036953,5.472271,3.433987,2.397895,1,0.687535,0,NA,aggressive,1,0,non_humor,183,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,0,1,0,1,1.0,NA
1288908749411946497,2020-07-30,2020,7,18,2020-Q3,8.122965,8.048149,8.012018,4.718499,5.347108,3.258097,2.302585,0,0.322622,1,0.0,non_humor,0,0,non_humor,39,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1288188030881325062,2020-07-28,2020,7,19,2020-Q3,6.816736,6.72022,6.685861,3.367296,4.204693,2.833213,1.098612,1,0.585506,0,NA,other_humor,0,1,non_humor,207,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1287856490339078146,2020-07-27,2020,7,21,2020-Q3,8.803124,8.769352,8.735043,5.384495,4.85203,3.135494,4.290459,1,0.560209,0,NA,other_humor,0,1,non_humor,51,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1287737754223181824,2020-07-27,2020,7,13,2020-Q3,8.609043,8.527935,8.507749,4.624973,5.888878,4.110874,2.079442,1,0.588478,0,NA,other_humor,0,1,non_humor,71,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1287586791235686401,2020-07-27,2020,7,3,2020-Q3,7.660114,7.618251,7.5807,4.330733,3.73767,1.609438,3.7612,0,0.342602,0,NA,non_humor,0,0,non_humor,55,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1286650842225848321,2020-07-24,2020,7,13,2020-Q3,8.971956,8.924523,8.892749,5.463832,5.733341,3.931826,2.079442,1,0.660378,1,1.0,other_humor,0,1,other_humor,34,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1285956361189240832,2020-07-22,2020,7,15,2020-Q3,8.773849,8.760139,8.731013,5.214936,4.077537,1.94591,3.218876,1,0.639784,0,NA,other_humor,0,1,non_humor,100,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1285658885366386688,2020-07-21,2020,7,19,2020-Q3,7.062192,6.979145,6.951772,3.401197,4.477337,1.94591,0.0,1,0.572087,1,1.0,other_humor,0,1,other_humor,136,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,1,1,1,1,0.0,0.0
1283561455787347973,2020-07-16,2020,7,0,2020-Q3,9.939868,9.925053,9.898525,6.284134,5.433722,3.970292,3.258097,1,0.645094,1,1.0,aggressive,1,0,aggressive,21,0,0,65,1,0.65625,0.109375,0.546875,0.4306640625,0.011962890625,0.299072265625,1,1,1,1,1,1.0,1.0
1282744963479097345,2020-07-13,2020,7,18,2020-Q3,9.904137,9.816131,9.785998,6.300786,7.307873,5.147494,3.218876,0,0.468628,0,NA,non_humor,0,0,non_humor,69,0,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1278698388054310913,2020-07-02,2020,7,14,2020-Q3,6.740519,6.639876,6.612041,3.091042,4.356709,1.386294,0.693147,0,0.464608,1,0.0,non_humor,0,0,non_humor,143,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1278698264821456899,2020-07-02,2020,7,14,2020-Q3,5.897154,5.823046,5.777652,2.772589,3.218876,0.0,1.098612,1,0.534824,0,NA,other_humor,0,1,non_humor,163,0,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1278697776361209856,2020-07-02,2020,7,14,2020-Q3,4.304065,4.290459,4.204693,1.94591,0.693147,0.0,0.0,0,0.480383,0,NA,non_humor,0,0,non_humor,217,0,1,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1278697646312611841,2020-07-02,2020,7,14,2020-Q3,4.564348,4.521789,4.418841,2.302585,1.609438,0.0,0.0,0,0.423383,1,0.0,non_humor,0,0,non_humor,116,1,0,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,1,0,0,1,NA,NA
1278697516540866568,2020-07-02,2020,7,14,2020-Q3,7.16935,7.086738,7.022868,4.317488,4.394449,2.772589,2.197225,1,0.611321,0,NA,other_humor,0,1,non_humor,171,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1278646012790427650,2020-07-02,2020,7,11,2020-Q3,2.833213,2.484907,2.397895,0.693147,1.098612,1.386294,0.0,0,0.461746,0,NA,non_humor,0,0,non_humor,299,3,3,65,1,0.671875,0.125,0.546875,0.451416015625,0.015625,0.299072265625,1,0,0,0,1,NA,NA
1278530059351945217,2020-07-02,2020,7,3,2020-Q3,1.609438,1.609438,1.386294,0.693147,0.0,0.0,0.0,1,0.513601,0,NA,other_humor,0,1,non_humor,300,5,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1278506710244765697,2020-07-02,2020,7,1,2020-Q3,1.791759,1.791759,1.791759,0.0,0.0,0.0,0.0,1,0.57379,0,NA,other_humor,0,1,non_humor,297,1,0,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1278388817301512195,2020-07-01,2020,7,18,2020-Q3,8.027803,7.960324,7.926242,4.574711,5.204007,2.70805,1.791759,1,0.645384,0,NA,other_humor,0,1,non_humor,243,0,1,65,1,0.65625,0.125,0.53125,0.4306640625,0.015625,0.2822265625,1,0,1,0,1,0.0,NA
1276283358692216833,2020-06-25,2020,6,22,2020-Q2,7.577634,7.526718,7.502738,3.806662,4.51086,1.791759,1.098612,1,0.612205,0,NA,other_humor,0,1,non_humor,118,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1276283357979164674,2020-06-25,2020,6,22,2020-Q2,7.293018,7.283448,7.266129,3.258097,2.484907,1.386294,0.0,0,0.436406,1,0.0,non_humor,0,0,non_humor,148,1,1,110,1,0.715596,0.19266055,0.52293578,0.512077635216,0.0371180875263025,0.2734618300042084,1,1,0,0,1,NA,NA
1276283357219950593,2020-06-25,2020,6,22,2020-Q2,7.237059,7.225481,7.201171,3.526361,2.397895,1.94591,0.0,1,0.523681,1,0.0,other_humor,0,1,non_humor,242,0,2,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,1,1,0,1,0.0,NA
1276283356473327618,2020-06-25,2020,6,22,2020-Q2,7.703459,7.679714,7.665753,3.433987,3.713572,2.484907,0.693147,1,0.553799,0,NA,other_humor,0,1,non_humor,167,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1276283355768803330,2020-06-25,2020,6,22,2020-Q2,9.470009,9.399224,9.366318,5.971262,6.59987,4.804021,3.465736,0,0.499147,1,0.0,non_humor,0,0,non_humor,182,0,0,110,1,0.715596,0.19266055,0.52293578,0.512077635216,0.0371180875263025,0.2734618300042084,1,1,0,0,1,NA,NA
1269066301974208513,2020-06-06,2020,6,0,2020-Q2,4.795791,4.795791,0.0,4.795791,0.0,0.0,0.0,1,0.501994,0,NA,other_humor,0,1,non_humor,140,0,2,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1269040852350971906,2020-06-05,2020,6,22,2020-Q2,7.614312,7.49443,7.425358,4.795791,5.303305,3.332205,1.098612,1,0.581657,0,NA,other_humor,0,1,non_humor,189,1,1,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1268327435206111232,2020-06-03,2020,6,23,2020-Q2,9.464905,9.339701,9.268515,6.663133,6.973543,6.084499,2.639057,1,0.633868,0,NA,other_humor,0,1,non_humor,186,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1268327013401706499,2020-06-03,2020,6,23,2020-Q2,9.230241,9.187686,9.131946,6.274762,5.855072,4.26268,2.079442,1,0.63246,0,NA,other_humor,0,1,non_humor,156,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1268326640972595206,2020-06-03,2020,6,23,2020-Q2,9.564723,9.419304,9.319374,7.06732,7.058758,6.59987,3.526361,1,0.636455,1,1.0,other_humor,0,1,other_humor,274,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,1,1,1,1,0.0,0.0
1268325890037030912,2020-06-03,2020,6,23,2020-Q2,10.696842,10.525219,10.420106,8.220672,8.423761,7.731053,4.969813,1,0.662536,0,NA,other_humor,0,1,non_humor,193,1,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1266395345996652552,2020-05-29,2020,5,15,2020-Q2,11.144857,11.07049,11.031416,7.809135,8.300777,6.689599,4.882802,1,0.664505,1,1.0,other_humor,0,1,other_humor,97,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,1,1,1,1,0.0,0.0
1266084754832719872,2020-05-28,2020,5,19,2020-Q2,9.543593,9.418411,9.344871,6.77308,7.195187,5.537334,4.060443,1,0.709915,1,1.0,aggressive,1,0,aggressive,152,1,0,110,1,0.706422,0.18348624,0.52293578,0.499032042084,0.033667200269337595,0.2734618300042084,1,1,1,1,1,1.0,1.0
1265312303920099328,2020-05-26,2020,5,16,2020-Q2,8.208219,8.134468,8.118207,4.025352,5.509388,2.564949,1.386294,1,0.525364,0,NA,aggressive,1,0,non_humor,1,0,0,110,1,0.706422,0.18348624,0.52293578,0.499032042084,0.033667200269337595,0.2734618300042084,1,0,1,0,1,1.0,NA
1263943215847141376,2020-05-22,2020,5,21,2020-Q2,7.255591,7.078342,7.014814,4.304065,5.247024,3.583519,1.94591,1,0.545469,0,NA,other_humor,0,1,non_humor,119,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1263549059962408962,2020-05-21,2020,5,19,2020-Q2,7.838738,7.752765,7.682943,5.062595,4.927254,3.931826,3.135494,1,0.658095,1,1.0,other_humor,0,1,other_humor,217,0,0,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,1,1,1,1,0.0,0.0
1263145989583536129,2020-05-20,2020,5,16,2020-Q2,7.921898,7.814803,7.712444,5.488938,5.192957,3.555348,4.219508,1,0.572183,0,NA,other_humor,0,1,non_humor,270,0,1,110,1,0.706422,0.19266055,0.51376147,0.499032042084,0.0371180875263025,0.26395084805656094,1,0,1,0,1,0.0,NA
1262824362178220034,2020-05-19,2020,5,19,2020-Q2,6.866933,6.732211,6.674561,3.871201,4.663439,2.397895,1.94591,0,0.477591,0,NA,non_humor,0,0,non_humor,141,0,0,110,1,0.715596,0.19266055,0.52293578,0.512077635216,0.0371180875263025,0.2734618300042084,1,0,0,0,1,NA,NA
1262515931135332352,2020-05-18,2020,5,22,2020-Q2,7.521318,7.398786,7.280008,5.214936,5.056246,3.850148,2.484907,0,0.484101,0,NA,non_humor,0,0,non_humor,197,0,0,110,1,0.715596,0.19266055,0.52293578,0.512077635216,0.0371180875263025,0.2734618300042084,1,0,0,0,1,NA,NA
1261339056618835968,2020-05-15,2020,5,16,2020-Q2,7.113956,6.940222,6.874198,4.204693,5.141664,3.091042,1.791759,0,0.378957,1,0.0,non_humor,0,0,non_humor,59,0,0,110,1,0.715596,0.19266055,0.52293578,0.512077635216,0.0371180875263025,0.2734618300042084,1,1,0,0,1,NA,NA
