row_id,source,original_file,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,humor_type,original_type_value,label_source_detail,text_original,text_mask_wendys_brand,text_mask_brand_product,text_mask_brand_product_competitor,text_mask_campaign_product,text_mask_all_leakage_groups
type_combined_0574,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Uber Technologies,1805762569661300814,https://x.com/Uber/status/1805762569661300814,Wed Jun 26 00:38:40 +0000 2024,"Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡",1,self-enhancing,3,coder3,"Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡","Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡","Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡","Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡","Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡","Thank you, @TIME, for recognizing @Uber as one of the World's Most Sustainable Companies! So proud of our team's efforts to lead the charge towards an all-electric future. Much more to come! ⚡⚡"
type_combined_0575,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nationwide,1888021170206724446,https://x.com/nationwide/status/1888021170206724446,Sat Feb 08 00:24:59 +0000 2025,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,1,affiliative,2,coder3,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn,Ready to find out how @denzelward is so much more than an athlete? 💪 https://t.co/4cvOchcsqn
type_combined_0576,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,TJX,718506478160777216,https://x.com/tjmaxx/status/718506478160777216,Fri Apr 08 18:31:08 +0000 2016,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,1,self-enhancing,3,coder3,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX,Just when you thought the deals couldn't get any better! #clearance #maxxfinds #tjmaxx https://t.co/YbyXr74aEX
type_combined_0577,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Target,1480570184519802894,https://x.com/target/status/1480570184519802894,Mon Jan 10 16:00:14 +0000 2022,,1,self-enhancing,3,coder3,,,,,,
type_combined_0578,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Nationwide,1731125208717635964,https://x.com/nationwide/status/1731125208717635964,Sun Dec 03 01:36:27 +0000 2023,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,1,affiliative,2,coder3,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B,A GOAL FOR COLUMBUUUUUUS https://t.co/KzS7hLc03B
type_combined_0579,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Dell Technologies,1899460319149265107,https://x.com/Dell/status/1899460319149265107,Tue Mar 11 14:00:05 +0000 2025,"Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls",1,self-enhancing,3,coder3,"Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls","Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls","Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls","Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls","Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls","Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook. Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls"
type_combined_0580,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Ford Motor,1609218073529126915,https://x.com/Ford/status/1609218073529126915,Sat Dec 31 16:01:01 +0000 2022,"From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY",1,affiliative,2,coder3,"From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY","From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY","From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY","From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY","From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY","From the tough terrain of our Bronco® Off-Roadeos to the city streets of coast-to-coast Auto Shows, Ford® fans joined us for an incredible ride in 2022 🚙🛻⚡️🏆 #FordRearview https://t.co/cJ9kigZZvY"
type_combined_0581,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Boeing,1611437709289000964,https://x.com/boeing/status/1611437709289000964,Fri Jan 06 19:01:03 +0000 2023,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,1,affiliative,2,coder3,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5,Join us in celebrating the final 747 delivery with your favorite #QueenOfTheSkies stories. Share your favorite 747 memories using the hashtag #ThankYou747 for an opportunity to be featured on our social channels. https://t.co/5L06cZl8W5
type_combined_0582,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Ingram Micro Holding,1979179397031612540,https://x.com/IngramMicroInc/status/1979179397031612540,Fri Oct 17 13:35:14 +0000 2025,"Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v",1,self-enhancing,3,coder3,"Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v","Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v","Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v","Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v","Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v","Excited to showcase our focus and solutions at GITEX GLOBAL 2025 in Dubai! It's been an amazing experience connecting with our leadership, visionary vendors, trusted partners, and valued customers. Together, we're shaping the future of technology! 💡 #ingrammicro #ingrammicrogulf https://t.co/aIjSl9bs7v"
type_combined_0583,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,USAA,1662443710091608066,https://x.com/usaa/status/1662443710091608066,Sat May 27 13:00:41 +0000 2023,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,1,affiliative,2,coder3,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg,It’s important that we remember those who have paid the ultimate sacrifice. #MemorialDay #PoppyInMemory https://t.co/RqPzq5i8fg
type_combined_0584,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,General Motors,1534194238648369152,https://x.com/GM/status/1534194238648369152,Tue Jun 07 15:23:05 +0000 2022,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,1,self-enhancing,3,coder3,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇,Let's keep truckin' along with another set of EV clues. Do you know which one it is? I'm a household name. I'm designed with towing in mind. My multi-flex tailgate has six different functions. You know where to cast your vote. 👇
type_combined_0585,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walt Disney,1932105584649621821,https://x.com/Disney/status/1932105584649621821,Mon Jun 09 16:00:42 +0000 2025,"Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc",1,affiliative,2,coder3,"Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc","Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc","Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc","Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc","Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc","Watch the brand new trailer for Marvel Television’s #Ironheart 🤍 Don't miss the 3-episode premiere on June 24 at 6pm PT/ 9pm ET, only on @DisneyPlus. https://t.co/cS1Y60pEAc"
type_combined_0586,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Energy Transfer,2038637736928637217,https://x.com/energytransfer/status/2038637736928637217,Mon Mar 30 15:21:27 +0000 2026,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,1,self-enhancing,3,coder3,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…,RT @EnergyInDepth: Today’s #SundaySpotlight goes to #OilAndGas bringing the energy all tournament long as teams battle for the Final Four🏀…
type_combined_0587,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walt Disney,1907915952899109204,https://x.com/Disney/status/1907915952899109204,Thu Apr 03 21:59:45 +0000 2025,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,1,affiliative,2,coder3,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935,RT @DisneyStudios: There's one in every family ¯\_(ツ)_/¯ #LiloAndStitch arrives only in theaters May 23! https://t.co/hehrSsR935
type_combined_0588,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walmart,1824113826049978800,https://x.com/walmart/status/1824113826049978800,Thu Aug 15 16:00:01 +0000 2024,"Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay",1,self-enhancing,3,coder3,"Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay","Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay","Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay","Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay","Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay","Not right now, Mommy is ordering Sleepy time tea. #NationalRelaxationDay"
type_combined_0589,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Uber Technologies,2027045656183939494,https://x.com/Uber/status/2027045656183939494,Thu Feb 26 15:38:39 +0000 2026,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,1,self-enhancing,3,coder3,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber app this year! https://t.co/kg7ZmJKslP,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber <CAMPAIGN_TOKEN> this year! https://t.co/kg7ZmJKslP,Introducing Uber Air 🚁 The future is here. These all-electric @jobyaviation air taxis are coming to the Uber <CAMPAIGN_TOKEN> this year! https://t.co/kg7ZmJKslP
type_combined_0590,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Comcast,1856447367031005279,https://x.com/comcast/status/1856447367031005279,Tue Nov 12 21:21:58 +0000 2024,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,1,affiliative,2,coder3,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing deal for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing <CAMPAIGN_TOKEN> for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj,Grab the 🍿 because an even greater selection of entertainment is coming to @Netflix audiences. Netflix and Universal Filmed Entertainment Group have expanded their U.S. licensing <CAMPAIGN_TOKEN> for feature films. More: https://t.co/JQ1SDYIeXT https://t.co/LE0iOkmnMj
type_combined_0591,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Ingram Micro Holding,1830999700599656680,https://x.com/IngramMicroInc/status/1830999700599656680,Tue Sep 03 16:02:01 +0000 2024,"We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb",1,self-enhancing,3,coder3,"We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb","We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb","We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb","We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb","We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb","We're excited to announce our new photovoltaic system in Staubing, Germany which converts sunlight into electrical energy! 🌞 We use 65% of the electricity produced, with the rest feeding the public grid. Super cool! #ingrammicro #IngramMicroESG https://t.co/wGhqythKfb"
type_combined_0592,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Walt Disney,1901059284743712783,https://x.com/Disney/status/1901059284743712783,Sat Mar 15 23:53:48 +0000 2025,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,1,self-enhancing,3,coder3,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb,Snow White &amp; the Evil Queen make a royal entrance at the World Premiere of #SnowWhite in Los Angeles.👑 https://t.co/NYpo8kbprb
type_combined_0593,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Comcast,2014363218387325059,https://x.com/comcast/status/2014363218387325059,Thu Jan 22 15:43:10 +0000 2026,"A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto",1,affiliative,2,coder3,"A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto","A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto","A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto","A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto","A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto","A whole new way to watch sports is coming to @Peacock. 📱🏒🏀 From behind‑the‑scenes Winter Olympic moments to alternate NBA game angles and bench views, Peacock lets fans choose how they watch — plus interactive games, highlights, and more: https://t.co/dbAhX8qSR5 https://t.co/Prmm24KEto"
type_combined_0594,batch1_fortune100,20260618expand/classifier_improvement/data/human_labeling_template/coder_splits/coder3_labeling_template.csv,Amazon,1728503847784436037,https://x.com/amazon/status/1728503847784436037,Sat Nov 25 20:00:06 +0000 2023,"Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8",1,self-defeating,4,coder3,"Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8","Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8","Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8","Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8","Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8","Friendship may be priceless, but these gifts are all under $35. Shop Amazon's Holiday Shop for your bestie now. https://t.co/ZzxPB2nLfQ https://t.co/9YEDM6Bpq8"
