"id","tweet_url","text","final_humor_binary","final_humor_source","oof_p_humor_final_tfidf_logreg","oof_pred_humor_final_050","error_type","model_humor","p_humor","p_humor_ml"
"1450114742375362565","https://x.com/Wendys/status/1450114742375362565","Alright friendys, Fanta has 3 new Mystery Mixes, and you could win $10,000 if you guess any of the flavors. Best case scenario? You win $10k. Worst case scenario? You enjoy a delicious new beverage. That’s what we call a win/win.#WhatTheFanta #Sweepstakes

https://t.co/nnx7w1wTsX https://t.co/L5iczmWZjM","1","coder1","0.503326","1","true_positive","1","0.5198","0.313253"
"1445105618357002243","https://x.com/Wendys/status/1445105618357002243","where the things that should be fresh are frozen, and the things that should be frozen are out of order.","1","coder2","0.664908","1","true_positive","1","0.5334","0.437437"
"1445088131145940995","https://x.com/Wendys/status/1445088131145940995","Can you lend us a hand? We might lend one back","1","coder1","0.476988","0","false_negative","1","0.5366","0.40964"
"1445048052235051010","https://x.com/Wendys/status/1445048052235051010","if u were the person who ran the McDonald's account for a day, what would u tweet","1","coder2","0.481974","0","false_negative","1","0.5512","0.464597"
"1442946786688057344","https://x.com/Wendys/status/1442946786688057344","Did you know that every time there’s a pick-six, a Breakfast Baconator gets its six-strips-of-bacon wings?","1","coder2","0.611046","1","true_positive","1","0.5520","0.413197"
"1442530592109645832","https://x.com/Wendys/status/1442530592109645832","Best breakfast sandwich, no bull shirt.","1","coder1","0.559237","1","true_positive","0","0.4859","0.411832"
"1442528227717693445","https://x.com/Wendys/status/1442528227717693445","Them Breakfast Baconators From @Wendys Be The Shirt.","1","coder2","0.591573","1","true_positive","0","0.4782","0.450024"
"1440360796404400131","https://x.com/Wendys/status/1440360796404400131","RT @CFBONFOX: Another fun week of College Football is in the books 🙌

Set a reminder to join @RJ_Young and @GeoffSchwartz tomorrow as they…","0","coder1","0.412976","0","true_negative","0","0.4288","0.454401"
"1440121644920365059","https://x.com/Wendys/status/1440121644920365059","Another fun week of College Football is in the books 🙌

Set a reminder to join @RJ_Young and @GeoffSchwartz tomorrow as they discuss all the biggest storylines from Week 3 (Brought to you by @Wendys) 🏈⬇️

https://t.co/1pZF6U42I1","0","coder1","0.414999","0","true_negative","0","0.4269","0.387076"
"1440059703296348161","https://x.com/Wendys/status/1440059703296348161","Mid donalds","1","coder2","0.523510","1","true_positive","1","0.5298","0.40964"
"1439257913428615168","https://x.com/Wendys/status/1439257913428615168","Every Saturday and Sunday in September, get a free 6pc Spicy Nuggs w/ purchase AND free delivery in the Wendy’s App!

Your coffee table should be so lucky.","1","coder1","0.710948","1","true_positive","0","0.4404","0.31827"
"1438927615797104640","https://x.com/Wendys/status/1438927615797104640","Soda in the water cup is about as sneaky as three kids in a trench coat","1","coder2","0.625090","1","true_positive","1","0.5680","0.40964"
"1438222894014865408","https://x.com/Wendys/status/1438222894014865408","Who else has a “normal person voice” they use when they pull up to order at the drive-thru?","1","coder1","0.689182","1","true_positive","1","0.5862","0.490485"
"1435333827812106244","https://x.com/Wendys/status/1435333827812106244","Use your big brain to win the right to sit on your big brain. Our Tetris 99 tournament for the Wendy’s Big Brain Bean Bag Chair starts NOW at https://t.co/P0GZ7DIn5g https://t.co/ZKC1qBpjXc","1","coder1","0.629281","1","true_positive","0","0.4694","0.337655"
"1434154280542474244","https://x.com/Wendys/status/1434154280542474244","Best way to get game ready? A good breakfast, duh. Don’t worry tho. We’ve got ya covered.","1","coder2","0.536571","1","true_positive","0","0.4861","0.417256"
"1431621266583261187","https://x.com/Wendys/status/1431621266583261187","Just cause we’re the Official Breakfast of College Football doesn’t mean we are playing around with breakfast.  ¯\_(ツ)_/¯","1","coder1","0.550450","1","true_positive","1","0.5801","0.403496"
"1430213213367513093","https://x.com/Wendys/status/1430213213367513093","There are Wendy’s Spicy Nuggs and then there are the knockoffs. #WendysSpicyNuggs","1","coder2","0.599713","1","true_positive","1","0.5015","0.456637"
"1428703371024900102","https://x.com/Wendys/status/1428703371024900102","Croissant or ✨𝒬𝒲𝒜𝒮𝒜𝒰𝒩𝒯✨, no matter how you say it grab one this a.m. for just $1.99.","1","coder1","0.524328","1","true_positive","1","0.5880","0.360587"
"1427345012677910533","https://x.com/Wendys/status/1427345012677910533","Best Spicy Nuggs on the block. Verified. #WendysSpicyNuggs","1","coder1","0.550545","1","true_positive","0","0.4097","0.439154"
"1425937918149943298","https://x.com/Wendys/status/1425937918149943298","https://t.co/HAMiQPcCFm","0","coder2","0.051215","0","true_negative","0","0.3475","0.08009"
"1425503905832701956","https://x.com/Wendys/status/1425503905832701956","Do you love Wendy’s? Do you love Wendy’s Spicy Nuggs? Do you also love Discord? Then you’re going to triple love our Genshin Impact stream on Twitch. Watch us live or hang out in our new Spice Club channel on Discord https://t.co/P0GZ7DIn5g","1","coder1","0.663129","1","true_positive","1","0.5197","0.447809"
"1425189040211566593","https://x.com/Wendys/status/1425189040211566593","Verified tweets for verified eats. There’s only one top dog in the spicy nugget game, and that’s verified. #WendysSpicyNuggs","1","coder2","0.594763","1","true_positive","0","0.4762","0.460158"
"1419719465453953024","https://x.com/Wendys/status/1419719465453953024","Expand your  ✨🧠𝑀𝐼𝐼𝐼𝐼𝐼𝒩𝒟🧠✨and keep your pockets lined with BOGO $1.","1","coder2","0.654627","1","true_positive","0","0.4477","0.40964"
"1419376178671009792","https://x.com/Wendys/status/1419376178671009792","Hey @Grubhub, what kind of food are you going to have at this livestream tonight? Asking for a hungry friend.","1","coder2","0.522139","1","true_positive","1","0.5340","0.464127"
"1418692734001496069","https://x.com/Wendys/status/1418692734001496069","We’re teaming up with our friends over at @Grubhub to deliver you more than just food. Tune into our Facebook page on 7/25 at 7pm ET for a can’t-miss livestream event. https://t.co/F5SkQ4Wetv","0","coder1","0.612900","1","false_positive","1","0.5400","0.465253"
"1417914905617965066","https://x.com/Wendys/status/1417914905617965066","Our BOGO $1 is for the big brains (not smol).","1","coder2","0.427024","0","false_negative","1","0.5078","0.40964"
"1417199040542949378","https://x.com/Wendys/status/1417199040542949378","Replying to your own tweet about BOGO $1 headshots knowing you’re going to big brain yourself https://t.co/ukbFR9wKJF","1","coder2","0.558627","1","true_positive","1","0.5214","0.331839"
"1417137962215743489","https://x.com/Wendys/status/1417137962215743489","We’re taking BOGO $1 headshots. Who wants one?","1","coder2","0.645984","1","true_positive","1","0.5612","0.40964"
"1415476190920548354","https://x.com/Wendys/status/1415476190920548354","It’s showtime! Get a FREE 4 piece spicy nuggets with FREE delivery on orders of $15 or more through @grubhub. Things are guaranteed to get spicy. @pandoramusic https://t.co/wmQvIcdfAH","1","coder1","0.332085","0","false_negative","0","0.3922","0.359273"
"1415355158700171268","https://x.com/Wendys/status/1415355158700171268","Get your favorite Wendy’s meal, get your favorite chair, and get ready for @edsheeran to go live tonight at 9pm ET! Tune in here: https://t.co/wmQvIcdfAH","1","coder1","0.561604","1","true_positive","0","0.4433","0.371292"
"1407742489528836099","https://x.com/Wendys/status/1407742489528836099","I am tired of lunch. These clowns. I am tired of people caught in the freezers of their beef. https://t.co/8qMWdd2CGf","1","coder1","0.494385","0","false_negative","0","0.4832","0.290091"
"1406685219315404801","https://x.com/Wendys/status/1406685219315404801","“And that’s the way the news goes!” https://t.co/147w3Q4SHX","1","coder1","0.470607","0","false_negative","1","0.5648","0.279201"
"1406047214963728385","https://x.com/Wendys/status/1406047214963728385","If someone sees a Mr. Meeseeks walking around 14645 Roscoe Blvd, Panorama City, CA, please let him know that his break is over. The sooner he finishes his shift, the sooner he can disappear.","1","coder1","0.622248","1","true_positive","1","0.6048","0.468702"
"1406015436915945475","https://x.com/Wendys/status/1406015436915945475","Sir, this is a Morty’s. https://t.co/u7B1GLMGLL","1","coder1","0.337912","0","false_negative","0","0.4304","0.336151"
"1404796001978880013","https://x.com/Wendys/status/1404796001978880013","Sausage, Egg &amp; Swiss croissant for me. Honey Butter Chicken Biscuit for Samwise.
This 2 for $4 has us covered for breakfast AND second breakfast.","0","coder1","0.562384","1","false_positive","0","0.4385","0.304127"
"1403414138236383237","https://x.com/Wendys/status/1403414138236383237","The Summer Strawberry Chicken Salad is here. And so is Sim Wendy. Come play Sims 4 with us on Twitch. https://t.co/P0GZ7DIn5g","0","coder1","0.451262","0","true_negative","0","0.4572","0.402607"
"1403047227170435083","https://x.com/Wendys/status/1403047227170435083","Void where prohibited. Offer good while supplies last. Ends 6/10/21 or while supplies last. No purchase necessary. Limit one/person. Must be U.S. resident, 18+ only.","0","coder1","0.537588","1","false_positive","0","0.4068","0.555928"
"1402298901428899840","https://x.com/Wendys/status/1402298901428899840","Did you hear we have a new salad?","0","coder1","0.566504","1","false_positive","1","0.5489","0.45048"
"1400982621757247491","https://x.com/Wendys/status/1400982621757247491","Thank you Julien https://t.co/42jvTo4e68","1","coder1","0.281107","0","false_negative","0","0.4948","0.08009"
"1397992184213917701","https://x.com/Wendys/status/1397992184213917701","Every time I eat the Bourbon Bacon Cheeseburger I say “Time to get my Bourb-ON!” 

And then everybody laughs because I’m the only one at the table.","1","coder1","0.666110","1","true_positive","1","0.5519","0.433618"
"1397493144254623748","https://x.com/Wendys/status/1397493144254623748","Britain just got a new favourite redhead. 

#SorryNotSorryRonald 😉","1","coder1","0.473571","0","false_negative","0","0.4821","0.398786"
"1390327056567783424","https://x.com/Wendys/status/1390327056567783424","Cold brew with Frosty creamer is","0","coder1","0.413637","0","true_negative","0","0.4716","0.484079"
"1388192293216309250","https://x.com/Wendys/status/1388192293216309250","Oh, snap! $1 Any Size Fries and Pokemon Snap? Watch us play it on Twitch and grab yourself some $1 fries in our app! https://t.co/P0GZ7DIn5g","1","coder1","0.481904","0","false_negative","0","0.4817","0.277286"
"1385655564835901449","https://x.com/Wendys/status/1385655564835901449","Wendy, Honey, Butter and Chicken Biscuit are on the hunt again. Watch us stream Monster Hunter Rise on Twitch and grab a Honey Butter Chicken Biscuit for a $1.99 the next time you get breakfast. https://t.co/P0GZ7DIn5g","1","coder1","0.538172","1","true_positive","0","0.3687","0.278917"
"1383119249741348866","https://x.com/Wendys/status/1383119249741348866","We’re hunting monsters in Monster Hunter Rise on Twitch. And if you’re hunting a great deal get the $1.99 Honey Butter Chicken Biscuit this month. Watch the stream now! https://t.co/P0GZ7DIn5g","1","coder1","0.520154","1","true_positive","0","0.4332","0.260779"
"1382339375309189120","https://x.com/Wendys/status/1382339375309189120","everybody says yellow Wendy's
but nobody says hello Wendy's","0","coder1","0.607121","1","false_positive","1","0.5797","0.440829"
"1382148071656591360","https://x.com/Wendys/status/1382148071656591360","Yellow Wendy’s use to hit different 📈 https://t.co/NIRiwHv43w","1","coder1","0.442132","0","false_negative","1","0.5014","0.352597"
"1378437146709782530","https://x.com/Wendys/status/1378437146709782530","Friends finish each other's sentences, like how @Wendys has a $0 delivery fee on","1","coder1","0.516525","1","true_positive","0","0.4693","0.536668"
"1377655396085727235","https://x.com/Wendys/status/1377655396085727235","Free Junior Bacon Cheeseburger for all ya wah wah babies","1","coder1","0.530911","1","true_positive","1","0.5462","0.352156"
"1377644234833063936","https://x.com/Wendys/status/1377644234833063936","Buy-bu-bu-bu-buy","1","coder1","0.517202","1","true_positive","1","0.5298","0.40964"
"1376979649578872837","https://x.com/Wendys/status/1376979649578872837","What’s better than Wendy’s Honey Butter Chicken Biscuit? Wendy’s  $1.99 Honey Butter Chicken Biscuit. Get yours today! https://t.co/0xe5ukedCm","1","coder1","0.417003","0","false_negative","0","0.3815","0.255139"
"1372971843255164934","https://x.com/Wendys/status/1372971843255164934","Watch us drain some threes in 2k, and score a free Honey Butter Chicken Biscuit this Saturday. 😎🍯
https://t.co/P0GZ7DIn5g","1","coder1","0.474156","0","false_negative","0","0.3710","0.222503"
"1372888082979061767","https://x.com/Wendys/status/1372888082979061767","FREE Honey Butter Chicken Biscuit today and Saturday, NO CATCH. See? No losers in Biscuitball.🤘🏽🍯 https://t.co/VjyFP6uFAj","1","coder1","0.380684","0","false_negative","0","0.3716","0.213837"
"1372241709497774085","https://x.com/Wendys/status/1372241709497774085","Direct deposit $1,400

Me at @Wendys: 🚨Bag alert major bag alert!!!🚨

💰💰💰","1","coder1","0.560994","1","true_positive","0","0.4986","0.505793"
"1371829641674158086","https://x.com/Wendys/status/1371829641674158086","I’m having @Wendys breakfast W or L","1","coder1","0.512538","1","true_positive","0","0.4318","0.450024"
"1371526729534222338","https://x.com/Wendys/status/1371526729534222338","Ok, true story time: they are square because they have four equal sides that meat at 90 degree angles","1","coder1","0.664510","1","true_positive","1","0.5956","0.469474"
"1370809149626417152","https://x.com/Wendys/status/1370809149626417152","I’d say your favorite combo is your new jersey number, but then everybody would be 44.","1","coder1","0.637889","1","true_positive","1","0.5150","0.426652"
"1370782992117866498","https://x.com/Wendys/status/1370782992117866498","Utah State’s Marco Anthony says he chose the No. 44 jersey because of Wendy’s “4 for $4” deal 😭 @brhoops(via @CBSSports) https://t.co/4uCGrqzGJ4","0","coder1","0.450424","0","true_negative","0","0.3845","0.434565"
"1370466586314866690","https://x.com/Wendys/status/1370466586314866690","We’re back to making an Impact. Grab your FREE Spicy 10-Piece in our app, and then hop in the stream. https://t.co/P0GZ7DIn5g","1","coder1","0.600749","1","true_positive","0","0.4825","0.212508"
"1370124888049061895","https://x.com/Wendys/status/1370124888049061895","It’s MARCH MADNESS TIME, BABY. Choose wisely in our tournament polls and we’ll hook you up with some sweet deals.

❤️ this tweet and we’ll hit you up when it’s time to vote in each tourney round. https://t.co/rvWMGK1xv6","1","coder1","0.527493","1","true_positive","1","0.5117","0.343828"
"1370109813070381066","https://x.com/Wendys/status/1370109813070381066","It’s FREE HONEY BUTTER CHICKEN BISCUITBALL TIME. ❤️  this tweet and we’ll remind you on Thursday 3/18 when you can score a free Honey Butter Chicken Biscuit. https://t.co/YuVPLdfMj9","0","coder1","0.501029","1","false_positive","0","0.4967","0.240671"
"1369742953468604420","https://x.com/Wendys/status/1369742953468604420","It’s Biscuitball time! Get your FREE Honey Butter Chicken Biscuit N-N-N-NOOOOW. https://t.co/VUOxg9hz3r","0","coder1","0.537064","1","false_positive","0","0.3871","0.228114"
"1367313189030006787","https://x.com/Wendys/status/1367313189030006787","it’s all boneless","1","coder1","0.613725","1","true_positive","1","0.6278","0.40964"
"1365415423047577602","https://x.com/Wendys/status/1365415423047577602","Should I ban george again?","1","coder1","0.625260","1","true_positive","1","0.5184","0.40964"
"1365376931051548678","https://x.com/Wendys/status/1365376931051548678","Well, you convinced us to play genshin impact, but now you have to come to the stream and help us figure out what we’re doing. Let’s do it! https://t.co/P0GZ7DIn5g","1","coder1","0.598915","1","true_positive","1","0.5838","0.349897"
"1364258730125197314","https://x.com/Wendys/status/1364258730125197314","What’s poppin? Is that a thing people say still? Anyway, the answer is this Jalapeño Popper Chicken Sandwich. It rules.","1","coder1","0.576033","1","true_positive","0","0.4996","0.623731"
"1362850965838258179","https://x.com/Wendys/status/1362850965838258179","We’re kicking bass and takin lakes! We’re reelin in some fresh fish and dealin out our new Crispy Panko Fish Sandwich. Check out our stream now! It’s guaranteed to be as exciting as actual fishing: https://t.co/P0GZ7DIn5g","1","coder1","0.534269","1","true_positive","1","0.5333","0.366997"
"1361826031137652737","https://x.com/Wendys/status/1361826031137652737","Oh no...how embarrassing. Hopefully no one reads this.","1","coder1","0.522018","1","true_positive","1","0.5149","0.40054"
"1360298310762979329","https://x.com/Wendys/status/1360298310762979329","Savor the moment. The best roasts of #NationalRoastDay 2021 are right here. https://t.co/naLA8BFQrw","1","coder1","0.608082","1","true_positive","1","0.5345","0.654064"
"1360011130048049153","https://x.com/Wendys/status/1360011130048049153","Well, that was fun. To all of those we torched, as they say, “you roast the ones you love.” If we didn’t get to you, maybe that’s the biggest burn of all. Either way, Free Frosty-ccino in the Wendy’s app all week long! #NationalRoastDay","1","coder1","0.732734","1","true_positive","1","0.5881","0.671937"
"1359973584878391306","https://x.com/Wendys/status/1359973584878391306","Looks like you're about to open up a circle pit at a Build-A-Bear. #NationalRoastDay","1","coder1","0.751918","1","true_positive","1","0.5707","0.738957"
"1359943682221363204","https://x.com/Wendys/status/1359943682221363204","You're what people put up to scare the scarecrows.

Loved your work in trolls world tour

If you give this guy a swirlie he'll clean your toilet.

Washed up Ryan Cabrera is definitely on the way down.

Boom 4for4 #NationalRoastDay","1","coder1","0.738877","1","true_positive","1","0.5595","0.677488"
"1359919274958196736","https://x.com/Wendys/status/1359919274958196736","Congrats on being the world’s first stale flavored chip.  #NationalRoastDay","1","coder1","0.673918","1","true_positive","1","0.5205","0.716877"
"1359908897054732290","https://x.com/Wendys/status/1359908897054732290","Even Papa John wouldn't eat 40 of you in 30 days. #NationalRoastDay","1","coder1","0.581175","1","true_positive","1","0.5076","0.697889"
"1359902805901910026","https://x.com/Wendys/status/1359902805901910026","Dude, your eyes need to start practicing some social distancing. #NationalRoastDay","1","coder1","0.681807","1","true_positive","1","0.5281","0.709193"
"1359577880326524935","https://x.com/Wendys/status/1359577880326524935","#NationalRoastDay is tomorrow.
If you didn’t know, now you know. Either way, you’re a jabroni.","1","coder1","0.586858","1","true_positive","1","0.5592","0.703043"
"1359215493626949637","https://x.com/Wendys/status/1359215493626949637","rOaSt Me WeNdY’s
Fine. Come back on Thursday cause we’re roasting everyone on Thursday cause Thursday is #NationalRoastDay","1","coder1","0.573060","1","true_positive","1","0.5865","0.713754"
"1358460514238681089","https://x.com/Wendys/status/1358460514238681089","If football isn’t your thing, that’s cool. $0 delivery is for everyone. Get Wendy’s delivered with $0 delivery fee on all orders of $15 or more with Grubhub.","0","coder1","0.571448","1","false_positive","0","0.4858","0.449884"
"1356328102188748802","https://x.com/Wendys/status/1356328102188748802","Making a mcstake can happen, just glad you learned from it.","1","coder1","0.677320","1","true_positive","1","0.6123","0.397171"
"1355323114280906760","https://x.com/Wendys/status/1355323114280906760","Time for the Knuckle Huck. Watch them bust out the moves you’ll still be thinking about when you’re eating your Honey Butter Chicken Biscuit tomorrow morning.","0","coder1","0.630384","1","false_positive","0","0.4768","0.481408"
"1355230683392860162","https://x.com/Wendys/status/1355230683392860162","We’re back on Twitch, getting dubs in Overwatch. Speaking of dubs, you can also get yourself two select breakfast sandwiches for $4 now! https://t.co/P0GZ7DIn5g","0","coder1","0.504158","1","false_positive","0","0.4969","0.360757"
"1346894350182182912","https://x.com/Wendys/status/1346894350182182912","Hey funny zoom background guy, it’s a new year. That means finding something else to make up for your lack of personality, and also #NationalRoastDay is about to be back! SOON.","1","coder1","0.652223","1","true_positive","1","0.5144","0.634812"
"1342838056269840385","https://x.com/Wendys/status/1342838056269840385","Right now on Uber Eats you can get a $0 delivery fee on orders of $15 or more. So bring on the burgers and nuggs, y’all. https://t.co/rohZdtqoT7","0","coder1","0.545434","1","false_positive","1","0.5236","0.419428"
"1340011507661365248","https://x.com/Wendys/status/1340011507661365248","It’s almost time to #wakeandbaconate. Join us live with @MMATAband on Monday 12/21 at 12pm ET. Set your reminders now! https://t.co/ehn3t8x7Za","0","coder1","0.545557","1","false_positive","0","0.4627","0.369978"
"1340008979494301696","https://x.com/Wendys/status/1340008979494301696","First we wake, then we BACONATE! @MMATAband, you ready?","1","coder1","0.495737","0","false_negative","0","0.4939","0.467293"
"1339620945347178500","https://x.com/Wendys/status/1339620945347178500","Listen, the family photo shoot turned out great, but Baconator makes everything better. Send us your family holiday card, and we will Baconate the heck out of it.","1","coder1","0.550390","1","true_positive","1","0.5495","0.366498"
"1338523478648107011","https://x.com/Wendys/status/1338523478648107011","Ain’t no party like a Baconator party cause a Baconator party…","1","coder1","0.562755","1","true_positive","1","0.5415","0.382417"
"1337140424444669954","https://x.com/Wendys/status/1337140424444669954","We’re live and we’re taking next-gen to the next level. Watch @itshafu enjoy the sweet taste of victory and other dope menu items thanks to @UberEats. The graphics on these games aren’t the only thing crispy round here. Iykyk lol. https://t.co/IiVQtgeT16","1","coder1","0.603286","1","true_positive","0","0.4874","0.398275"
"1336068202917466113","https://x.com/Wendys/status/1336068202917466113","Soooo you guys keep asking us to stream more on @Twitch so how about this. We partnered with @UberEats and five of the biggest streamers and we’re going to stream for five days straight. You ask and you shall receive. W’s in the chat all day, let’s go. https://t.co/IiVQtgeT16 https://t.co/G5RgtnVQcL","0","coder1","0.547926","1","false_positive","0","0.4540","0.430786"
"1335041387566411777","https://x.com/Wendys/status/1335041387566411777","Get your favorite burger before we listen to all our favorite hits. Get a FREE Baconator on @postmates with any order of $15 or more with code: BACONATOR (that one’s easy to remember). https://t.co/K7xiyEljYQ","0","coder1","0.513329","1","false_positive","0","0.3888","0.328265"
"1334613261128495106","https://x.com/Wendys/status/1334613261128495106","Baconator O’Clock=the perf time to baconate, if we do say so ourselves. 

Get to Wendy’s and start baconating with a free Breakfast Baconator with purchase in the app.","1","coder1","0.655672","1","true_positive","1","0.5195","0.274714"
"1334521075930173446","https://x.com/Wendys/status/1334521075930173446","When do you prefer to Baconate?","0","coder1","0.639364","1","false_positive","1","0.5861","0.40964"
"1333884282247532544","https://x.com/Wendys/status/1333884282247532544","We’re not gonna say there was a right answer to this, but this seems like y’all were on it. 

Get to Wendy’s and see for yourself, with a free Breakfast Baconator with purchase in the app.","1","coder1","0.641809","1","true_positive","1","0.5655","0.327317"
"1333864403498795008","https://x.com/Wendys/status/1333864403498795008","Made my first sale on #Redbubble, now I have to figure out how to spend my 22¢! ☺️ @Wendys #AmongUs https://t.co/e7xNqM7tME","1","coder1","0.473785","0","false_negative","0","0.4872","0.25362"
"1332670830015180803","https://x.com/Wendys/status/1332670830015180803","🥓 Morning win! 🥓 $5 off Breakfast thru Grubhub. Get it. https://t.co/mhOghjfBS4","1","coder1","0.592067","1","true_positive","1","0.5713","0.366435"
"1329177361267429376","https://x.com/Wendys/status/1329177361267429376","Putting stories in the Wendy's app.
jk no one asked for that. https://t.co/AqIA0o1C2V","1","coder1","0.570013","1","true_positive","0","0.4805","0.340321"
"1328791788988096512","https://x.com/Wendys/status/1328791788988096512","WE’RE GOIN’ TO WENDY’S https://t.co/mPMwZMygLo","1","coder1","0.548245","1","true_positive","1","0.5807","0.249461"
"1328412660241723395","https://x.com/Wendys/status/1328412660241723395","We’re LIVE! Join us for the BIG reveal! 
https://t.co/ZeJ0fIdqvH","0","coder1","0.504291","1","false_positive","1","0.5228","0.08009"
"1327327865160036352","https://x.com/Wendys/status/1327327865160036352","Only an impostor would not watch this stream. Don’t be sus, join us live: https://t.co/P0GZ7DIn5g","1","coder1","0.524973","1","true_positive","1","0.5082","0.467997"
"1326978186907934722","https://x.com/Wendys/status/1326978186907934722","The Citadel of Ricks Giftshop and @wendys are having an intergalactic mystery giveaway. Comment what you think it is, and visit the Adult Swim Festival this Saturday to find out. https://t.co/x00SKqsoBP #ad https://t.co/110NI0Rg3W","0","coder1","0.569448","1","false_positive","0","0.4854","0.154773"
"1326221906916352003","https://x.com/Wendys/status/1326221906916352003","Y’all want a free chicken sandwich?","1","coder1","0.448075","0","false_negative","0","0.4136","0.35871"
"1321490902083395585","https://x.com/Wendys/status/1321490902083395585","when it's thanksgiving in 2009","0","coder1","0.681678","1","false_positive","1","0.6321","0.40964"
"1321203076171182080","https://x.com/Wendys/status/1321203076171182080","that fry is longer than waiting for a text back","1","coder1","0.495957","0","false_negative","1","0.5038","0.371237"
"1319708105542979588","https://x.com/Wendys/status/1319708105542979588","128.
Get a free croissant sandwich in the app tomorrow morning and count for yourself.","0","coder1","0.523289","1","false_positive","0","0.4382","0.270574"
"1318624118070280192","https://x.com/Wendys/status/1318624118070280192","lol hope they'll still take your return at Spirit Halloween after the stink of this tweet gets on the costume","1","coder1","0.582056","1","true_positive","1","0.5118","0.396291"
"1318616066386481152","https://x.com/Wendys/status/1318616066386481152","Stick to pushing the food that’s so “good”you took it out of your name. 

My grandma has more heat in her roasts.","1","coder1","0.718391","1","true_positive","1","0.6048","0.437042"
"1318582764652867591","https://x.com/Wendys/status/1318582764652867591","Here’s some advice about spice: It’s always better on a donut (like the Spicy Ghost Pepper Donut). 🔥🍩 #DunkinSpicySide https://t.co/gcdvThyXpK","1","coder1","0.599056","1","true_positive","1","0.5249","0.370498"
"1316371848960061440","https://x.com/Wendys/status/1316371848960061440","You put in the work, now it’s time for your reward. Head to @UberEats now and get up to 30% off breakfast today through Friday morning with code: WENDYS30","1","coder1","0.585447","1","true_positive","0","0.4534","0.437618"
"1315790897695666176","https://x.com/Wendys/status/1315790897695666176","the first thing you order when you leave the bubble","1","coder1","0.556768","1","true_positive","1","0.5678","0.43666"
"1314279488394596353","https://x.com/Wendys/status/1314279488394596353","We’re LIVE with former [redacted] chef, Chef @mike_haracz! Check it out as he gets down on the Pretzel Bacon Pub Cheeseburger.  https://t.co/12qD4oXp4p","0","coder1","0.514347","1","false_positive","1","0.5447","0.356423"
"1314250917953318912","https://x.com/Wendys/status/1314250917953318912","Burger King could never https://t.co/5aCAxQtEXM","1","coder1","0.458252","0","false_negative","1","0.5489","0.08009"
"1313576456031797256","https://x.com/Wendys/status/1313576456031797256","We’re going LIVE on 10/8 at 3pm ET with @mike_haracz, diving face first into the new Pretzel Bacon Pub Cheeseburger. Set your reminder now! https://t.co/12qD4oXp4p","0","coder1","0.517373","1","false_positive","0","0.4987","0.376049"
"1310646202082492417","https://x.com/Wendys/status/1310646202082492417","don't think they'll live long, or prosper tbh","1","coder1","0.535132","1","true_positive","1","0.5188","0.468592"
"1309849985589145601","https://x.com/Wendys/status/1309849985589145601","Celebrate National Breakfast day with the Queen 👑. Here’s $5 off breakfast when ya order thru @Grubhub. No minimum, just lots of yum. YA WELCOME.","0","coder1","0.568327","1","false_positive","1","0.5540","0.488592"
"1309543210793009152","https://x.com/Wendys/status/1309543210793009152","Pretzel Bacon Pub Cheeseburger. @DrPepper. We call it the Dr PubberCombo. Well, not officially, but you could. https://t.co/Hcn54JRQiy","1","coder1","0.504354","1","true_positive","1","0.5809","0.321844"
"1308105339255107589","https://x.com/Wendys/status/1308105339255107589","Just making sure they see this","0","coder1","0.581525","1","false_positive","1","0.5713","0.429538"
"1306035620494671874","https://x.com/Wendys/status/1306035620494671874","Concert is live! Get your food on with Uber Eats, you can order the Pretzel Bacon Pub Cheeseburger, Spicy Nuggs, and whatever else you want with $0 Delivery Fee on Wendy's orders with $10 min. Terms and other fees apply. See Uber Eats for availability. https://t.co/IfR64uwusI","0","coder1","0.432742","0","true_negative","0","0.4649","0.397241"
"1303726230966075392","https://x.com/Wendys/status/1303726230966075392","Sliding into your mentions like https://t.co/kKfWx8zdMO","1","coder1","0.473343","0","false_negative","1","0.5247","0.305232"
"1300451564763709440","https://x.com/Wendys/status/1300451564763709440","Friends don’t let friends miss a breakfast BOGO. https://t.co/1BDp1fKpa4","1","coder1","0.589180","1","true_positive","1","0.5111","0.398926"
"1299061951050518531","https://x.com/Wendys/status/1299061951050518531","Try our new Spicy Crispy Chicken Sandwich in the 444 while you watch us play with new peeps on our Fortnite squad stream. One of those peeps could be you!
https://t.co/sQfjVH1iaa","0","coder1","0.497142","0","true_negative","0","0.3905","0.347149"
"1298984742822412288","https://x.com/Wendys/status/1298984742822412288","One for you and one for you. 😎 https://t.co/dk6c4f4GqQ","1","coder1","0.422370","0","false_negative","0","0.4671","0.08009"
"1297919369109012481","https://x.com/Wendys/status/1297919369109012481","Some of you are still sleeping on our breakfast? Tag a friend that needs a lesson in good, morning eating.","1","coder1","0.574807","1","true_positive","1","0.5196","0.41899"
"1296875748834320388","https://x.com/Wendys/status/1296875748834320388","I dip... you dip...","1","coder1","0.509997","1","true_positive","1","0.5620","0.40964"
"1296530892731682818","https://x.com/Wendys/status/1296530892731682818","The 444 squad is heating things up in Fortnite today. Grab a new Spicy Crispy Chicken Sandwich in the 444 and check out our squad stream on Twitch. https://t.co/P0GZ7DIn5g","0","coder1","0.432417","0","true_negative","0","0.3736","0.348444"
