candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,total_engagement,log_total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_score,wendys_transfer_humor_type,wendys_transfer_type_score,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,uncertainty_score
C00065,classifier_disagreement,41,Dell Technologies,@Dell,1899460319149265107,https://x.com/Dell/status/1899460319149265107,Tue Mar 11 14:00:05 +0000 2025,"Lightweight, stylish, and works as hard as you do—whether that’s crushing deadlines or curating the perfect work nook.

Learn more: https://t.co/lEVGLKDC5T https://t.co/BN8hdv61Ls",46,3.85014760171,1,0.513379,aggressive,0.320862,non_humor,not_applicable,1,0.973242
C00066,humor_presence_uncertain,43,Tesla,@tesla,2031751255060885911,https://x.com/tesla/status/2031751255060885911,Wed Mar 11 15:17:01 +0000 2026,"Macrohard or Digital Optimus is a joint xAI-Tesla project, coming as part of Tesla’s investment agreement with xAI. 

Grok is the master conductor/navigator with deep understanding of the world to direct digital Optimus, which is processing and actioning the past 5 secs of real-time computer screen video and keyboard/mouse actions. Grok is like a much more advanced and sophisticated version of turn-by-turn navigation software. 

You can think of it as Digital Optimus AI being System 1 (instinctive part of the mind) and Grok being System 2. (thinking part of the mind). 

This will run very competitively on the super low cost Tesla AI4 ($650) paired with relatively frugal use of the much more expensive xAI Nvidia hardware. And it will be the only real-time smart AI system. This is a big deal. 

In principle, it is capable of emulating the function of entire companies. That is why the program is called MACROHARD, a funny reference to Microsoft. 

No other company can yet do this.",98240,11.495178922482,1,0.636776,affiliative,0.320945,ambiguous,ambiguous_or_review,0,0.726448
C00067,low_engagement_posts,25,Home Depot,@HDCares,759860688487608320,https://x.com/HDCares/status/759860688487608320,Sun Jul 31 21:18:00 +0000 2016,@dougorey Here are the filters we have available with that measurement - https://t.co/SpEO6zWjpW. -TeamCare,0,0.0,0,0.471646,non_humorous,0.000000,non_humor,not_applicable,0,0.943292
C00068,humor_presence_uncertain,84,HP,@hp,1803171144737923080,https://x.com/hp/status/1803171144737923080,Tue Jun 18 21:01:16 +0000 2024,Unleash your potential and focus on what truly matters with the new HP OmniBook X Next Gen AI PC. https://t.co/qsqGJmKKZO https://t.co/CtK20Rnalv,62,4.143134726392,0,0.395374,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.790748
C00069,full_chain_aggressive,62,New York Life Insurance,@NewYorkLife,1514302397975195654,https://x.com/NewYorkLife/status/1514302397975195654,Wed Apr 13 18:00:00 +0000 2022,The #BraveofHeartFund continues to honor the hard work and sacrifice of healthcare workers by partnering with @ScholAmerica to offer scholarship funding for their families.,3,1.38629436112,1,0.534617,affiliative,0.325606,humor,aggressive,0,0.930766
C00070,random_fortune_sample,20,Bank of America,@bankofamerica,1646523477846007809,https://x.com/bankofamerica/status/1646523477846007809,Thu Apr 13 14:39:22 +0000 2023,"For travelers 18-34, 80% are willing to pay to upgrade their experience. If you’re planning a trip, you should still anticipate full flights and a packed house at popular destinations. ⬇ https://t.co/7V8XO2MH0E",27,3.332204510175,1,0.654284,aggressive,0.374062,humor,affiliative,0,0.691432
C00071,random_fortune_sample,27,Kroger,@kroger,1072481636909047808,https://x.com/kroger/status/1072481636909047808,Tue Dec 11 13:22:02 +0000 2018,Kroger is playing the friends theme song,30,3.433987204485,1,0.512307,self-enhancing,0.389922,non_humor,not_applicable,1,0.975386
C00072,full_chain_aggressive,93,USAA,@usaa,1752059351378899308,https://x.com/usaa/status/1752059351378899308,Mon Jan 29 20:01:15 +0000 2024,"Last week, we invited Zach Collins of the San Antonio Spurs to Joint Base San Antonio’s Medical and Education Training Campus (METC). Zach got a first-hand look at a combat trauma patient simulator lab &amp; assisted with a mock laparoscopic surgery in the operating room. #GoSpursGo https://t.co/0ioarudnb3",182,5.209486152841,1,0.579083,affiliative,0.459299,humor,aggressive,0,0.841834
C00073,random_fortune_sample,94,TIAA,@tiaa,1620776483261235203,https://x.com/tiaa/status/1620776483261235203,Wed Feb 01 13:30:00 +0000 2023,"Happy National Girls &amp; Women in Sports Day® (NGWSD™)! This #NGWSD2023, we're excited to be back in D.C. to celebrate girls &amp; women in sport &amp; advocate to protect &amp; build upon #TitleIX so future generations understand their rights to equal access &amp; opportunity.We're not done yet! https://t.co/fVbbnj9INA",922,6.827629234503,1,0.536317,affiliative,0.366694,humor,affiliative,0,0.927366
C00074,classifier_disagreement,72,Publix Super Markets,@Publix,1940757416422887540,https://x.com/Publix/status/1940757416422887540,Thu Jul 03 13:00:00 +0000 2025,Our pharmacies will be closed on July 4. Our stores will be open regular hours. 🇺🇸,68,4.234106504597,1,0.573223,affiliative,0.355804,non_humor,not_applicable,1,0.853554
C00075,humor_presence_uncertain,72,Publix Super Markets,@Publix,1975607050898911455,https://x.com/Publix/status/1975607050898911455,Tue Oct 07 17:00:00 +0000 2025,The Turkey Cranberry Holiday Sub is back. https://t.co/0VyxhY4MHk,40,3.713572066704,0,0.361776,non_humorous,0.000000,non_humor,not_applicable,0,0.723552
C00076,random_fortune_sample,1,Amazon,@amazon,1948368414294118537,https://x.com/amazon/status/1948368414294118537,Thu Jul 24 13:03:23 +0000 2025,"📚 We're introducing two new Kindle Colorsoft models: a lower-priced 16 GB option and the first-ever Kindle Colorsoft Kids. Dive into book covers, graphic novels, travel guides, and more—in color. Available now. https://t.co/AXkIgUPkkj",296,5.693732138803,1,0.556119,affiliative,0.371650,ambiguous,ambiguous_or_review,0,0.887762
C00077,classifier_disagreement,25,Home Depot,@HDCares,754411656302723072,https://x.com/HDCares/status/754411656302723072,Sat Jul 16 20:25:29 +0000 2016,"@boltron5k Please send your contact info, order number, and details to TeamSocial@homedepot.com. We would like to look into this. -TeamCare",0,0.0,1,0.564244,affiliative,0.366144,non_humor,not_applicable,1,0.871512
C00078,wendys_transfer_aggressive,69,Nationwide,@nationwide,1646884288187576322,https://x.com/nationwide/status/1646884288187576322,Fri Apr 14 14:33:06 +0000 2023,"It's Aries Season ♈ 

What's your favorite part about being an Aries? 

Nationwide Est. April 14, 1926",17,2.890371757896,1,0.647243,aggressive,0.342739,non_humor,not_applicable,1,0.705514
C00079,classifier_disagreement,36,Goldman Sachs Group,@GoldmanSachs,1947411992555200738,https://x.com/GoldmanSachs/status/1947411992555200738,Mon Jul 21 21:42:54 +0000 2025,"In their new report, “Global M&amp;A: A Bold Path for Strategic Growth,” Goldman Sachs Investment Banking highlights record deals year-to-date, signaling an M&amp;A Market primed for innovation and growth. https://t.co/wfaIm2OV3x",67,4.219507705176,1,0.539547,aggressive,0.329068,non_humor,not_applicable,1,0.920906
C00080,high_engagement_posts,43,Tesla,@tesla,2047044867797430358,https://x.com/tesla/status/2047044867797430358,Wed Apr 22 20:08:23 +0000 2026,https://t.co/8NTI35Zjac,2848,7.954723334498,0,0.045542,non_humorous,0.000000,non_humor,not_applicable,0,0.091084
C00081,random_fortune_sample,29,Phillips 66,@Phillips66co,1403439734316318720,https://x.com/Phillips66co/status/1403439734316318720,Fri Jun 11 19:51:21 +0000 2021,"We definitely felt the #GoodEnergy yesterday at our volunteer event with @Phillips66co!❤️🤗We are so grateful to the #P66 employees that spent their afternoon assembling 5,000 Child ID Kits that will be distributed at back-to-school and community events this year. #thankyou https://t.co/wh7mTDzgdd",2,1.098612288668,1,0.604091,affiliative,0.478665,ambiguous,ambiguous_or_review,0,0.791818
C00082,firm_balanced_sample,98,Coca-Cola,@cocacola,1562854822994640897,https://x.com/cocacola/status/1562854822994640897,Thu Aug 25 17:30:00 +0000 2022,"What's a dream that lives rent-free in your mind? Share your dreams, and maybe we'll share something new…🤫✨ #CocaColaDreamworld #RealMagic #TasteTheWonder #CocaColaCreations",345,5.846438775058,1,0.662532,affiliative,0.351085,ambiguous,ambiguous_or_review,0,0.674936
C00083,humor_presence_uncertain,50,FedEx,@fedex,1775237206392623246,https://x.com/fedex/status/1775237206392623246,Tue Apr 02 19:01:46 +0000 2024,Perfect Placement🛋️ https://t.co/UXWR5meeNu,108,4.691347882229,0,0.364276,non_humorous,0.000000,non_humor,not_applicable,0,0.728552
C00084,random_fortune_sample,58,Archer Daniels Midland,@ADMupdates,1661455047350263809,https://x.com/ADMupdates/status/1661455047350263809,Wed May 24 19:32:06 +0000 2023,"Liz Hulsizer, a hardworking fifth generation farmer and an ADM grain origination specialist in Illinois, uses her voice to help farmers make informed decisions about their operation and mental health. She is the featured voice in ADM Advantage this month  https://t.co/VM5OdbQN6m https://t.co/vbuCX6bV2A",11,2.484906649788,0,0.473940,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.947880
C00085,type_uncertain,44,Walt Disney,@Disney,1859883769664266533,https://x.com/Disney/status/1859883769664266533,Fri Nov 22 08:57:00 +0000 2024,"The stars, filmmakers, and some of the biggest fans of #Moana2 celebrated going beyond the reef at the world premiere in O'ahu! 🌺🪝🌊",326,5.789960170897,1,0.634704,affiliative,0.326760,ambiguous,ambiguous_or_review,0,0.730592
C00086,random_fortune_sample,29,Phillips 66,@Phillips66co,1346522605688336388,https://x.com/Phillips66co/status/1346522605688336388,Tue Jan 05 18:23:01 +0000 2021,"""Hundreds of students from Boothville-Venice Elementary School and Belle Chasse Elementary School sent holiday letters of thanks to @Phillips66Co Alliance Refinery for supporting the #STMath Program in their schools in December."" https://t.co/ZR8B4PvoUr #CSR #SocialImpact https://t.co/HxUa21CDb8",5,1.791759469228,0,0.388995,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.777990
C00087,random_fortune_sample,8,McKesson,@mckesson,1504835598053425155,https://x.com/mckesson/status/1504835598053425155,Fri Mar 18 15:02:19 +0000 2022,"As an extensive group of high-performing health system retail pharmacies, Health Mart Atlas PSAO helps you cut through the complexities to help identify reimbursement opportunities. View the video to learn more about Health Mart Atlas. https://t.co/ufnNVexxiL",9,2.302585092994,1,0.597134,aggressive,0.285466,non_humor,not_applicable,1,0.805732
C00088,random_fortune_sample,99,Nike,@nike,1887714381489664215,https://x.com/nike/status/1887714381489664215,Fri Feb 07 04:05:55 +0000 2025,"Somebody’s got a sweet tooth. 

Patrick Surtain II is your 2024-25 Defensive Player of the Year. https://t.co/ksjKkOAykr",3754,8.230843564198,0,0.417626,non_humorous,0.000000,humor,affiliative,1,0.835252
C00089,random_fortune_sample,20,Bank of America,@bankofamerica,1575168164626694149,https://x.com/bankofamerica/status/1575168164626694149,Wed Sep 28 16:58:50 +0000 2022,Received a request to send money using Zelle® to yourself or to share a code to resolve fraud? It's likely a scam.,74,4.317488113536,0,0.493474,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.986948
C00090,humor_presence_uncertain,36,Goldman Sachs Group,@GoldmanSachs,1726956479213679034,https://x.com/GoldmanSachs/status/1726956479213679034,Tue Nov 21 13:31:24 +0000 2023,Our Chief China Equity Strategist Kinger Lau explains in this CNBC interview why the risk-reward ratio in Chinese stocks looks attractive as we head into 2024: https://t.co/c8IG3Aieog,38,3.66356164613,0,0.487388,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.974776
C00091,type_uncertain,49,RTX,@RTX_News,1260684496288038913,https://x.com/RTX_News/status/1260684496288038913,Wed May 13 21:33:00 +0000 2020,"Did you know: It's @MATHCOUNTS Week, a fun and interactive virtual math competition open to all! Check out a complete schedule of events here: https://t.co/Wd2geq5qJD #StillCounting #MATHCOUNTSatHome https://t.co/gwCnZCGKqo",24,3.218875824868,1,0.506496,aggressive,0.359929,ambiguous,ambiguous_or_review,0,0.987008
C00092,full_chain_aggressive,27,Kroger,@kroger,1317202478086184960,https://x.com/kroger/status/1317202478086184960,Fri Oct 16 20:35:17 +0000 2020,I’ve learned you humans like to...roast each other on Twitter? I prefer roasting a chicken in the kitchen. With lemon and olive oil. https://t.co/wUZylxjtik,36,3.610917912644,1,0.571336,affiliative,0.348847,humor,aggressive,0,0.857328
C00093,full_chain_aggressive,95,Liberty Mutual Insurance Group,@LibertyMutual,1123645005015519232,https://x.com/LibertyMutual/status/1123645005015519232,Wed May 01 17:47:00 +0000 2019,Hope for the best but prepare for the worst. You should always have a plan in place in the event you get into an accident. #LetsMasterThis https://t.co/v16h4exh8m,29,3.401197381662,1,0.599490,affiliative,0.353588,humor,aggressive,0,0.801020
C00094,high_engagement_posts,43,Tesla,@tesla,2023434871847149836,https://x.com/tesla/status/2023434871847149836,Mon Feb 16 16:30:41 +0000 2026,"Doug DeMuro ranked the @Tesla Model S as the #1 most important car of the last 30 years in his new video.

Doug: ""The Model S really changed the world. It made you think that EVs could be cool, fast, luxurious. It really reset any public opinion about EVs, that you didn't have to make major compromises; They (Tesla) created a cultural icon. If you created a list of the top 10 all-time cars that changed the world, Model S is in the top 5.""",7120,8.870803443982,1,0.785991,affiliative,0.381185,humor,affiliative,0,0.428018
C00095,classifier_disagreement,1,Amazon,@amazon,1973437420730458305,https://x.com/amazon/status/1973437420730458305,Wed Oct 01 17:18:40 +0000 2025,"🏀 Ever wonder how much space a star player creates just by being on the court? Introducing @NBA Inside the Game powered by @awscloud – a new basketball intelligence platform powered by AWS AI. 

Soon you'll see new stats like Defensive Box Score, Shot Difficulty (xFG%), and Gravity in real-time. It's not just about who scored, but how they did it.",169,5.13579843705,1,0.631090,aggressive,0.339785,non_humor,not_applicable,1,0.737820
C00096,classifier_disagreement,47,Boeing,@boeing,1724410503965888782,https://x.com/boeing/status/1724410503965888782,Tue Nov 14 12:54:36 +0000 2023,"Welcome to the Boeing freighter family, @omanair! 🎉

As the airline plans to grow its cargo &amp; logistics business, the delivery of its first 737-800 BCF is a significant milestone for entry into the world of freighter operations.

#DubaiAirshow

More: https://t.co/LhEZ9aDDYJ https://t.co/NjaoQJlZkM",694,6.543911845565,0,0.466253,non_humorous,0.000000,humor,affiliative,1,0.932506
C00097,full_chain_aggressive,43,Tesla,@tesla,2048654664783007801,https://x.com/tesla/status/2048654664783007801,Mon Apr 27 06:45:08 +0000 2026,"FSD v14.3.2 pulled onto the shoulder to avoid a car coming up at full speed that hadn't started its lane change yet, then got back into the lane, and then changed lanes to let another car merge onto the highway at the same time. @Tesla_AI @aelluswamy @elonmusk 

My first reaction was ""what the hell is going on."" I let it do its thing because since v14, FSD has shown me on many occasions that it was right and I was wrong. It really is becoming safer than humans at handling dangerous situations.

I also want to point out that if this had been someone newer to FSD, they probably would have disengaged the moment FSD started swerving toward the shoulder, and would've posted ""FSD tried to run me into the ditch"".",1824,7.509335266017,1,0.758662,affiliative,0.385336,humor,aggressive,0,0.482676
C00098,classifier_disagreement,9,Exxon Mobil,@exxonmobil,1415386999557611526,https://x.com/exxonmobil/status/1415386999557611526,Wed Jul 14 19:05:31 +0000 2021,"We’re joining @airliquidegroup , @BorealisGroup, @TotalEnergies and @YARA_france to help decarbonize the industrial area in Normandy, France and explore development of a CO2 infrastructure, including capture and storage. Together, we can make a difference. https://t.co/f9eWpyyZ11 https://t.co/wv6o6I2Mdk",56,4.043051267835,0,0.368100,non_humorous,0.000000,humor,affiliative,1,0.736200
C00099,low_engagement_posts,69,Nationwide,@nationwide,1723495377733914641,https://x.com/nationwide/status/1723495377733914641,Sun Nov 12 00:18:13 +0000 2023,"Beautiful day for Fan Fest ☀️

@NWSL | #NWSLChampionship https://t.co/MFGnlgzkGq",0,0.0,0,0.153114,non_humorous,0.000000,non_humor,not_applicable,0,0.306228
C00100,classifier_disagreement,91,General Dynamics,@generaldynamics,1599847054582611968,https://x.com/generaldynamics/status/1599847054582611968,Mon Dec 05 19:23:56 +0000 2022,RT @GulfstreamAero: Do you know why your body feels tired after flying on most aircraft? #SoundOn to learn how the Gulfstream cabin environ…,19,2.995732273554,1,0.561324,aggressive,0.342283,non_humor,not_applicable,1,0.877352
C00101,random_fortune_sample,42,Target,@target,1450852993495191560,https://x.com/target/status/1450852993495191560,Wed Oct 20 15:54:43 +0000 2021,"Joe would think the self-checkout machine is flirting with him, tbh",1259,7.138866999946,1,0.585423,aggressive,0.367494,ambiguous,ambiguous_or_review,0,0.829154
C00102,low_engagement_posts,31,StoneX Group,@StoneX_Official,2045163382064476413,https://x.com/StoneX_Official/status/2045163382064476413,Fri Apr 17 15:32:02 +0000 2026,"Thank you to everyone who attended the StoneX cocktail reception during CESCO.  

Our team enjoyed getting a chance to meet with attendees. https://t.co/t05kIkvjCg",0,0.0,0,0.465498,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.930996
