row_id,source,original_file,company_name,candidate_id,tweet_id,tweet_url,status_id,created_at,text,text_hash,normalized_label,label_name,original_presence_value,original_type_value,label_source_detail,dedupe_key
training_v2_01964,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Eli Lilly,B00483,1368957145576800265,https://x.com/elilillyandco/status/1368957145576800265,1368957145576800265,Mon Mar 08 16:09:52 +0000 2021,"Women scientists and physicians at Lilly are fighting #COVID19 and diseases including diabetes and cancer. Anabela Cardoso, M.D., is also modeling a path for her daughter’s future. #IWD2021 #WeAreLilly https://t.co/f3mfetEW6Y",e4d4ec6cd370d51bbd1f,0,non-humorous,0,,labeled,status_id:1368957145576800265
training_v2_01965,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,PepsiCo,B00477,1357728730517434371,https://x.com/pepsico/status/1357728730517434371,1357728730517434371,Fri Feb 05 16:32:09 +0000 2021,"Flavored or plain, with bubbles or without, we have lots of delicious waters to quench your thirst! Which is your go-to? https://t.co/fTeNmRK6Ce",bf559a73e05f264e9447,0,non-humorous,0,,labeled,status_id:1357728730517434371
training_v2_01966,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Lockheed Martin,B00587,1999464355327263030,https://x.com/lockheedmartin/status/1999464355327263030,1999464355327263030,Fri Dec 12 13:00:25 +0000 2025,The C-130J Super Hercules: the workhorse the world trusts. https://t.co/xDBbf9bgWR,4fcbf117cbc02e74404a,3,self-enhancing,1,3,labeled,status_id:1999464355327263030
training_v2_01967,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tyson Foods,B01413,1241140057521692673,https://x.com/tysonfoods/status/1241140057521692673,1241140057521692673,Fri Mar 20 23:10:23 +0000 2020,"RT @SecretarySonny: To the heroes in the U.S. food supply chain, we salute you. https://t.co/3wIUuNtUpb",2dce6e1829d8fee89602,0,non-humorous,0,,labeled,status_id:1241140057521692673
training_v2_01968,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walmart,B00043,1776660579182166484,https://x.com/walmart/status/1776660579182166484,1776660579182166484,Sat Apr 06 17:17:45 +0000 2024,Just here to serve &amp; protect. 🫡 🫡 🫡 #SolarEclipse2024 Stay safe out there: https://t.co/6g3PESVDN9 https://t.co/dTpPT7kpGt,e126857da821d084b1a6,3,self-enhancing,1,3,labeled,status_id:1776660579182166484
training_v2_01969,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,FedEx,B01353,1569408032127295490,https://x.com/fedex/status/1569408032127295490,1569408032127295490,Mon Sep 12 19:30:07 +0000 2022,"The first Sunday of the NFL season is in the books, and it's time to start voting for the FedEx #AirandGround @NFL Players of the Week. Will it be @PatrickMahomes Justin Herbert or @cj_wentz? @JayT23, @DAndreSwift or @NickChubb21? Vote now at https://t.co/mfg3FflEHw! https://t.co/k17a87I1VO",638046888b3b57a107b8,0,non-humorous,0,,labeled,status_id:1569408032127295490
training_v2_01970,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Ford Motor,B00291,1557116783965896704,https://x.com/ford/status/1557116783965896704,1557116783965896704,Tue Aug 09 21:29:05 +0000 2022,"There were too many good name submissions for the Mustang Black Accent Package (thank you!), so we need your help again. What’s your favorite? 👀 https://t.co/xNpmvOhAfO",43722446a0aa7378f045,2,affiliative,1,2,labeled,status_id:1557116783965896704
training_v2_01971,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Cisco Systems,B00989,1898420449874211105,https://x.com/cisco/status/1898420449874211105,1898420449874211105,Sat Mar 08 17:08:00 +0000 2025,"RT @Webex: From supporting new parents to take their family leave, to supporting each other in meetings— accelerating action for #Internati…",1413e56cbe755866d2fb,3,self-enhancing,1,3,labeled,status_id:1898420449874211105
training_v2_01972,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,AbbVie,B00538,1936458243082957143,https://x.com/abbvie/status/1936458243082957143,1936458243082957143,Sat Jun 21 16:16:37 +0000 2025,"@ParkinsonsEU [Video description: Bjoern Fritz, Therapeutic Area Head, International Neuroscience, Eye Care &amp; Specialty, International Medical Affairs, AbbVie, says, “As Parkinson's progresses, it can have a significant impact not only on the person…]",cad32c6350d30c580df8,0,non-humorous,0,,labeled,status_id:1936458243082957143
training_v2_01973,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Uber Technologies,B01066,1971601882985693268,https://x.com/uber/status/1971601882985693268,1971601882985693268,Fri Sep 26 15:44:54 +0000 2025,"That “just locked my price” strut 🔒 For just $2.99, riders can lock-in a price on their most popular routes. https://t.co/4sdZVPkN4R",92323432dbcda3699579,3,self-enhancing,1,3,labeled,status_id:1971601882985693268
training_v2_01974,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,B00050,1795791493694963934,https://x.com/disney/status/1795791493694963934,1795791493694963934,Wed May 29 12:17:10 +0000 2024,"Moana and Maui are back 🐚🌊🪝 Watch the new trailer for Disney’s #Moana2 now and see the movie only in theaters November 27, 2024! https://t.co/ZdXuSNJjv6",200ed31dae67aac6450f,0,non-humorous,0,,labeled,status_id:1795791493694963934
training_v2_01975,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Enterprise Products Partners,B00007,1680368437783322624,https://x.com/eprod_careers/status/1680368437783322624,1680368437783322624,Sun Jul 16 00:07:09 +0000 2023,"Think you would excel as our next Technician, I &amp; E (Elmendorf, TX)? Consider Enterprise Products as YOUR pipeline for career success! Apply today. https://t.co/P6mA1QqdoA #TechnicianJobs",7d7a91513fac992b395e,2,affiliative,1,2,labeled,status_id:1680368437783322624
training_v2_01976,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Ingram Micro Holding,B00025,1799094008372658273,https://x.com/ingrammicroinc/status/1799094008372658273,1799094008372658273,Fri Jun 07 15:00:11 +0000 2024,"Dough-not feel guilty about National Doughnut Day! Guilt has no place here! Embrace the sugary delight and savor every bite of those heavenly doughnuts. May your day be a delightful sugar rush, sprinkled with happiness. #ingrammicro https://t.co/ka1go2qFst",4edd917f2655d710bf13,2,affiliative,1,2,labeled,status_id:1799094008372658273
training_v2_01977,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,ConocoPhillips,B01094,1483170643923202050,https://x.com/conocophillips/status/1483170643923202050,1483170643923202050,Mon Jan 17 20:13:32 +0000 2022,"Today, #ConocoPhillips colleagues, friends and family participated in Houston's 44th annual Original Martin Luther King Jr. Day Parade. The oldest #MLK day parade in the U.S. is hosted by one of its most diverse cities, Houston, home to our corporate headquarters. https://t.co/WxgWdDJ5Br",6f49e7c5bd4bf78afca1,0,non-humorous,0,,labeled,status_id:1483170643923202050
training_v2_01978,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Centene,B00430,1804260802188173619,https://x.com/centene/status/1804260802188173619,1804260802188173619,Fri Jun 21 21:11:11 +0000 2024,"As we celebrate LGBTQIA+ Pride Month, Centene employees share what this month means to them. #PrideMonth https://t.co/LhkKE7CxZA",b949c7d6031627c41221,0,non-humorous,0,,labeled,status_id:1804260802188173619
training_v2_01979,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,B01417,1923387938831761431,https://x.com/comcast/status/1923387938831761431,1923387938831761431,Fri May 16 14:39:54 +0000 2025,"Our network is the product of decades of innovation, with reliability at the heart. We’ve built a robust infrastructure – supported by AI and machine learning – that prioritizes always-on connectivity for our customers. Learn more: https://t.co/ArHBvuE9AT https://t.co/LXjDMpcBpl",567bda9873b869add62d,0,non-humorous,0,,labeled,status_id:1923387938831761431
training_v2_01980,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Caterpillar,B01416,1428714113811812358,https://x.com/caterpillarinc/status/1428714113811812358,1428714113811812358,Fri Aug 20 13:42:43 +0000 2021,Solar power is more popular than ever before. And solar farms are quickly cropping up thanks to machines like @vermeer's remote-controlled Pile Driver that relies on Cat C2.2 engines. #PoweredByCat https://t.co/jdlcuMwPes,6a3f3a9282a515f46e57,0,non-humorous,0,,labeled,status_id:1428714113811812358
training_v2_01981,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Merck,B00350,1849250000000000000,https://x.com/merck/status/1849245438693527755,1849250000000000000,Thu Oct 24 00:24:04 +0000 2024,"Today, the CDC’s Advisory Committee on Immunization Practices (#ACIP) voted to update the adult pneumococcal vaccination recommendations, expanding access to those at risk of #pneumococcal disease. Learn more: https://t.co/LWreJD6E1a https://t.co/M8aun8KF1S",57288ac6592869396d09,0,non-humorous,0,,coder2,status_id:1849250000000000000
training_v2_01982,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,General Dynamics,B00371,1518580000000000000,https://x.com/generaldynamics/status/1518579483523039236,1518580000000000000,Mon Apr 25 13:15:37 +0000 2022,We're thrilled to partner with @LittleBitSTL to cultivate the future #GEOINT innovators of tomorrow! Learn more about how we're working together to build the #artofthepossible in St. Louis! https://t.co/LNBVhdcALw #geoint2022 https://t.co/21Pir4bl06,e85d51b4856091a94f51,2,affiliative,1,2,coder2,status_id:1518580000000000000
training_v2_01983,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Ingram Micro Holding,B00869,1841120000000000000,https://x.com/ingrammicroinc/status/1841115906589552680,1841120000000000000,Tue Oct 01 14:00:13 +0000 2024,"Today, V7 – Ingram Micro's Private Label – celebrates 25 years of innovation, growth, and success! For a quarter of a century, V7 has been supporting our customers and vendors, delivering quality and innovation as part of the Ingram Micro family. Happy anniversary, V7! https://t.co/hpzkrKGMJa",90ac968248eae85b65f0,0,non-humorous,0,,coder2,status_id:1841120000000000000
training_v2_01984,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,TIAA,B01145,1580180000000000000,https://x.com/tiaa/status/1580181640705253376,1580180000000000000,Wed Oct 12 13:00:36 +0000 2022,"Setbacks happen, but they don't mean we shouldn’t play. Women have 30% less income in retirement. And we’re going to change that. We’re going to #retireinequality. https://t.co/RN3k7VRdq4 @MalPugh https://t.co/8iyfqDQdGz",08224fad2cb8af7ac668,2,affiliative,1,2,coder2,status_id:1580180000000000000
training_v2_01985,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Ingram Micro Holding,B00351,1666150000000000000,https://x.com/ingrammicroinc/status/1666147203851616273,1666150000000000000,Tue Jun 06 18:17:03 +0000 2023,Proud to be recognized as best Distributor of the year by @SophosIberia. Congratulations team! #ingrammicro #ingrammicrospain https://t.co/aetRg9i006,c31bfbb6f9e37d30f20e,2,affiliative,1,2,coder2,status_id:1666150000000000000
training_v2_01986,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Target,B00269,1365040000000000000,https://x.com/target/status/1365044257401294851,1365040000000000000,Thu Feb 25 21:01:26 +0000 2021,"[Announcement] From @HelloKitty, My Melody, to Keroppi, get ready to discover new residents, styles &amp; items inspired by adorable @Sanrio friends! The #AnimalCrossing Sanrio Collaboration Pack comes to the US on 3/26, exclusively at @Target! https://t.co/7584E2OL4H",a91bff32f16b626e6c4f,2,affiliative,1,2,coder2,status_id:1365040000000000000
training_v2_01987,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Chevron,B00846,1582860000000000000,https://x.com/chevron/status/1582864946353741825,1582860000000000000,Wed Oct 19 22:43:06 +0000 2022,"For some Chevron employees, glancing at their phones could soon reveal more than the time of day; it could also alert them when they are at risk of experiencing heat stress. https://t.co/j9KvH2tO44",7be6da1eaf97ca62c578,0,non-humorous,0,,coder2,status_id:1582860000000000000
training_v2_01988,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Cardinal Health,B00401,1811810000000000000,https://x.com/cardinalhealth/status/1811807765192413293,1811810000000000000,Fri Jul 12 17:00:07 +0000 2024,"Our Chief Information Officer Michelle Greene shared #leadership words of wisdom this week at the #DataConnectConf in Columbus, Ohio. @DataConnectConf https://t.co/lkwXkAxM87",036d1dccb3fd49077554,0,non-humorous,0,,coder2,status_id:1811810000000000000
training_v2_01989,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Massachusetts Mutual Life,B00516,1226250000000000000,https://x.com/massmutual/status/1226252871265640453,1226250000000000000,Sat Feb 08 21:14:01 +0000 2020,"Here is a preview of what’s ahead this year, as shared by three top executives in the financial-services industry, including MassMutual’s John Vaccaro. https://t.co/jQCw6f1IIK",e84f03783e9f37f6f0fd,0,non-humorous,0,,coder2,status_id:1226250000000000000
training_v2_01990,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Morgan Stanley,B00773,1610740000000000000,https://x.com/morganstanley/status/1610742866724126722,1610740000000000000,Wed Jan 04 21:00:00 +0000 2023,"Is the 60/40 portfolio dead? Our strategists don’t think so, but they do expect a bumpier road ahead for the popular strategy. Learn why here: https://t.co/44GHjqYscE",074fee4621eb5453d144,0,non-humorous,0,,coder2,status_id:1610740000000000000
training_v2_01991,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Home Depot,B00178,1816870000000000000,https://x.com/homedepot/status/1816866082524725335,1816870000000000000,Fri Jul 26 16:00:04 +0000 2024,Friday energy. https://t.co/yX1ghxzZS1,044b3b2c23e59314337d,2,affiliative,1,2,coder2,status_id:1816870000000000000
training_v2_01992,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,B00905,2057870000000000000,https://x.com/disney/status/2057871138592587955,2057870000000000000,Fri May 22 17:08:07 +0000 2026,"RT @DisneyParks: A meaningful moment on Main Street, U.S.A. 🇺🇸 To celebrate the men and women of the @USNavy, @USMarineCorps, and @USCG, Di…",941e9f0ff9fe4f88884f,0,non-humorous,0,,coder2,status_id:2057870000000000000
training_v2_01993,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,MetLife,B00161,1598300000000000000,https://x.com/metlife/status/1598302154082721792,1598300000000000000,Thu Dec 01 13:05:03 +0000 2022,It's DAY 2 of the Triangle Tech X Conference and we are so excited to have @serenawilliams joining us today. Follow along as we live tweet for insights and exclusive moments. Check out today's agenda: https://t.co/910OYrUfa6 #TTX2022,ccd28ef6df739b031179,2,affiliative,1,2,coder2,status_id:1598300000000000000
training_v2_01994,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,AbbVie,B01215,1731990000000000000,https://x.com/abbvie/status/1731994843520344253,1731990000000000000,Tue Dec 05 11:12:04 +0000 2023,"[Video description: Rami Burstein, Professor of Anesthesia and Neuroscience, Harvard Medical School, shares the importance of open communication between migraine patients and their doctors.]",8e3527066ec11071354d,0,non-humorous,0,,coder2,status_id:1731990000000000000
training_v2_01995,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Bank of America,B00075,2064810000000000000,https://x.com/bankofamerica/status/2064814259951792357,2064810000000000000,Wed Jun 10 20:57:36 +0000 2026,Inspiring moments ahead! Let’s cheer on Jacob M. as he tees off in Unified golf as well as all the determined athletes competing in the Special Olympics @2026USAGames. #CallingAllChampions,c27c3b9258c523ef859e,2,affiliative,1,2,coder2,status_id:2064810000000000000
training_v2_01996,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walmart,B00813,2020700000000000000,https://x.com/walmart/status/2020695573805101145,2020700000000000000,Mon Feb 09 03:05:42 +0000 2026,I think it might be time... Use code CANCUN for free Express Delivery on post-season essentials at https://t.co/CaK3ZumT1v,d44c68954ef0cd5ad9bd,2,affiliative,1,2,coder2,status_id:2020700000000000000
training_v2_01997,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,HCA Healthcare,B01494,1737960000000000000,https://x.com/hcahealthcare/status/1737958672242741266,1737960000000000000,Thu Dec 21 22:10:11 +0000 2023,"HCA Healthcare and the HCA Healthcare Foundation announced today that $250,000 will be donated to aid those impacted by the #tornadoes that recently hit #MiddleTennessee. Learn more about how we are supporting our communities: https://t.co/HHaVSLRwoV.",0bb624bdeec7a892b571,0,non-humorous,0,,coder2,status_id:1737960000000000000
training_v2_01998,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,USAA,B01144,1651220000000000000,https://x.com/usaa/status/1651217106581561345,1651220000000000000,Wed Apr 26 13:30:10 +0000 2023,"When your money has a mission, it’s easier to save. By focusing on key milestones, like military transition, your savings objectives become a clear path to a stronger financial future. Read more about the six big things you should plan for at https://t.co/SmABLZ5f4A. #msw2023 https://t.co/r7rVfqOCaK",e5de583ac37fe6468167,0,non-humorous,0,,coder2,status_id:1651220000000000000
training_v2_01999,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Albertsons,B00638,1414050000000000000,https://x.com/albertsons/status/1414047197293858816,1414050000000000000,Sun Jul 11 02:21:38 +0000 2021,Tell us your favorite department and we’ll send you a gif that matches your vibe 😎,8c528931a72c282efcd0,2,affiliative,1,2,coder2,status_id:1414050000000000000
training_v2_02000,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Home Depot,B01476,749338000000000000,https://x.com/hdcares/status/749338467209977856,749338000000000000,Sat Jul 02 20:26:27 +0000 2016,@last_mithrandir What happened? Please send add’l details/contact info to TeamSocial@homedepot.com so we can address. –TeamCare,12ef61646c2e51788e79,0,non-humorous,0,,coder2,status_id:749338000000000000
training_v2_02001,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Tesla,B00226,2040180000000000000,https://x.com/tesla/status/2040183208239915150,2040180000000000000,Fri Apr 03 21:42:36 +0000 2026,"Cameras &amp; intelligence alone deliver exceptional spatial understanding, even in ultra tight spaces",bdcd5b03b38b144e79e5,0,non-humorous,0,,coder2,status_id:2040180000000000000
training_v2_02002,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,IBM,B00354,2016160000000000000,https://x.com/ibm/status/2016157761038368998,2016160000000000000,Tue Jan 27 14:34:03 +0000 2026,"We’re striking a new chord for the 2026 GRAMMY Awards. 🎶 Introducing GRAMMY IQ, built with IBM watsonx, using agentic AI to turn decades of music history into an interactive fan experience. See how fans get closer to Music’s Biggest Night: https://t.co/9BGaSmKeX6 #GRAMMYs https://t.co/CtgdXrMeir",5dd28691c8ea83252f44,3,self-enhancing,1,3,coder2,status_id:2016160000000000000
training_v2_02003,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Procter & Gamble,B00510,1575480000000000000,https://x.com/proctergamble/status/1575475483394834434,1575480000000000000,Thu Sep 29 13:20:00 +0000 2022,Watch: Daniela talks about her inspiring work to bring free period pads to Brazil. 🇧🇷 https://t.co/4TUO16gPT0 #EndPeriodPoverty #PGInnovation #HispanicHeritageMonth,124968ddd7c406cc50a4,0,non-humorous,0,,coder2,status_id:1575480000000000000
training_v2_02004,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,FedEx,B00309,1565460000000000000,https://x.com/fedex/status/1565456535991492608,1565460000000000000,Thu Sep 01 21:48:17 +0000 2022,packages,d8ae088aee969371bf4e,0,non-humorous,0,,coder2,status_id:1565460000000000000
training_v2_02005,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Charter Communications,B01189,1920900000000000000,https://x.com/charternewsroom/status/1920904229180297311,1920900000000000000,Fri May 09 18:10:31 +0000 2025,"From a roadside canopy to a BBQ hotspot 🔥 Reliable internet from Spectrum helps Fireside BBQ in Sulphur Springs, TX run smoother – from the register to the smoker. See their success: https://t.co/uLX6fas9MO #SmallBusinessWeek https://t.co/3hUPcn7Qax",98f4b86454590e6b3d38,3,self-enhancing,1,3,coder2,status_id:1920900000000000000
training_v2_02006,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,B00001,1822100000000000000,https://x.com/disney/status/1822098170165498257,1822100000000000000,Sat Aug 10 02:30:31 +0000 2024,"It’s a call from the ancestors 🌊Watch the new trailer for Disney’s #Moana2, only in theaters November 27! https://t.co/WXbIaU6q8q",db38b164f2c514766aea,3,self-enhancing,1,3,coder2,status_id:1822100000000000000
training_v2_02007,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Johnson & Johnson,B00102,1796650000000000000,https://x.com/jnjnews/status/1796648082219716980,1796650000000000000,Fri May 31 21:00:57 +0000 2024,We're connecting the best of Health&amp;Care to bring patients and providers around the globe advanced treatments and industry-leading solutions. See how: https://t.co/Cq4kDG1x6c https://t.co/hKZ8XkQeOi,14c233e9ac24c70841b1,0,non-humorous,0,,coder2,status_id:1796650000000000000
training_v2_02008,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,HP,B00058,1745480000000000000,https://x.com/hp/status/1745475471276490901,1745480000000000000,Thu Jan 11 15:59:16 +0000 2024,Personalized gaming for younger gamers. 🎮🎧The first #HyperXMiniSeries features a perfectly sized mini controller and audio safeguarding headset. Learn more at https://t.co/1nHvBbMdku #CES2024 https://t.co/cMMM6uL0ga,90e039d72369967724c6,3,self-enhancing,1,3,coder2,status_id:1745480000000000000
training_v2_02009,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,McKesson,B01342,1819110000000000000,https://x.com/mckesson/status/1819105617136492636,1819110000000000000,Thu Aug 01 20:19:11 +0000 2024,Employee resource group Emerging Professionals (EP) provides resources and connections to nurture employees’ success at all career levels. We’re celebrating EP’s EmPower Month with the theme of “Cultivating Success: Nurturing a Growth Mindset.” Read more: https://t.co/ritynkaSdU https://t.co/RbSB74qTV9,1e821f0e6d24f946aa4b,0,non-humorous,0,,coder2,status_id:1819110000000000000
training_v2_02010,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,ConocoPhillips,B01291,1387890000000000000,https://x.com/conocophillips/status/1387885152223825924,1387890000000000000,Thu Apr 29 21:43:00 +0000 2021,"We’re proud to support you in delivering this important message to students. Thank you for making our communities safer, @maddcanada!",dedfd4e75b6dc7d525b7,0,non-humorous,0,,coder2,status_id:1387890000000000000
training_v2_02011,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,B00499,1919430000000000000,https://x.com/disney/status/1919426833587872020,1919430000000000000,Mon May 05 16:19:53 +0000 2025,RT @MarvelStudios: Marvel Studios' #̶T̶h̶u̶n̶d̶e̶r̶b̶o̶l̶t̶s̶* #TheNewAvengers is now playing only in theaters. Get tickets: https://t.co…,bb0e874c25edbdf3296c,3,self-enhancing,1,3,coder2,status_id:1919430000000000000
training_v2_02012,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walmart,B00523,1916870000000000000,https://x.com/walmart/status/1916871434174976185,1916870000000000000,Mon Apr 28 15:05:38 +0000 2025,4/28-5/4 is a national holiday in my house https://t.co/1OO65DnbuU,439815583b40c0522a2b,0,non-humorous,0,,coder2,status_id:1916870000000000000
training_v2_02013,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Oracle,B00633,2046230000000000000,https://x.com/oracle/status/2046227391148695693,2046230000000000000,Mon Apr 20 14:00:01 +0000 2026,"Treating AI as a collaborator, not just a tool, helps teams ask better questions, clarify goals, and unlock new ways to solve business problems. Start here: https://t.co/rZGILBXjbI",52d0c1cb45658d01be41,0,non-humorous,0,,coder2,status_id:2046230000000000000
training_v2_02014,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,American Express,B01172,1464610000000000000,https://x.com/americanexpress/status/1464610109242454018,1464610000000000000,Sat Nov 27 15:00:35 +0000 2021,"Today is #SmallBusinessSaturday from @AmericanExpress — and we collaborated with them to create shoppable murals in NYC, LA, Chicago and Boston that will help you find the best gifts from local small businesses → https://t.co/UDQTMb2rqa https://t.co/TRI5pb4qCm",faf163341b5bd9b1a9d2,3,self-enhancing,1,3,coder2,status_id:1464610000000000000
training_v2_02015,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,JPMorgan Chase,B01273,1630240000000000000,https://x.com/jpmorgan/status/1630239709552320518,1630240000000000000,Mon Feb 27 16:13:29 +0000 2023,Scream to win 😱 Another enjoyable @jpmorgan Kids Day 😀 #DDFTennis #ATP @atptour https://t.co/pQCP4RGLJO,a7e47b6f309062694f1f,3,self-enhancing,1,3,coder2,status_id:1630240000000000000
training_v2_02016,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Microsoft,B00442,2060750000000000000,https://x.com/microsoft/status/2060751341824479452,2060750000000000000,Sat May 30 15:53:01 +0000 2026,"Another adventure awaits... A Minecraft Movie Squared only in theaters July 23, 2027. #Minecraft https://t.co/yQLyCbySpn",9a46f2e949b977fd8b1c,3,self-enhancing,1,3,coder2,status_id:2060750000000000000
training_v2_02017,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Phillips 66,B00728,1374370000000000000,https://x.com/phillips66co/status/1374367839298158592,1374370000000000000,Tue Mar 23 14:30:02 +0000 2021,"At Phillips 66, we’re building a diverse, inclusive culture – one that ensures our employees feel valued, respected and supported. To learn more, visit our Human Capital Management Report at https://t.co/BzI6VDxW05. https://t.co/b8ICBmkPx9",4c4818dd48c52be3f8af,0,non-humorous,0,,coder2,status_id:1374370000000000000
training_v2_02018,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,PepsiCo,B00551,1650820000000000000,https://x.com/pepsico/status/1650824482104258561,1650820000000000000,Tue Apr 25 11:30:02 +0000 2023,$PEP updates 2023 full-year outlook https://t.co/LQsMGnlcDh #PEPearnings https://t.co/rxuamyQgZQ,dc24031120585c6600c6,0,non-humorous,0,,coder2,status_id:1650820000000000000
training_v2_02019,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Prudential Financial,B00689,1115680000000000000,https://x.com/prudential/status/1115678957226143745,1115680000000000000,Tue Apr 09 18:12:46 +0000 2019,#Advisors: How your clients manage their taxes can mean the difference between #financialwellness and just getting by. Here are 9 tax mistakes to avoid: https://t.co/yZjQtKNojR,3c24623baa887e42fc52,0,non-humorous,0,,coder2,status_id:1115680000000000000
