후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C00418,type_uncertain,54,Procter & Gamble,@ProcterGamble,1592570686228381697,https://x.com/ProcterGamble/status/1592570686228381697,Tue Nov 15 17:30:14 +0000 2022,"The EC30 trial kits are the perfect way to meet the brand! And now they have half the packaging! They’re made for the mailbox, are fully paper recyclable and, as always, contain zero water and zero plastic bottles. https://t.co/5hTunD5qDe https://t.co/JCHzU5JJlP",1,3,coder2,pending,17,1,affiliative,humor,affiliative,0,,,
C00966,humor_presence_uncertain,57,Albertsons,@albertsons,1306676858361057281,https://x.com/albertsons/status/1306676858361057281,Thu Sep 17 19:30:14 +0000 2020,We’re watching the game with wings this weekend –hbu? https://t.co/2cDtPkCSj6,1,2,coder2,pending,11,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01419,wendys_transfer_aggressive,47,Boeing,@boeing,1666444979940519938,https://x.com/boeing/status/1666444979940519938,Wed Jun 07 14:00:18 +0000 2023,"Visit the moon, go on a space mission, and return to 🌎, all in one day. 

Kherson Park in WA, just miles from where #TeamBoeing worked on the Apollo programs, aims to inspire the next generation of space dreamers through an interactive experience.

More: https://t.co/X6fXalbwWe https://t.co/F4EvxUdfnX",1,3,coder2,pending,126,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01137,random_fortune_sample,55,Sysco,@sysco,1839316293104841003,https://x.com/sysco/status/1839316293104841003,Thu Sep 26 14:49:11 +0000 2024,"RT @FoodBankofCNY: Special thanks to @FeedingAmerica and @Sysco for their grant supporting Food Bank operations, including the procurement…",0,,coder2,pending,2,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00724,firm_balanced_sample,1,Amazon,@amazon,1696190915939877155,https://x.com/amazon/status/1696190915939877155,Mon Aug 28 16:00:02 +0000 2023,The @NFLonPrime crew is back in town. 🏈 Meet Prime Video’s Thursday Night Football all-star announcer lineup. 👇,1,2,coder2,pending,50,1,aggressive,non_humor,not_applicable,1,,,
C00157,classifier_disagreement,79,TJX,@tjmaxx,808132382004039680,https://x.com/tjmaxx/status/808132382004039680,Mon Dec 12 02:12:28 +0000 2016,@PeytonWilpolt thanks for making us aware. Will you please let us know which store location this was so we can address?,0,,coder2,pending,0,1,affiliative,non_humor,not_applicable,1,,,
C00711,humor_presence_uncertain,75,ConocoPhillips,@conocophillips,1552699635440857088,https://x.com/conocophillips/status/1552699635440857088,Thu Jul 28 16:56:55 +0000 2022,"Interns joined us for 10 weeks of industry experience, diverse perspectives, community outreach and mentoring. We wish each continued success. Learn more about university recruiting at #ConocoPhillips: https://t.co/GqpDFgtFDa #NationalInternDay https://t.co/OktObNSJbz",0,,coder2,pending,7,1,affiliative,non_humor,not_applicable,1,,,
C01027,wendys_transfer_aggressive,27,Kroger,@kroger,1341866236146270210,https://x.com/kroger/status/1341866236146270210,Wed Dec 23 22:00:16 +0000 2020,"Here’s how the Seung’s show you how they refreshed their traditional recipes this winter, how will you mix it up this holiday? https://t.co/eTBCHSMcz4 https://t.co/Xh0ukww0fr",1,2,coder2,pending,45,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01049,high_engagement_posts,43,Tesla,@tesla,1998510789062439040,https://x.com/tesla/status/1998510789062439040,Tue Dec 09 21:51:17 +0000 2025,"FSD Supervised v14 drives you from door to door

No other car can do this",1,1,coder2,pending,5707,1,affiliative,non_humor,not_applicable,1,,,
C01202,classifier_disagreement,89,Enterprise Products Partners,@EProd_Careers,1682739769095356416,https://x.com/EProd_Careers/status/1682739769095356416,Sat Jul 22 13:09:59 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/Xm8liWgPMt #TechnicianJobs,1,3,coder2,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C01407,high_engagement_posts,44,Walt Disney,@Disney,2059247613136773197,https://x.com/Disney/status/2059247613136773197,Tue May 26 12:17:44 +0000 2026,Rock ‘n’ Roller Coaster Starring The Muppets is now open! Who do you want to ride with? 🎸 https://t.co/vlC9YKLMWd,1,2,coder2,pending,2629,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00083,humor_presence_uncertain,50,FedEx,@fedex,1775237206392623246,https://x.com/fedex/status/1775237206392623246,Tue Apr 02 19:01:46 +0000 2024,Perfect Placement🛋️ https://t.co/UXWR5meeNu,1,3,coder2,pending,108,0,non_humorous,non_humor,not_applicable,0,,,
C00554,random_fortune_sample,25,Home Depot,@homedepot,1679113587002863617,https://x.com/homedepot/status/1679113587002863617,Wed Jul 12 13:00:50 +0000 2023,Don’t get too close to the Marsh Monster. https://t.co/AEPYIr25D7,1,1,coder2,pending,74,0,non_humorous,non_humor,not_applicable,0,,,
C01365,high_engagement_posts,42,Target,@target,1273221123271012352,https://x.com/target/status/1273221123271012352,Wed Jun 17 11:49:05 +0000 2020,"Today we’re announcing that we’re permanently increasing our starting pay to $15 per hour for all U.S. team members starting July 5, plus additional benefits. Click for details: https://t.co/9GP02MMH4k Thanks, team! https://t.co/C6jRDZ7SR6",0,,coder2,pending,2619,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00987,humor_presence_uncertain,58,Archer Daniels Midland,@ADMupdates,1737920457406345419,https://x.com/ADMupdates/status/1737920457406345419,Thu Dec 21 19:38:20 +0000 2023,"Happy Winter Solstice! Today marks the shortest day of the year and farmers have been working tirelessly in preparation for the winter season.

Here are some of the traditions farmers partake during the season ❄️🛷☃️ https://t.co/SCGihy1LO3",1,2,coder2,pending,7,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00279,random_fortune_sample,9,Exxon Mobil,@exxonmobil,1206974220233838592,https://x.com/exxonmobil/status/1206974220233838592,Tue Dec 17 16:27:33 +0000 2019,"Curious what the energy future has in store? Tap to pause for a peek into the year 2040, straight from our Energy Outlook. https://t.co/GcCuWwtFbz https://t.co/5emMlN51yl",0,,coder2,pending,99,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00982,classifier_disagreement,78,Prudential Financial,@Prudential,1149025306411487233,https://x.com/Prudential/status/1149025306411487233,Wed Jul 10 18:39:15 +0000 2019,"We all love that new car smell, but stepping out of a car with no note…that's #FinancialWellness. We asked people about their experiences with money. https://t.co/blfmPDXi72",1,2,coder2,pending,591,1,affiliative,non_humor,not_applicable,1,,,
C01492,random_fortune_sample,65,Caterpillar,@CaterpillarInc,1432867237715656710,https://x.com/CaterpillarInc/status/1432867237715656710,Wed Sep 01 00:45:45 +0000 2021,What did we do when one of our Production Analysis Trucks needed a new engine? We looked to a rebuilt Cat 6NZ engine to do the job. Read the story now at https://t.co/2HSqgth6t3. #LetsDoTheWork https://t.co/MQwrU0zPgf,1,3,coder2,pending,37,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00731,humor_presence_uncertain,20,Bank of America,@bankofamerica,1628409379849482241,https://x.com/bankofamerica/status/1628409379849482241,Wed Feb 22 15:00:25 +0000 2023,"If you made a resolution to try new things in 2023, give our mobile app a try! Our self-guided demos give interactive, step-by-step instructions on our mobile app features like check deposit, account management, Zelle® and more.",1,3,coder2,pending,30,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01080,classifier_disagreement,66,IBM,@ibm,1950896730863505607,https://x.com/ibm/status/1950896730863505607,Thu Jul 31 12:30:01 +0000 2025,"Happy National Intern Day! 🎉

All summer long, our interns have shown up with creativity, curiosity, and serious main character energy. ✨

Thanks for helping us raise the bar this summer! 👏 https://t.co/HTzfAUkrFE",1,2,coder2,pending,254,0,non_humorous,humor,self_enhancing,1,,,
C00451,classifier_disagreement,63,Capital One Financial,@CapitalOne,1588290231089778688,https://x.com/CapitalOne/status/1588290231089778688,Thu Nov 03 22:01:14 +0000 2022,Bring on game 5. Bring on the #WorldSeries excitement. And bring on even more #MajorLeagueBenefits! https://t.co/qTvlGf2Z7H,1,2,coder2,pending,33,0,non_humorous,humor,affiliative,1,,,
C00282,high_engagement_posts,44,Walt Disney,@Disney,1854972443158270272,https://x.com/Disney/status/1854972443158270272,Fri Nov 08 19:41:08 +0000 2024,"Just announced at #D23Brasil: Ice Age 6 is now in production! ❄️ Ray Romano, John Leguizamo, Queen Latifah, Denis Leary, and Simon Pegg are returning for an all-new big screen adventure. https://t.co/b0lCN3tew5",1,2,coder2,pending,6435,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00245,firm_balanced_sample,40,Valero Energy,@valeroenergy,1694085802123293072,https://x.com/valeroenergy/status/1694085802123293072,Tue Aug 22 20:35:04 +0000 2023,"We thanked @ValeroEnergy w/a Gulf Star Partnership Award for funding an @NOAA's Ocean Guardian School program in TX. Become a #GulfStar partner at https://t.co/meyxbFK2sT (LtoR) Our exec. dir. Laura Bowie, Valero public affairs manager Carol Hebert &amp; our develop. dir. Becky Ginn. https://t.co/hhrH7oMkEL",0,,coder2,pending,13,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00642,full_chain_aggressive,46,PepsiCo,@pepsico,1387444260417441793,https://x.com/pepsico/status/1387444260417441793,Wed Apr 28 16:31:03 +0000 2021,"Love garlic? We’ve got you covered:
🌿 @StacysPitaChips Parmesan Garlic and Herb Pita Chips
🧄 @Sabra Roasted Garlic Hummus
🧀 @StacysPitaChips Romano with Garlic and Pepper Cheese Petites
Which one do you want right now? https://t.co/v8z8R2ztcx",1,2,coder2,pending,47,0,non_humorous,humor,aggressive,1,,,
C00497,high_engagement_posts,71,Delta Air Lines,@Delta,1375115508887003142,https://x.com/Delta/status/1375115508887003142,Thu Mar 25 16:01:00 +0000 2021,Fill in the blank: my dream vacation spot is _______________. #LetsMakePlans,1,2,coder2,pending,1732,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00534,random_fortune_sample,72,Publix Super Markets,@Publix,1983896671428784235,https://x.com/Publix/status/1983896671428784235,Thu Oct 30 14:00:00 +0000 2025,"No one:

The Southeast when temperatures drop below 75 degrees:

📸: Adrienne https://t.co/KJhfVGj6pt",1,1,coder2,pending,103,1,self-defeating,ambiguous,ambiguous_or_review,0,,,
C00797,low_engagement_posts,25,Home Depot,@HDCares,772147118484094977,https://x.com/HDCares/status/772147118484094977,Sat Sep 03 18:59:53 +0000 2016,@mommaberger22 Thank you so much for sharing this photo with us. We hope she had a great time! See you next month. -TeamCare,1,2,coder2,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00785,random_fortune_sample,44,Walt Disney,@Disney,1953935612899373081,https://x.com/Disney/status/1953935612899373081,Fri Aug 08 21:45:27 +0000 2025,RT @DisneyStudios: A lot of love for the FREAKquel of the summer! Get tickets and see Freakier Friday now playing in theaters: https://t.co…,1,2,coder2,pending,178,0,non_humorous,humor,affiliative,1,,,
C01421,random_fortune_sample,71,Delta Air Lines,@Delta,1455248326698442759,https://x.com/Delta/status/1455248326698442759,Mon Nov 01 19:00:12 +0000 2021,"What’s up, Peloton? The sky.
What’s in the sky? Planes.
What’s in the planes? Peloton classes, if you’re flying Delta.
You can now access exclusive Peloton classes, including stretches and sleep meditations, in-flight from your @Delta seatback screen! https://t.co/t8nNLNYJ79",1,3,coder2,pending,608,1,affiliative,humor,affiliative,0,,,
C00653,random_fortune_sample,63,Capital One Financial,@CapitalOne,1584991730369265687,https://x.com/CapitalOne/status/1584991730369265687,Tue Oct 25 19:34:10 +0000 2022,Didn't get in on the #iHeartALT presale? Eligible cardholders can still get tickets on Capital One Entertainment: https://t.co/EXKIVJBqIS,0,,coder2,pending,17,0,non_humorous,humor,affiliative,1,,,
C00861,random_fortune_sample,57,Albertsons,@albertsons,1144596196251643904,https://x.com/albertsons/status/1144596196251643904,Fri Jun 28 13:19:33 +0000 2019,RT @DangeRussWilson: .@StrongvsCancer funds an immunotherapy treatment for children who have otherwise run out of options. When you press ‘…,0,,coder2,pending,58,0,non_humorous,non_humor,not_applicable,0,,,
C00254,firm_balanced_sample,41,Dell Technologies,@Dell,1983542388858441783,https://x.com/Dell/status/1983542388858441783,Wed Oct 29 14:32:12 +0000 2025,"What's in your boo basket? 🎃 👻 We'll go first: 

Laptop charger 
Portable monitor 
Dell Pro 14 Laptop
Wireless mouse and keyboard 
The good pens (iykyk)
Dell Pro Plus Earbuds 
A notepad",1,2,coder2,pending,26,1,self-enhancing,humor,affiliative,0,,,
C00998,classifier_disagreement,89,Enterprise Products Partners,@EProd_Careers,1682902313491636226,https://x.com/EProd_Careers/status/1682902313491636226,Sat Jul 22 23:55:53 +0000 2023,"If you’re ready to start a new career in Houston, TX, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/C8y2bXtFEA",1,2,coder2,pending,0,1,aggressive,non_humor,not_applicable,1,,,
C00266,high_engagement_posts,42,Target,@target,1390341108144693253,https://x.com/target/status/1390341108144693253,Thu May 06 16:22:06 +0000 2021,"Thanks for coming, see you tomorrow.",0,,coder2,pending,1463,0,non_humorous,non_humor,not_applicable,0,,,
C01289,random_fortune_sample,96,Travelers,@travelers,1707051368043741215,https://x.com/travelers/status/1707051368043741215,Wed Sep 27 15:15:36 +0000 2023,"What makes a successful leader during times of rapid change?

To celebrate the 100th #WednesdaysWithWoodward webinar, our Chairman and CEO Alan Schnitzer will join the #TravelersInstitute for a conversation about leadership. 

Register now ➡️ https://t.co/IKLbfj2k1d https://t.co/ZwIfIcahci",1,2,coder2,pending,2,0,non_humorous,non_humor,not_applicable,0,,,
C00972,full_chain_aggressive,58,Archer Daniels Midland,@ADMupdates,1407353116597620736,https://x.com/ADMupdates/status/1407353116597620736,Tue Jun 22 15:01:45 +0000 2021,"We value being good stewards of the environment.🌳 In Britain, #TeamADM has collected trash in parks and nature areas in ADM communities, all in an effort to keep conservation areas clean and safe for local wildlife. #ADMCares❤️🌍 https://t.co/oOyyTwOXe0",1,2,coder2,pending,11,1,affiliative,humor,aggressive,0,,,
C01256,classifier_disagreement,25,Home Depot,@HDCares,856955595060019201,https://x.com/HDCares/status/856955595060019201,Tue Apr 25 19:38:29 +0000 2017,@joseph_lapp How long ago was the purchase from? -TeamCare,0,,coder2,pending,0,1,self-enhancing,non_humor,not_applicable,1,,,
C00762,firm_balanced_sample,22,Ford Motor,@Ford,2022702374444314838,https://x.com/Ford/status/2022702374444314838,Sat Feb 14 16:00:00 +0000 2026,"Our love language is 5,000 RPM.",1,2,coder2,pending,1288,1,self-enhancing,non_humor,not_applicable,1,,,
C00163,random_fortune_sample,22,Ford Motor,@Ford,1697358407764697385,https://x.com/Ford/status/1697358407764697385,Thu Aug 31 21:19:14 +0000 2023,"RT @ArmchairExpPod: Jim Farley, CEO of @Ford and board member of @harleydavidson joins us today!! Even for non gearheads, this chat with @j…",1,4,coder2,pending,16,0,non_humorous,non_humor,not_applicable,0,,,
C01072,type_uncertain,83,Cisco Systems,@Cisco,1972738755946524849,https://x.com/Cisco/status/1972738755946524849,Mon Sep 29 19:02:25 +0000 2025,"Stay tuned for more from Global Citizen, Climate Week, and more here: https://t.co/3bZMTQ24vt",0,,coder2,pending,3,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C01019,wendys_transfer_aggressive,79,TJX,@tjmaxx,1870942336726757681,https://x.com/tjmaxx/status/1870942336726757681,Sun Dec 22 21:19:48 +0000 2024,"@abby__s__ Hi abby__s__, thanks for reaching out. If you would please reply with your order number, it would assist us in looking into this further.",0,,coder2,pending,345,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00851,classifier_disagreement,9,Exxon Mobil,@exxonmobil,1600231267231883266,https://x.com/exxonmobil/status/1600231267231883266,Tue Dec 06 20:50:39 +0000 2022,"Read more about how reliable, secure energy sources can be maintained, even as we all work to bring the world closer to net zero. 
☞ https://t.co/4Xsa733gpA",0,,coder2,pending,12,1,affiliative,non_humor,not_applicable,1,,,
C01178,low_engagement_posts,25,Home Depot,@HDCares,819228518919892993,https://x.com/HDCares/status/819228518919892993,Wed Jan 11 17:04:34 +0000 2017,@HelloHarvi We’d like the chance to address this matter. Pls send details to TeamSocial@homedepot.com for help. –TeamCare,0,,coder2,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00517,classifier_disagreement,44,Walt Disney,@Disney,1780219618717770184,https://x.com/Disney/status/1780219618717770184,Tue Apr 16 13:00:06 +0000 2024,"See The Beatles in the 1970 film, Let it Be, fully restored for the first time, streaming May 8 only on @DisneyPlus. https://t.co/1QyfAXAPZJ",0,,coder2,pending,923,0,non_humorous,humor,affiliative,1,,,
C00914,classifier_disagreement,2,Walmart,@walmart,1993333863855108337,https://x.com/walmart/status/1993333863855108337,Tue Nov 25 15:00:02 +0000 2025,ur friend who’s a ST fan told us they want u to get these for them btw https://t.co/whKcT61CTX https://t.co/vQFpFrB8Dy,1,2,coder2,pending,127,1,affiliative,non_humor,not_applicable,1,,,
C00737,type_uncertain,6,CVS Health,@cvshealth,1567528178486329347,https://x.com/cvshealth/status/1567528178486329347,Wed Sep 07 15:00:15 +0000 2022,"When an Ohio couple needed support coping with dementia, Case Managers Latisha and Anne teamed up to help. Through a new @Aetna Medicare Advantage hospice program, Latisha and Anne lined up multiple services for them. Read the full story: https://t.co/ionv9BY5Iq #CVSHeartAtWork https://t.co/yNknvMaj2T",0,,coder2,pending,6,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00835,high_engagement_posts,43,Tesla,@tesla,2059007427241205785,https://x.com/tesla/status/2059007427241205785,Mon May 25 20:23:19 +0000 2026,FSD Supervised shrinks your idea of a long trip,1,3,coder2,pending,7461,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00628,wendys_transfer_aggressive,11,Microsoft,@microsoft,1978174751207039375,https://x.com/microsoft/status/1978174751207039375,Tue Oct 14 19:03:08 +0000 2025,"This is super useful! With new Formula Completions in Excel, just type ""="" and Copilot proactively suggests a formula, based on the context of your sheet. Here's a great example. https://t.co/elkGzHjZTW",1,3,coder2,pending,2749,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00454,humor_presence_uncertain,95,Liberty Mutual Insurance Group,@LibertyMutual,1152201926781657090,https://x.com/LibertyMutual/status/1152201926781657090,Fri Jul 19 13:02:00 +0000 2019,Always remember to check the weather before heading out for a ride. https://t.co/x15tI29Oia,1,2,coder2,pending,10,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00913,wendys_transfer_aggressive,37,Comcast,@comcast,1947353865348911609,https://x.com/comcast/status/1947353865348911609,Mon Jul 21 17:51:56 +0000 2025,"📺 In the time it takes Liz Lemon to say 'I want to go to there,' our Xfinity network uses AI to check 46 million modems across 4000 checkpoints to keep your streaming as sharp as one of Jack Donaghy's zingers. Learn more: https://t.co/yB1SiaICDx",1,3,coder2,pending,10,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00774,humor_presence_uncertain,51,Progressive,@progressive,1775538757762224490,https://x.com/progressive/status/1775538757762224490,Wed Apr 03 15:00:02 +0000 2024,"Here’s to many more memories at Progressive Field!

#ForTheLand x @progressive https://t.co/Kqpy1sx3Hc",1,2,coder2,pending,1141,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00325,firm_balanced_sample,16,Nvidia,@nvidia,2008954018467291187,https://x.com/nvidia/status/2008954018467291187,Wed Jan 07 17:28:57 +0000 2026,"RT @Siemens: We’re powering the industrial AI revolution. 

At #CES2026, CEO Roland Busch - joined onstage by @Microsoft, @nvidia, @PepsiCo…",0,,coder2,pending,69,0,non_humorous,non_humor,not_applicable,0,,,
C00610,wendys_transfer_aggressive,72,Publix Super Markets,@Publix,1667215033862848513,https://x.com/Publix/status/1667215033862848513,Fri Jun 09 17:00:14 +0000 2023,What’s the coolest thing about your Publix? 😎 https://t.co/8tKDgYjVbD,1,2,coder2,pending,449,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00573,classifier_disagreement,20,Bank of America,@bankofamerica,1681028244177395713,https://x.com/bankofamerica/status/1681028244177395713,Mon Jul 17 19:49:00 +0000 2023,Make summer travel plans and earn rewards along the way! ✈ Preferred Rewards members are eligible for up to a 2% foreign currency exchange rate discount and free standard shipping on foreign currency orders. https://t.co/dSnrbq6ZX4 https://t.co/kanpDbB7bJ,0,,coder2,pending,18,0,non_humorous,humor,affiliative,1,,,
C01056,humor_presence_uncertain,55,Sysco,@sysco,1811881408568127655,https://x.com/sysco/status/1811881408568127655,Fri Jul 12 21:52:45 +0000 2024,"Houstonians helping Houstonians. Mayor John Whitmire visited the West Gray Multi-Service Center today to support our community members with disabilities. He ensured they had the necessary resources and helped distribute water and food generously provided by @Sysco. Special shout-out to City employees, Congresswoman Lizzie Fletcher (@RepFletcher), and Council member @AbbieKamin who pitched in and helped during the distribution and to @DollarTree for donating plastic bags. Together, we are strong.",0,,coder2,pending,99,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01119,wendys_transfer_aggressive,52,Lowe's,@lowes,1525469237183188992,https://x.com/lowes/status/1525469237183188992,Sat May 14 13:33:02 +0000 2022,Raise your hand if this is you this weekend on your #LowesRun. 👋 https://t.co/Ug5pjOsOe2,1,2,coder2,pending,34,1,aggressive,non_humor,not_applicable,1,,,
C00938,classifier_disagreement,72,Publix Super Markets,@Publix,1552315374783418373,https://x.com/Publix/status/1552315374783418373,Wed Jul 27 15:30:00 +0000 2022,Leaving Publix without a #PubSub? As if! #RetroPublix,1,1,coder2,pending,38,1,aggressive,non_humor,not_applicable,1,,,
C00821,humor_presence_uncertain,75,ConocoPhillips,@conocophillips,1514628332062715911,https://x.com/conocophillips/status/1514628332062715911,Thu Apr 14 15:35:09 +0000 2022,"RT @COP_Careers: #TBT: The 12th Annual Asian New Year Celebration at #ConocoPhillips in #Bartlesville featured food, music, cultural presen…",0,,coder2,pending,1,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00137,firm_balanced_sample,42,Target,@target,1539996645496078337,https://x.com/target/status/1539996645496078337,Thu Jun 23 15:39:46 +0000 2022,"Fresh, glowing skin is the best summer slay! Join Allyiah and Kirah as they swap surprise gifts for this episode of #TargetChallengeLIVE! Shop along live as this duo shares their must-haves in achieving the perfect fresh-faced summer shine: https://t.co/FDXFeAqpww https://t.co/Yzq9H1SyxK",1,2,coder2,pending,103,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00468,random_fortune_sample,56,American Express,@americanexpress,1517533700363325442,https://x.com/americanexpress/status/1517533700363325442,Fri Apr 22 16:00:03 +0000 2022,"Our #TeamAmex colleagues embraced the return of in-person volunteer events, like this week’s garden clean-up with @centralparknyc. As we celebrate #EarthDay, it’s a time to focus on our climate goals and report on our progress. Learn more: https://t.co/Nqd7yOhgGi https://t.co/4fy6wkNaEf",0,,coder2,pending,43,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01201,classifier_disagreement,57,Albertsons,@albertsons,1087443235042091015,https://x.com/albertsons/status/1087443235042091015,Mon Jan 21 20:14:05 +0000 2019,"Today, we are celebrating Martin Luther King Jr. and all his amazing achievements. https://t.co/YBWfANBCzw",0,,coder2,pending,13,1,affiliative,non_humor,not_applicable,1,,,
C00869,random_fortune_sample,19,Centene,@centene,1921943560183484802,https://x.com/centene/status/1921943560183484802,Mon May 12 15:00:27 +0000 2025,"During National Nurses Week, we celebrate the incredible Centene nurses and the impact they make every day. Their compassion elevates the quality of care for the communities we serve. Consider a career with us: https://t.co/zkVi4T8CLY  #NursesWeek https://t.co/fAPZM2tNyD",0,,coder2,pending,5,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01482,firm_balanced_sample,72,Publix Super Markets,@Publix,1759941099399836123,https://x.com/Publix/status/1759941099399836123,Tue Feb 20 14:00:30 +0000 2024,"This Black History Month, join Assistant Sous Cameron Byron on his journey from high school student to aspiring chef, supported by his mentor and driven by his family’s culinary heritage. https://t.co/iUwPu67YwM https://t.co/M8vq7K1Vmu",0,,coder2,pending,24,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01067,wendys_transfer_aggressive,35,AT&T,@ATT,2026416849575899415,https://x.com/ATT/status/2026416849575899415,Tue Feb 24 22:00:00 +0000 2026,"Before 1969, long distance meant geographic limits. 

Then satellite networks carried a live voice 238,900 miles during the Apollo 11 Moon Landing. 

Breakthroughs aren’t just moments. They’re systems built to make them possible. 

Follow for more stories behind how the world got connected as we celebrate 150 years since the first phone call.",0,,coder2,pending,92,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01498,wendys_transfer_aggressive,62,New York Life Insurance,@NewYorkLife,1499389643934027777,https://x.com/NewYorkLife/status/1499389643934027777,Thu Mar 03 14:22:03 +0000 2022,"In a Q&amp;A with aiTech Trend, Chief Analytics Officer Glenn Hoffman highlights the many innovative data science and AI-drive solutions being implemented across New York Life.",0,,coder2,pending,2,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00476,type_uncertain,99,Nike,@nike,2042243515053494583,https://x.com/nike/status/2042243515053494583,Thu Apr 09 14:09:31 +0000 2026,"Welcome to Wisco.

The Milwaukee Brewers’ Nike MLB City Connect uniform embodies the Wisco Way, celebrating the lakes, outdoor lifestyle and year-round recreation that define the state.

From the palette of layered blue that represents Wisconsin’s lakes, to the return of the Barrel Man logo, the uniform connects the club’s heritage with a statewide identity that stretches beyond Milwaukee. 

Available now at https://t.co/eacxrL7nY7",0,,coder2,pending,569,1,affiliative,humor,affiliative,0,,,
C00531,humor_presence_uncertain,99,Nike,@nike,1936092302688071902,https://x.com/nike/status/1936092302688071902,Fri Jun 20 16:02:30 +0000 2025,"One woman. One mile. One dream. Breaking4, streaming now. https://t.co/6dqtLL7XSE",1,3,coder2,pending,298,0,non_humorous,non_humor,not_applicable,0,,,
C00713,random_fortune_sample,75,ConocoPhillips,@conocophillips,1443022237171208193,https://x.com/conocophillips/status/1443022237171208193,Wed Sep 29 01:18:06 +0000 2021,"In just four years of teaching, Charlene Posadas has grown to be respected by her Woodland Acres Elementary colleagues for her cutting edge use of technology and kind spirit. And now she's a #MathTeacher of the Month! https://t.co/N8x6gtvdcf @GalenaParkISD @astros https://t.co/C4LGQpdI3R",0,,coder2,pending,2,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00824,wendys_transfer_aggressive,25,Home Depot,@homedepot,1984696947924496859,https://x.com/homedepot/status/1984696947924496859,Sat Nov 01 19:00:00 +0000 2025,#ProductRecall Alert: Milwaukee M18 12 in. &amp; 14 in. Cordless Top Handle Chainsaws https://t.co/0QPZ4sMdF2,0,,coder2,pending,19,1,aggressive,non_humor,not_applicable,1,,,
C00181,wendys_transfer_aggressive,72,Publix Super Markets,@Publix,1669087316328038400,https://x.com/Publix/status/1669087316328038400,Wed Jun 14 21:00:01 +0000 2023,"Publix customer personality types:

Type A: Checks the weekly ad, makes a list in the Publix app, and sticks to it.

Type B: Strolls every aisle and lets the store tell them what they need.

Which one are you?",1,2,coder2,pending,388,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C01368,random_fortune_sample,44,Walt Disney,@Disney,1902389635793478134,https://x.com/Disney/status/1902389635793478134,Wed Mar 19 16:00:08 +0000 2025,"if any aliens are listening... the new trailer for Disney and Pixar's #Elio is here! 

See the movie, only in theaters, June 20! 🌎🛸 https://t.co/ABKUp0QVhh",1,2,coder2,pending,9426,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
