global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:31:2036428000913240234,2036428000913240234,fortune_top100_ranked,StoneX Group,@StoneX_Official,Tue Mar 24 13:00:45 +0000 2026,Oil Markets Misread as Insurance Crisis Drives Hormuz Shutdown Risk. https://t.co/S39orzhifF,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:36:1824136526344667326,1824136526344667326,fortune_top100_ranked,Goldman Sachs Group,@GoldmanSachs,Thu Aug 15 17:30:13 +0000 2024,Goldman Sachs’ CEO was rejected twice by the firm. He’s since led it to over $50 billion in revenue. https://t.co/qgJW4ssxQG,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:66:1681766153709060096,1681766153709060096,fortune_top100_ranked,IBM,@ibm,Wed Jul 19 20:41:11 +0000 2023,RT @IBMNews: CEO @ArvindKrishna on $IBM's 2Q 2023 earnings results. Read more: https://t.co/RUZq4IyWIR https://t.co/j8qNWYs45H,not_humor,0.910000,none,none,false,strong_not_humor_no_humor_cue
fortune:50:1738310510259351588,1738310510259351588,fortune_top100_ranked,FedEx,@fedex,Fri Dec 22 21:28:16 +0000 2023,We understood the assignment this holiday season. https://t.co/9Y8l3HdAyy,self_enhancing,0.950000,self_brand,positive_self_presentation,false,clear_winner
fortune:2:1886504936197820675,1886504936197820675,fortune_top100_ranked,Walmart,@walmart,Mon Feb 03 20:00:01 +0000 2025,Ok but what if: https://t.co/acUq9bYMYm,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:8:1597284964755681280,1597284964755681280,fortune_top100_ranked,McKesson,@mckesson,Mon Nov 28 17:43:06 +0000 2022,Get the right support for your lab’s unique needs. Explore how our consultative lab experts can help you find point-of-care testing solutions that improve healthcare outcomes and enhance revenue. https://t.co/XmbSVe46qK https://t.co/BGNIEeiLML,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:49:1740009680145932392,1740009680145932392,fortune_top100_ranked,RTX,@RTX_News,Wed Dec 27 14:00:10 +0000 2023,"De-icing is crucial for safe winter travel, even if it means delays. Hear from @FlightAware to learn more about this fascinating and essential process: https://t.co/p126wJhu3Q #avgeek #holidaytravel #behindthescenes https://t.co/cYENLlJIBB",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:63:1725166838672162951,1725166838672162951,fortune_top100_ranked,Capital One Financial,@CapitalOne,Thu Nov 16 15:00:01 +0000 2023,"With no fees or minimums, banking with Capital One is an easy decision, like eating Who Hash. Terms apply. Click to learn more ⬇️",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
benchmark:wendys:1283561455787347973,1283561455787347973,benchmark_humor_brand,Wendy's,@Wendys,Thu Jul 16 00:37:53 +0000 2020,"Sorry, Nick. No dice.",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:66:1681763425876049921,1681763425876049921,fortune_top100_ranked,IBM,@ibm,Wed Jul 19 20:30:21 +0000 2023,CEO @ArvindKrishna on $IBM's 2Q 2023 earnings results. Read more: https://t.co/RUZq4IyWIR https://t.co/j8qNWYs45H,not_humor,0.910000,none,none,false,strong_not_humor_no_humor_cue
fortune:2:1803774811815993775,1803774811815993775,fortune_top100_ranked,Walmart,@walmart,Thu Jun 20 13:00:02 +0000 2024,Brat CD: https://t.co/nzHtaqymnR Brats: https://t.co/DAaQVchO2Z,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:cocacola:1537782113772224513,1537782113772224513,benchmark_humor_brand,Coca-Cola,@cocacola,Fri Jun 17 13:00:01 +0000 2022,.@McConaughey how’s #CocaColaStarlight? Alright alright? #RealMagic #CocaColaCreations,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:46:1640723024482652163,1640723024482652163,fortune_top100_ranked,PepsiCo,@pepsico,Tue Mar 28 14:30:26 +0000 2023,Gordana Radic was the first woman in a security position at a PepsiCo facility in Serbia. See how her milestone is paving a path for women in new roles: https://t.co/XOE9FKmtWH https://t.co/D70O6PpUjJ,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:82:1836051918918910463,1836051918918910463,fortune_top100_ranked,Oracle,@oracle,Tue Sep 17 14:37:44 +0000 2024,Java 23 is now available! #Java23 #JDK23 #OpenJDK Download Now: https://t.co/JIB36qx4Tc Release notes: https://t.co/oocLYX51n5 API Javadoc: https://t.co/NDHWlhXfNi Features: https://t.co/W3FoI7EMLa Blog: https://t.co/gCkxujzmIN https://t.co/iZecs977td,not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:31:2010811606020555007,2010811606020555007,fortune_top100_ranked,StoneX Group,@StoneX_Official,Mon Jan 12 20:30:20 +0000 2026,"Last chance. @VincentDeluard, CFA, Director of Global Macro Strategy at StoneX, will continue his Global Macro Strategy webinar tomorrow. Register here to gain access to these exclusive insights: https://t.co/EvwEuZhZsW #GlobalMacroAnalysis https://t.co/9hcdeuYuY6",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:65:1584904490762883072,1584904490762883072,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Tue Oct 25 13:47:31 +0000 2022,"It's here! #CreatorsWanted Tour Day 2 at @RCCDecaturIL. We want to recognize two leaders who made our visit possible: ✅Denise Johnson, a group president, @CaterpillarInc ✅Veronica Braker, SVP of global operations, @ADMupdates Thank you for helping us inspire the next-gen! https://t.co/Dnw2R32oxf",aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:83:2055404531807072444,2055404531807072444,fortune_top100_ranked,Cisco Systems,@Cisco,Fri May 15 21:46:42 +0000 2026,"No signal stress here 🛜 👀 Enjoy fast, free connection all weekend long. Powered by @Cisco Wi-Fi. https://t.co/lFYnHyFZ47",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:moonpie:1646650485418622977,1646650485418622977,benchmark_humor_brand,MoonPie,@MoonPie,Thu Apr 13 23:04:03 +0000 2023,Also sorry I haven't been tweeting very much it's just that uhhhhh ᵗʰᶦˢ ʷᵉᵇˢᶦᵗᵉ ʰᵃˢ ᵇᵉᵉⁿ ᵖʳᵉᵗᵗʸ ᵃʷᶠᵘˡ,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:98:1524071779827867652,1524071779827867652,fortune_top100_ranked,Coca-Cola,@cocacola,Tue May 10 17:00:02 +0000 2022,https://t.co/0sPLiBh8fG,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:31:2034919124543873527,2034919124543873527,fortune_top100_ranked,StoneX Group,@StoneX_Official,Fri Mar 20 09:05:00 +0000 2026,Strait Of Hormuz Disruption Sends Red Meat Costs Climbing Globally. https://t.co/iF3QTbYVrZ,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:77:1712554678335193530,1712554678335193530,fortune_top100_ranked,AbbVie,@abbvie,Thu Oct 12 19:43:47 +0000 2023,#Gastroenterologists should have open dialogues with their #IBD patients to determine if care plans should be adjusted. What do you believe is the most important aspect to consider? #UEGWeek,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:68:1867542145772724453,1867542145772724453,fortune_top100_ranked,Merck,@merck,Fri Dec 13 12:08:39 +0000 2024,Learn more about our latest update in #oncology here: https://t.co/gjPpIVZtai https://t.co/w0fxR7uMye,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:29:1329885790424403968,1329885790424403968,fortune_top100_ranked,Phillips 66,@Phillips66co,Fri Nov 20 20:34:15 +0000 2020,RT @HumberBizEd: Second Humber carbon capture plan looks to existing South Bank infrastructure for storage route to Lincolnshire coast - Th…,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:1:2020944996854034931,2020944996854034931,fortune_top100_ranked,Amazon,@amazon,Mon Feb 09 19:36:49 +0000 2026,Exciting news from @AmazonMGMStudio ⬇️,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:29:1327325408593932289,1327325408593932289,fortune_top100_ranked,Phillips 66,@Phillips66co,Fri Nov 13 19:00:12 +0000 2020,"Phillips 66 has a nationwide network of terminals that help ensure crude and refined products can be delivered and stored in safe and effective ways. Take a look at the Wink Facility in West Texas, one of our safe, secure storage sites along the Gray Oak Pipeline. #ArtofEnergy https://t.co/TRdhPfmZjp",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:39:2044059353414578509,2044059353414578509,fortune_top100_ranked,Morgan Stanley,@morganstanley,Tue Apr 14 14:25:01 +0000 2026,MS will report Q1 2026 financial results on Wednesday April 15th at approx. 7:30 a.m. ET. Conference call at 9:30 a.m. ET. https://t.co/C6ntlYDaDh https://t.co/FWaFZH7uKR,not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
benchmark:moonpie:1468717465215676437,1468717465215676437,benchmark_humor_brand,MoonPie,@MoonPie,Wed Dec 08 23:01:45 +0000 2021,Please purchase this holiday sweater or I might lose my job https://t.co/5sSTz4Rf95,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:20:2049504569491644566,2049504569491644566,fortune_top100_ranked,Bank of America,@bankofamerica,Wed Apr 29 15:02:21 +0000 2026,"""¡El mundo está listo!” Dear Miami 💚 @AleBedoya17 #USMNT x @BankofAmerica https://t.co/ioS1JCPxdP",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:81:1841532190666195388,1841532190666195388,fortune_top100_ranked,United Airlines Holdings,@united,Wed Oct 02 17:34:22 +0000 2024,"You can help Hurricane Helene relief efforts. United is donating $125,000 and 500,000 MileagePlus miles toward relief efforts, and you can make our impact even greater. We’ll match up to $75,000 and 250,000 miles when you donate to our nonprofit partners Airlink, World Central Kitchen and Good360. Donate now: https://t.co/vIE8uLrirz",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:61:1899777825336381811,1899777825336381811,fortune_top100_ranked,Lockheed Martin,@lockheedmartin,Wed Mar 12 11:01:44 +0000 2025,Lockheed's Golden Dome calculus https://t.co/v78lkAFXKR,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:53:2055031648509690026,2055031648509690026,fortune_top100_ranked,Energy Transfer,@energytransfer,Thu May 14 21:05:00 +0000 2026,"GNDC filed an amicus brief in the Energy Transfer v. Greenpeace case to defend a core principle: court decisions should be final. After a North Dakota jury ruled, Greenpeace pursued a parallel case in the Netherlands to challenge that outcome. The North Dakota Supreme Court rejected that effort, reinforcing the importance of final and reliable legal decisions. Read more: https://t.co/U0zcYPcN4c",self_enhancing,0.629000,self_brand,positive_self_presentation,true,low_absolute_score;mixed_not_humor_signal
fortune:49:1398678021528244224,1398678021528244224,fortune_top100_ranked,RTX,@RTX_News,Sat May 29 16:30:01 +0000 2021,"During our 2021 Investor Day meeting, @prattandwhitney President Chris Calio explained how being a part of #RaytheonTech creates value in terms of continuous innovation and maintaining a competitive edge. Learn more: https://t.co/VN7g5VuUXX https://t.co/tXaRoeQoRW",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:83:1950209242796810320,1950209242796810320,fortune_top100_ranked,Cisco Systems,@Cisco,Tue Jul 29 14:58:11 +0000 2025,"RT @outshiftbycisco: #AGNTCY is now a @linuxfoundation project with @Cisco, @DellTech, @googlecloud, @Oracle, @RedHat backing it. The compl…",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:67:1850930557506453953,1850930557506453953,fortune_top100_ranked,Eli Lilly,@EliLillyandCo,Mon Oct 28 16:00:08 +0000 2024,"Today at #ACG2024, we presented long-term efficacy and safety data across inflammatory bowel diseases, which include ulcerative colitis and Crohn’s disease. Learn more here: https://t.co/APHsliTYrq https://t.co/NEbUullOqC",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:28:1975186874726584722,1975186874726584722,fortune_top100_ranked,Verizon Communications,@Verizon,Mon Oct 06 13:10:22 +0000 2025,.@Verizon has announced that Dan Schulman has been appointed CEO. Dan has served on Verizon's Board since 2018. He will bring a proven record of transformative leadership and deep telecom industry experience to help us enter our next chapter of growth. https://t.co/Ma3hRFgzMR https://t.co/H5OLuht3Nc,self_defeating,0.860000,self_brand,self_deprecation,false,clear_winner
fortune:25:1582778625358987265,1582778625358987265,fortune_top100_ranked,Home Depot,@homedepot,Wed Oct 19 17:00:05 +0000 2022,"We love a transitional-style dining room. With modern touches and seasonal decor, it’s the perfect place to entertain this fall 🍂🥘 https://t.co/TGnvSj5kRx https://t.co/jdcVFAEObI",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:87:1256236473797488640,1256236473797488640,fortune_top100_ranked,Tyson Foods,@tysonfoods,Fri May 01 14:58:09 +0000 2020,"To continue protecting our frontline workers during COVID-19, we are now partnering with Matrix Medical Network to provide healthcare services at many of our facilities. The scope of their work is part of our dedication to the safety of our team members.",affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:16:1983203776954560718,1983203776954560718,fortune_top100_ranked,Nvidia,@nvidia,Tue Oct 28 16:06:41 +0000 2025,"NVIDIA CEO Jensen Huang is delivering a live keynote in Washington, D.C. for the first time at #NVIDIAGTC 🌎 Join us as he shares what’s next in agentic AI, robotics, and accelerated computing. Watch Now: https://t.co/OdJRctQv6L https://t.co/IwJgufUgIN",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:69:1496514401607823368,1496514401607823368,fortune_top100_ranked,Nationwide,@nationwide,Wed Feb 23 15:56:51 +0000 2022,RT @divamonroe2uhoe: Jill Scott’s ‘Nationwide is on your side’ is a true bop,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:26:1879244595805970469,1879244595805970469,fortune_top100_ranked,Fannie Mae,@fanniemae,Tue Jan 14 19:10:00 +0000 2025,"If you or someone you know has been impacted by the Southern California wildfires, call 855-437-3243 to connect with a HUD-approved housing counselor or visit https://t.co/t3o5OLHEHA https://t.co/0y6aMgcj14",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:46:1587097512254603265,1587097512254603265,fortune_top100_ranked,PepsiCo,@pepsico,Mon Oct 31 15:01:48 +0000 2022,"#PepsiCoPositive is a fundamental transformation that places sustainability and people at the core of our actions. One year after its launch, our sector Chief Sustainability Officers share five insights they’ve learned: https://t.co/YfAFw4KxGd https://t.co/ZbBchwYfMr",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:95:1037408296041373696,1037408296041373696,fortune_top100_ranked,Liberty Mutual Insurance Group,@LibertyMutual,Wed Sep 05 18:33:06 +0000 2018,@jehousel @JoRiker @LibertyMutual We can walk to four hospitals from our house. I love that! #LetsMasterThis,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:69:1830999350258081864,1830999350258081864,fortune_top100_ranked,Nationwide,@nationwide,Tue Sep 03 16:00:38 +0000 2024,Congratulations to the 2024 Lauren Holiday Impact Award nominees! #NWSLImpact | presented by @Nationwide 📰 Learn more about the nominees and their impact off the field: https://t.co/oSIvNsn8qi https://t.co/KGCLLGs39H,not_humor,0.880000,none,none,false,strong_not_humor_no_humor_cue
benchmark:moonpie:1152574674825621504,1152574674825621504,benchmark_humor_brand,MoonPie,@MoonPie,Sat Jul 20 13:43:10 +0000 2019,Please https://t.co/0DGb74AVMO,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:20:1689645492077256707,1689645492077256707,fortune_top100_ranked,Bank of America,@bankofamerica,Thu Aug 10 14:30:52 +0000 2023,"As a homeowner, a HELOC (Home Equity Line of Credit) can help you cover large expenses like home improvements by borrowing against the equity of your home. Visit #BetterMoneyHabits to take a deeper dive. https://t.co/hDgFJ2STER",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:2:1932865920185094285,1932865920185094285,fortune_top100_ranked,Walmart,@walmart,Wed Jun 11 18:22:00 +0000 2025,tfw u buy a grill and have no idea how to use it,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:65:1429195854246785025,1429195854246785025,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Sat Aug 21 21:36:59 +0000 2021,After some weather 🌧 we are grateful for our partners at @CaterpillarInc 🚜 Building World Class Tracks 🤘 #CAT #Caterpillar #partnership #ProgressiveAFT https://t.co/RcZsCr4Pfn,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:65:1425565366621810688,1425565366621810688,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Wed Aug 11 21:10:43 +0000 2021,We now offer Cat Command for Excavating — a remote control option that contributes to jobsite safety by allowing operators to run an excavator remotely in hazardous applications. https://t.co/PraiozhPBD,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:cocacola:1684247278775574529,1684247278775574529,benchmark_humor_brand,Coca-Cola,@cocacola,Wed Jul 26 17:00:17 +0000 2023,Can you hear us from our living room? ✨📣 #AlwaysPossible #BelievingIsMagic https://t.co/T9xvAfcyqq,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:25:799293022471069696,799293022471069696,fortune_top100_ranked,Home Depot,@HDCares,Thu Nov 17 16:48:01 +0000 2016,@joannapantages What better obsession than home improvement?! Thank you for being such a loyal Home Depot customer! -TeamCare,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:66:1983171899870843139,1983171899870843139,fortune_top100_ranked,IBM,@ibm,Tue Oct 28 14:00:01 +0000 2025,"If you could ask a quantum developer one thing, what would it be? https://t.co/UxJMTMA4Cs",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
benchmark:moonpie:897557021741924352,897557021741924352,benchmark_humor_brand,MoonPie,@MoonPie,Tue Aug 15 20:34:04 +0000 2017,"Yeah, but it makes so much sense, though. https://t.co/xTM5JXWzwm",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:26:1937873419371979242,1937873419371979242,fortune_top100_ranked,Fannie Mae,@fanniemae,Wed Jun 25 14:00:01 +0000 2025,"This U.S. National Homeownership Month, we celebrate over 51,500* renters who established a credit score with on-time rent payments. Offering renters a solution to establish credit is one way we’re helping them reach their financial goals. Learn more: https://t.co/migSr9mtTN https://t.co/hWiT91tHab",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:97:1759911135199756448,1759911135199756448,fortune_top100_ranked,Bristol-Myers Squibb,@bmsnews,Tue Feb 20 12:01:26 +0000 2024,#MEDIA: Announcing @US_FDA has accepted the sNDA application for a BMS targeted therapy combo for select patients with KRASG12C-mutated locally advanced or metastatic colorectal cancer for priority review. https://t.co/Y0Cfr13VTX https://t.co/cE9T6gqb6E,not_humor,0.970000,none,none,false,strong_not_humor_no_humor_cue
fortune:61:1986508884475891714,1986508884475891714,fortune_top100_ranked,Lockheed Martin,@lockheedmartin,Thu Nov 06 19:00:00 +0000 2025,Seamless integration. Enhanced mission capabilities. That’s the STAR.OS™ solution. Our new integration framework enables different AI systems to work together effectively and efficiently for national security. #AI Learn more: 👇,ambiguous_review,0.450000,external_target,ridicule_competition,true,tied_between_aggressive_and_affiliative
fortune:59:1473201824207306758,1473201824207306758,fortune_top100_ranked,MetLife,@metlife,Tue Dec 21 08:01:00 +0000 2021,Wishing everyone a very happy holiday season and even brighter 2022! https://t.co/vXKhfDdUUC,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:43:2052190048708358160,2052190048708358160,fortune_top100_ranked,Tesla,@tesla,Thu May 07 00:53:30 +0000 2026,En route with @tesla_semi https://t.co/ZfuOjaeLH1,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:52:1758177637682364589,1758177637682364589,fortune_top100_ranked,Lowe's,@lowes,Thu Feb 15 17:13:08 +0000 2024,#ProductRecall for Char-Broil Recalls Digital Electric Smokers https://t.co/bUYWanvdSR,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:74:1480659500386471938,1480659500386471938,fortune_top100_ranked,TD Synnex,@tdsynnex,Mon Jan 10 21:55:08 +0000 2022,Please join us for our Q4 FY21 Earnings Conference Call with CEO Rich Hume on 1/11 at 6am PT/9am ET https://t.co/j3kSnsuNyR,not_humor,0.940000,none,none,false,strong_not_humor_no_humor_cue
fortune:27:1198254941300756484,1198254941300756484,fortune_top100_ranked,Kroger,@kroger,Sat Nov 23 15:00:15 +0000 2019,Charcuterie boards got nothin’ on these cutie pies. 😎➡️ https://t.co/4KMR4Khl67 https://t.co/v5velLtsob,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:89:1682902313491636226,1682902313491636226,fortune_top100_ranked,Enterprise Products Partners,@EProd_Careers,Sat Jul 22 23:55:53 +0000 2023,"If you’re ready to start a new career in Houston, TX, the Enterprise Products team awaits you. Click here to learn more about this fantastic opportunity. https://t.co/C8y2bXtFEA",not_humor,0.880000,none,none,false,strong_not_humor_no_humor_cue
fortune:21:1669809351463239680,1669809351463239680,fortune_top100_ranked,Chevron,@chevron,Fri Jun 16 20:49:07 +0000 2023,We’ve partnered with Svante Inc. to pilot a next generation technology to capture carbon dioxide at our operations in California's San Joaquin Valley. Technology like this can help reduce carbon capture costs &amp; enable more widespread adoption. Learn more: https://t.co/xQvzqYn6gy https://t.co/sAktw3VoYZ,aggressive,0.680000,external_target,ridicule_competition,true,mixed_not_humor_signal
fortune:25:812760617362788352,812760617362788352,fortune_top100_ranked,Home Depot,@HDCares,Sat Dec 24 20:43:26 +0000 2016,@adevaratsinge We’d like further details to address your concerns. Pls email details to TeamSocial@homedepot.com. –TeamCare,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:82:1900290807514476550,1900290807514476550,fortune_top100_ranked,Oracle,@oracle,Thu Mar 13 21:00:08 +0000 2025,Need help fighting financial crime? Time to call in the AI agents. Learn how the new AI agents in our Financial Services Investigation Hub can help you reduce manual work and stop financial schemes faster. https://t.co/Pi9MdKTWhn #CloudWorld https://t.co/i8p2f71w3e,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:92:2015864929027236267,2015864929027236267,fortune_top100_ranked,Uber Technologies,@Uber,Mon Jan 26 19:10:26 +0000 2026,Both iconic if you ask me 💫 https://t.co/E0xBqtNwOJ,self_enhancing,0.860000,self_brand,positive_self_presentation,false,clear_winner
fortune:52:1451533818427490305,1451533818427490305,fortune_top100_ranked,Lowe's,@lowes,Fri Oct 22 13:00:05 +0000 2021,"#LowesHomeTeam GM @DrewBrees is helping us #BuildThanks for the first responders that keep us, and the ones we love, safe. Eligible first responders can register now to receive a 10% discount on a purchase Oct. 22-24! Register here: https://t.co/StQVHGvFgz https://t.co/JROSVHsEQ6",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:78:1110907715570806784,1110907715570806784,fortune_top100_ranked,Prudential Financial,@Prudential,Wed Mar 27 14:13:33 +0000 2019,#Advisors: When it comes to women’s financial needs - Listen. Learn. Solve. -@Prudential’s Caroline Feeney in @IRIonline https://t.co/4zEMF8iG3x,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:29:1387783779205406721,1387783779205406721,fortune_top100_ranked,Phillips 66,@Phillips66co,Thu Apr 29 15:00:11 +0000 2021,Phillips 66 Ferndale Refinery in Washington state recently earned a 2020 Energy Star for their energy efficiency and environmental performance - bringing its total to seven certifications over the past eight years. Learn more: https://t.co/qCju36GC4R https://t.co/dZBZIDQhDH,self_enhancing,0.629000,self_brand,positive_self_presentation,true,low_absolute_score;mixed_not_humor_signal
fortune:45:1846141468559528391,1846141468559528391,fortune_top100_ranked,Johnson & Johnson,@JNJNews,Tue Oct 15 10:50:00 +0000 2024,"New: We’ve announced our Q3 2024 earnings results. See the press release for full financial details, non-GAAP reconciliations and cautionary statements: https://t.co/y0Om50wHJj $JNJ #earnings",not_humor,0.970000,none,none,false,strong_not_humor_no_humor_cue
fortune:11:1990891250396860593,1990891250396860593,fortune_top100_ranked,Microsoft,@microsoft,Tue Nov 18 21:13:57 +0000 2025,RT @Azure: Build agentic experiences and unify data concepts into centralized knowledge. 📣 Introducing Microsoft Fabric IQ: Your business…,not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:27:1040305590113902593,1040305590113902593,fortune_top100_ranked,Kroger,@kroger,Thu Sep 13 18:25:55 +0000 2018,@kroger @dimemedia I did not know this!! You deliver prepared meals. Woooooo. Awesome. #FamilyMealsMonth,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
benchmark:moonpie:970131850873188352,970131850873188352,benchmark_humor_brand,MoonPie,@MoonPie,Sun Mar 04 03:00:32 +0000 2018,It is an honor to serve you https://t.co/DGpqAjGwx5,not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
fortune:37:1774826555950481636,1774826555950481636,fortune_top100_ranked,Comcast,@comcast,Mon Apr 01 15:50:00 +0000 2024,Quelles célébrations épiques! Voici les cérémonies de passation des Jeux Olympiques et Paralympiques de Tokyo 2020 à Paris 2024. https://t.co/cMLKNQ5DpY,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:78:1151524778211254276,1151524778211254276,fortune_top100_ranked,Prudential Financial,@Prudential,Wed Jul 17 16:11:16 +0000 2019,Employers: What are you doing to improve #OpenEnrollment for your workers? Answer below and learn more strategies here → https://t.co/xahmLlP4Uq,not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:65:1440111216786132995,1440111216786132995,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Tue Sep 21 00:30:44 +0000 2021,The new Cat D6 XE is the world's first high drive Electric Drive dozer. MotoGP star @jackmilleraus took it for a test drive during his recent visit to our Malaga Demonstration and Learning Center in Spain. Check out the video now at https://t.co/C7HdOgPvHF. https://t.co/6z7Ppijbtc,aggressive,0.860000,external_target,ridicule_competition,false,clear_winner
fortune:61:1978510772629041456,1978510772629041456,fortune_top100_ranked,Lockheed Martin,@lockheedmartin,Wed Oct 15 17:18:21 +0000 2025,"ICYMI: Introducing the S-70UAS U-Hawk — a fully autonomous, multi-mission helicopter designed and built in just 10 months by Sikorsky Innovations. Taking flight next year, it’s redefining what’s possible in vertical autonomy. 🚁 #AUSA #AUSA2025 https://t.co/e7XF5ZziH3",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:69:1494018352553107462,1494018352553107462,fortune_top100_ranked,Nationwide,@nationwide,Wed Feb 16 18:38:27 +0000 2022,Who's ready? #Crew96 x @Nationwide,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:53:2043709532711358759,2043709532711358759,fortune_top100_ranked,Energy Transfer,@energytransfer,Mon Apr 13 15:14:57 +0000 2026,"We agree, Joshua Blackaby. Energy is not a partisan issue, but an economic and national security imperative.",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:2:1715413952123826633,1715413952123826633,fortune_top100_ranked,Walmart,@walmart,Fri Oct 20 17:05:31 +0000 2023,"Sure, you got YOUR costume already...but what about THEIR costume? https://t.co/CgvsWYM3CX https://t.co/smPCxH9Lz1",not_humor,0.300000,none,none,true,no_cue_inferred_from_pronouns
